Query_ID,q-value_ribo,q-value_yeast
unmod1_l3_f_0,1.0,1.0
unmod1_l3_f_1,0.928592,0.544129
unmod1_l3_f_2,1.0,1.0
unmod1_l3_f_3,0.3702,0.199879
unmod1_l3_f_4,0.83008,0.83328
unmod1_l3_f_5,1.0,0.0568137
unmod1_l3_f_6,1.0,0.138229
unmod1_l3_f_7,0.196451,0.733097
unmod1_l3_f_8,0.697436,1.0
unmod1_l3_f_9,0.0743557,0.115201
unmod1_l3_f_10,0.349376,0.109664
unmod1_l3_f_11,0.325519,1.0
unmod1_l3_f_12,0.994879,0.90871
unmod1_l3_f_13,0.131773,0.0897941
unmod1_l3_f_14,0.222673,0.846876
unmod1_l3_f_15,1.0,0.142202
unmod1_l3_f_16,1.0,0.584241
unmod1_l3_f_17,1.0,1.0
unmod1_l3_f_18,0.319844,0.327267
unmod1_l3_f_19,0.958912,0.193507
unmod1_l3_f_21,0.592166,0.0498737
unmod1_l3_f_22,0.999996,0.517614
unmod1_l3_f_23,1.0,1.0
unmod1_l3_f_24,1.0,0.750116
unmod1_l3_f_25,1.0,0.764255
unmod1_l3_f_26,1.0,0.0522403
unmod1_l3_f_27,0.999997,1.0
unmod1_l3_f_28,1.0,0.213137
unmod1_l3_f_29,0.135264,1.0
unmod1_l3_f_30,0.999988,0.493695
unmod1_l3_f_31,0.413603,0.0946313
unmod1_l3_f_32,0.15686,0.00277422
unmod1_l3_f_33,1.0,0.603045
unmod1_l3_f_34,0.517251,0.0303809
unmod1_l3_f_35,0.409609,0.160847
unmod1_l3_f_36,1.0,0.151465
unmod1_l3_f_37,0.999991,0.208593
unmod1_l3_f_38,1.0,0.0227147
unmod1_l3_f_39,1.0,0.596476
unmod1_l3_f_40,1.0,0.875646
unmod1_l3_f_41,0.976501,0.176695
unmod1_l3_f_42,1.0,0.0122643
unmod1_l3_f_43,1.0,0.157883
unmod1_l3_f_44,1.0,0.0950001
unmod1_l3_f_45,0.831497,0.0129137
unmod1_l3_f_46,1.0,0.0567941
unmod1_l3_f_47,0.778805,0.084845
unmod1_l3_f_48,0.581068,0.477917
unmod1_l3_f_49,1.0,1.0
unmod1_l3_f_50,0.895642,0.557474
unmod1_l3_f_51,0.422484,0.160874
unmod1_l3_f_52,0.374151,0.532881
unmod1_l3_f_53,0.355149,0.34343
unmod1_l3_f_54,0.82237,0.196871
unmod1_l3_f_55,1.0,1.0
unmod1_l3_f_56,0.999999,1.0
unmod1_l3_f_57,0.39276,0.0140579
unmod1_l3_f_58,1.0,0.331516
unmod1_l3_f_59,0.126251,0.0275331
unmod1_l3_f_60,1.0,0.05119
unmod1_l3_f_61,0.279574,0.999987
unmod1_l3_f_62,0.358957,0.411932
unmod1_l3_f_63,0.456486,0.828864
unmod1_l3_f_64,0.770765,1.0
unmod1_l3_f_65,0.574087,0.000715761
unmod1_l3_f_66,0.645783,0.120325
unmod1_l3_f_67,1.0,1.0
unmod1_l3_f_68,0.167286,0.323701
unmod1_l3_f_69,0.522468,0.11806
unmod1_l3_f_70,1.0,1.0
unmod1_l3_f_71,1.0,0.595109
