Query_ID,q-value_ribo,q-value_yeast
unmod1_l3_f_0,1.0,1.0
unmod1_l3_f_1,0.19123,0.0367525
unmod1_l3_f_2,0.158195,0.0655133
unmod1_l3_f_3,1.0,0.316702
unmod1_l3_f_4,0.221388,0.0682803
unmod1_l3_f_5,0.259704,0.880282
unmod1_l3_f_6,1.0,1.0
unmod1_l3_f_7,1.0,1.0
unmod1_l3_f_8,0.00280097,0.119028
unmod1_l3_f_9,0.525498,0.423794
unmod1_l3_f_10,0.897977,0.168365
unmod1_l3_f_11,1.0,1.0
unmod1_l3_f_12,1.0,0.0724441
unmod1_l3_f_13,1.0,1.0
unmod1_l3_f_14,0.0376661,0.504303
unmod1_l3_f_15,1.0,1.0
unmod1_l3_f_16,0.869747,1.0
unmod1_l3_f_17,1.0,1.0
unmod1_l3_f_18,1.0,1.0
unmod1_l3_f_19,0.42961,0.287919
unmod1_l3_f_20,0.0784647,0.705731
unmod1_l3_f_21,1.0,1.0
unmod1_l3_f_22,0.0716648,0.0457598
unmod1_l3_f_23,1.0,1.0
unmod1_l3_f_24,0.316761,0.000401042
unmod1_l3_f_25,1.0,0.0361795
unmod1_l3_f_26,1.0,1.0
unmod1_l3_f_27,0.498996,0.0084236
unmod1_l3_f_28,0.136762,0.191365
unmod1_l3_f_29,0.0643327,0.0232923
unmod1_l3_f_30,1.0,0.922995
unmod1_l3_f_31,1.0,0.558276
unmod1_l3_f_32,1.0,0.776586
unmod1_l3_f_33,1.0,0.0722134
unmod1_l3_f_34,1.0,0.383365
unmod1_l3_f_35,0.566765,0.0410227
unmod1_l3_f_36,0.454876,1.0
unmod1_l3_f_37,1.0,0.476773
unmod1_l3_f_38,1.0,1.0
unmod1_l3_f_39,1.0,1.0
unmod1_l3_f_40,0.358936,0.037199
unmod1_l3_f_41,1.0,1.0
unmod1_l3_f_42,0.0467108,1.0
unmod1_l3_f_43,1.0,0.937026
unmod1_l3_f_44,1.0,1.0
unmod1_l3_f_45,1.0,0.564922
unmod1_l3_f_46,1.0,0.373763
unmod1_l3_f_47,0.533594,0.16291
unmod1_l3_f_48,1.0,0.767523
unmod1_l3_f_49,0.3098,1.0
unmod1_l3_f_50,0.0781528,1.0
unmod1_l3_f_51,1.0,0.292005
unmod1_l3_f_52,1.0,1.0
unmod1_l3_f_53,1.0,1.0
unmod1_l3_f_54,1.0,0.174318
unmod1_l3_f_55,0.446199,0.96774
unmod1_l3_f_56,1.0,1.0
unmod1_l3_f_57,0.198609,0.0246639
unmod1_l3_f_58,0.0243332,0.0361696
unmod1_l3_f_59,1.0,0.200317
unmod1_l3_f_60,1.0,1.0
unmod1_l3_f_61,1.0,1.0
unmod1_l3_f_62,1.0,0.206283
unmod1_l3_f_63,1.0,1.0
unmod1_l3_f_64,0.251219,1.0
unmod1_l3_f_65,0.060327,1.0
unmod1_l3_f_66,1.0,0.0844277
unmod1_l3_f_67,1.0,0.00129484
unmod1_l3_f_68,0.209987,0.137683
unmod1_l3_f_69,1.0,0.436117
unmod1_l3_f_70,1.0,0.187833
unmod1_l3_f_71,0.179069,0.219231
unmod1_l3_f_72,1.0,0.684412
unmod1_l3_f_73,0.274571,0.00549851
unmod1_l3_f_74,0.43384,0.568287
