Query_ID,q-value_ribo,q-value_yeast
unmod1_l3_f_0,0.0584948,0.452864
unmod1_l3_f_1,1.0,0.0370832
unmod1_l3_f_2,0.415372,0.814703
unmod1_l3_f_3,0.234681,0.307174
unmod1_l3_f_4,1.0,0.793483
unmod1_l3_f_5,0.787547,1.0
unmod1_l3_f_6,0.424248,0.0784497
unmod1_l3_f_7,0.86745,0.116463
unmod1_l3_f_8,0.999999,0.920748
unmod1_l3_f_9,1.0,0.0807585
unmod1_l3_f_10,1.0,0.974076
unmod1_l3_f_11,0.546907,0.805702
unmod1_l3_f_12,0.734159,0.926003
unmod1_l3_f_13,0.0357423,1.0
unmod1_l3_f_14,0.495674,0.0323277
unmod1_l3_f_15,1.0,1.0
unmod1_l3_f_16,1.0,3.86051e-06
unmod1_l3_f_17,0.999998,0.083018
unmod1_l3_f_18,1.0,0.386728
unmod1_l3_f_19,0.706943,0.177303
unmod1_l3_f_20,0.604682,0.040657
unmod1_l3_f_21,0.362955,1.0
unmod1_l3_f_22,1.0,0.129011
unmod1_l3_f_23,0.232068,1.0
unmod1_l3_f_24,1.0,1.0
unmod1_l3_f_25,1.0,0.0016803
unmod1_l3_f_26,0.833656,0.390904
unmod1_l3_f_27,0.56932,0.0524977
unmod1_l3_f_28,0.371721,0.257095
unmod1_l3_f_29,0.756874,0.0105556
unmod1_l3_f_30,0.0529466,0.0906008
unmod1_l3_f_31,1.0,0.0115616
unmod1_l3_f_32,0.737322,0.0372456
unmod1_l3_f_33,1.0,0.400756
unmod1_l3_f_34,0.999996,0.605796
unmod1_l3_f_35,0.27803,0.483319
unmod1_l3_f_36,0.940295,0.166954
unmod1_l3_f_37,1.0,0.000146443
unmod1_l3_f_38,0.883404,0.282114
unmod1_l3_f_39,0.877792,1.0
unmod1_l3_f_40,1.0,0.836588
unmod1_l3_f_41,1.0,0.264902
unmod1_l3_f_42,1.0,1.0
unmod1_l3_f_43,0.999961,0.176507
unmod1_l3_f_44,0.0759365,0.382186
unmod1_l3_f_45,1.0,1.0
unmod1_l3_f_46,0.332809,0.0020075
unmod1_l3_f_47,0.861382,0.829743
unmod1_l3_f_48,1.0,0.381961
unmod1_l3_f_49,1.0,0.0532484
unmod1_l3_f_50,1.0,1.0
unmod1_l3_f_51,0.825498,0.374759
unmod1_l3_f_52,1.0,1.0
unmod1_l3_f_54,1.0,1.0
unmod1_l3_f_55,0.84951,0.358722
unmod1_l3_f_56,0.155892,0.329705
unmod1_l3_f_57,1.0,0.651879
unmod1_l3_f_58,1.0,0.402737
unmod1_l3_f_59,0.801758,0.16917
unmod1_l3_f_60,1.0,0.711859
unmod1_l3_f_61,1.0,0.37919
unmod1_l3_f_62,1.0,0.0621197
unmod1_l3_f_63,0.553105,0.158081
unmod1_l3_f_64,0.0458786,0.777195
unmod1_l3_f_65,0.795495,0.884323
unmod1_l3_f_66,0.0135303,0.0784571
unmod1_l3_f_67,1.0,1.0
unmod1_l3_f_68,0.151254,0.173696
unmod1_l3_f_69,1.0,0.0896587
unmod1_l3_f_70,0.349071,1.0
unmod1_l3_f_71,1.0,0.00898077
unmod1_l3_f_72,0.573745,0.293675
unmod1_l3_f_73,0.355187,0.47262
unmod1_l3_f_74,1.0,0.0121145
unmod1_l3_f_75,0.166333,0.0758308
unmod1_l3_f_76,0.358712,0.417729
unmod1_l3_f_77,0.645567,0.341664
unmod1_l3_f_78,0.166443,1.0
unmod1_l3_f_79,0.246826,0.000193592
unmod1_l3_f_80,0.56681,0.00363437
unmod1_l3_f_81,0.0489368,0.214616
unmod1_l3_f_82,1.0,0.440994
unmod1_l3_f_83,0.20288,0.266475
unmod1_l3_f_84,0.659808,0.823808
unmod1_l3_f_85,0.334041,0.038995
unmod1_l3_f_86,1.0,1.0
unmod1_l3_f_87,1.0,1.0
unmod1_l3_f_88,0.532273,0.947564
unmod1_l3_f_89,0.820848,0.215474
unmod1_l3_f_90,1.0,0.00526899
unmod1_l3_f_91,0.00446997,0.180273
unmod1_l3_f_92,1.0,0.732373
unmod1_l3_f_93,1.0,0.521225
unmod1_l3_f_94,0.781038,0.0543419
unmod1_l3_f_95,0.452021,1.0
unmod1_l3_f_96,0.164709,0.0838018
unmod1_l3_f_97,0.434881,0.157968
unmod1_l3_f_98,0.384837,0.0071424
unmod1_l3_f_99,0.999999,0.438613
unmod1_l3_f_100,0.959473,1.0
unmod1_l3_f_101,1.0,1.0
unmod1_l3_f_102,0.761158,1.0
unmod1_l3_f_103,0.634586,0.0388798
unmod1_l3_f_104,0.652017,0.149868
unmod1_l3_f_105,0.511197,0.0235637
unmod1_l3_f_107,0.638598,0.000622195
unmod1_l3_f_108,0.937857,0.152907
unmod1_l3_f_109,0.330457,0.460731
unmod1_l3_f_110,0.0481778,1.0
unmod1_l3_f_111,0.837973,1.0
unmod1_l3_f_112,1.0,0.000997636
unmod1_l3_f_113,0.603289,0.894593
unmod1_l3_f_114,0.10394,0.383406
unmod1_l3_f_115,1.0,0.065924
unmod1_l3_f_116,1.0,1.0
unmod1_l3_f_117,0.772027,0.132641
unmod1_l3_f_118,0.0381954,0.0443463
unmod1_l3_f_119,0.592968,0.00966146
unmod1_l3_f_120,0.980285,0.00232384
unmod1_l3_f_121,1.0,0.117955
unmod1_l3_f_122,0.195145,1.0
unmod1_l3_f_123,0.354793,0.0501886
unmod1_l3_f_124,0.140742,0.10445
unmod1_l3_f_125,1.0,0.489476
unmod1_l3_f_126,0.610843,1.0
unmod1_l3_f_127,0.275487,0.00473481
unmod1_l3_f_128,0.490876,0.0576997
unmod1_l3_f_129,0.999999,0.999999
unmod1_l3_f_130,0.506272,1.0
unmod1_l3_f_131,1.0,0.746366
unmod1_l3_f_132,0.219392,0.999999
unmod1_l3_f_133,1.0,0.960797
unmod1_l3_f_134,0.913113,0.00671171
unmod1_l3_f_135,0.0562721,0.292614
unmod1_l3_f_136,1.0,0.874526
unmod1_l3_f_137,0.680624,1.0
unmod1_l3_f_138,1.0,0.58348
unmod1_l3_f_139,0.837515,1.0
unmod1_l3_f_140,0.00539059,1.0
unmod1_l3_f_141,0.91097,0.967623
unmod1_l3_f_142,1.0,0.585352
unmod1_l3_f_143,0.999991,0.999999
unmod1_l3_f_144,1.0,1.0
unmod1_l3_f_145,1.0,1.05057e-05
unmod1_l3_f_146,1.0,0.256461
unmod1_l3_f_147,1.0,0.286338
unmod1_l3_f_148,0.571223,0.0783217
unmod1_l3_f_149,1.0,0.0170933
unmod1_l3_f_150,1.0,1.0
unmod1_l3_f_151,0.659837,0.204556
unmod1_l3_f_152,0.996902,0.107731
unmod1_l3_f_153,0.0888914,0.613947
unmod1_l3_f_154,0.731614,0.605679
unmod1_l3_f_155,0.304404,0.0217
unmod1_l3_f_156,0.524097,0.924534
unmod1_l3_f_157,1.0,0.161581
unmod1_l3_f_158,0.103702,0.0410743
unmod1_l3_f_159,1.0,0.258245
unmod1_l3_f_160,0.748871,0.0410481
unmod1_l3_f_161,1.0,1.0
unmod1_l3_f_162,0.0956594,0.00171345
unmod1_l3_f_163,0.783161,1.0
unmod1_l3_f_164,0.999945,0.0861881
unmod1_l3_f_165,1.0,0.446326
unmod1_l3_f_166,1.0,0.0840561
unmod1_l3_f_167,0.180135,0.032493
unmod1_l3_f_168,0.551724,1.0
unmod1_l3_f_169,0.250652,0.109038
unmod1_l3_f_170,0.0452035,0.702095
unmod1_l3_f_171,0.337546,0.0707165
unmod1_l3_f_172,0.427587,1.0
unmod1_l3_f_173,0.714946,0.035126
unmod1_l3_f_174,1.0,0.187868
unmod1_l3_f_175,0.634119,0.00317558
unmod1_l3_f_176,0.0102458,0.375311
unmod1_l3_f_177,1.0,0.459381
unmod1_l3_f_178,1.0,0.981863
unmod1_l3_f_179,0.975684,1.0
unmod1_l3_f_180,0.454204,0.0149518
unmod1_l3_f_181,0.885405,1.0
unmod1_l3_f_182,0.0888455,0.269147
unmod1_l3_f_183,1.0,0.0159388
unmod1_l3_f_184,0.732139,0.853619
unmod1_l3_f_185,1.0,0.0209758
unmod1_l3_f_186,1.0,1.0
unmod1_l3_f_187,0.886845,0.230429
unmod1_l3_f_188,0.0560675,0.00314551
unmod1_l3_f_189,1.0,0.479604
unmod1_l3_f_190,1.0,0.920241
unmod1_l3_f_191,1.0,1.0
unmod1_l3_f_192,0.999999,1.0
unmod1_l3_f_193,0.66341,0.0172513
unmod1_l3_f_194,0.51035,0.53205
unmod1_l3_f_195,0.763571,1.0
unmod1_l3_f_196,0.000350696,0.015463
unmod1_l3_f_197,0.122944,0.0868524
unmod1_l3_f_198,0.0286777,0.0263464
unmod1_l3_f_199,1.0,1.0
unmod1_l3_f_200,1.0,1.0
unmod1_l3_f_201,1.0,0.995782
unmod1_l3_f_202,0.0219304,0.353811
unmod1_l3_f_203,1.0,0.0190992
unmod1_l3_f_204,0.930667,0.000222977
unmod1_l3_f_205,0.096877,0.951273
unmod1_l3_f_206,0.496822,0.0556334
unmod1_l3_f_207,1.0,0.00290475
unmod1_l3_f_208,0.771986,0.370434
unmod1_l3_f_209,1.0,1.0
unmod1_l3_f_210,0.726938,1.0
unmod1_l3_f_211,1.0,1.0
unmod1_l3_f_212,0.839435,0.538663
unmod1_l3_f_213,0.308109,0.0126794
unmod1_l3_f_214,0.448515,1.0
unmod1_l3_f_215,0.86143,0.783021
unmod1_l3_f_216,1.0,0.107914
unmod1_l3_f_217,1.0,0.354682
unmod1_l3_f_218,1.0,0.73007
unmod1_l3_f_219,0.829792,0.0472732
unmod1_l3_f_220,0.295994,0.999994
unmod1_l3_f_221,0.178456,0.0548283
unmod1_l3_f_222,1.0,0.121436
unmod1_l3_f_223,0.977161,0.0104885
unmod1_l3_f_224,0.277105,1.0
unmod1_l3_f_225,0.883181,1.0
