Query_ID,q-value_ribo,q-value_yeast
unmod1_l3_f_0,1.0,0.838638
unmod1_l3_f_1,0.32564,0.247633
unmod1_l3_f_2,0.956855,0.509689
unmod1_l3_f_3,0.541331,0.808814
unmod1_l3_f_4,0.727038,0.331058
unmod1_l3_f_5,0.446275,1.0
unmod1_l3_f_6,0.0724696,0.391415
unmod1_l3_f_7,1.0,1.0
unmod1_l3_f_8,0.999998,1.0
unmod1_l3_f_9,0.763562,0.206968
unmod1_l3_f_10,1.0,0.386051
unmod1_l3_f_11,0.717751,1.0
unmod1_l3_f_12,1.0,0.750407
unmod1_l3_f_13,1.0,0.00158844
unmod1_l3_f_14,0.383643,1.0
unmod1_l3_f_15,1.0,0.508045
unmod1_l3_f_16,1.0,0.00156194
unmod1_l3_f_17,0.56362,0.0501401
unmod1_l3_f_18,0.603472,0.912937
unmod1_l3_f_19,1.0,1.0
unmod1_l3_f_20,0.999992,0.999992
unmod1_l3_f_21,0.00496027,1.0
unmod1_l3_f_22,0.29057,0.00226824
unmod1_l3_f_23,0.111411,0.296845
unmod1_l3_f_24,0.90773,0.586165
unmod1_l3_f_25,0.0590474,0.0316484
unmod1_l3_f_26,1.0,0.213181
unmod1_l3_f_27,0.999999,0.677359
unmod1_l3_f_28,0.185432,1.0
unmod1_l3_f_29,0.99989,1.0
unmod1_l3_f_30,1.0,0.137487
unmod1_l3_f_31,0.856019,0.0201601
unmod1_l3_f_32,0.735501,0.0571225
unmod1_l3_f_33,1.0,1.0
unmod1_l3_f_34,1.0,0.0349253
unmod1_l3_f_35,0.079072,0.251305
unmod1_l3_f_36,1.0,1.0
unmod1_l3_f_37,1.0,0.213134
unmod1_l3_f_38,1.0,1.0
unmod1_l3_f_39,0.380989,1.0
unmod1_l3_f_40,1.0,0.00235802
unmod1_l3_f_41,0.919356,0.280365
unmod1_l3_f_42,1.0,0.371194
unmod1_l3_f_43,1.0,1.0
unmod1_l3_f_44,1.0,0.278765
unmod1_l3_f_45,1.0,0.213715
unmod1_l3_f_46,1.0,0.820914
unmod1_l3_f_47,1.0,0.559586
unmod1_l3_f_48,1.0,0.0422555
unmod1_l3_f_49,0.647066,1.0
unmod1_l3_f_50,0.348521,0.310095
unmod1_l3_f_51,0.0754424,0.00580441
unmod1_l3_f_52,0.550355,0.0301739
unmod1_l3_f_53,0.740427,0.8163
unmod1_l3_f_54,0.862814,0.052555
unmod1_l3_f_55,0.306096,1.0
unmod1_l3_f_56,1.0,1.0
unmod1_l3_f_57,0.219487,0.508797
unmod1_l3_f_58,0.218014,1.0
unmod1_l3_f_59,0.613603,0.000374333
unmod1_l3_f_60,0.629877,0.00280142
unmod1_l3_f_61,0.0326373,0.0864827
unmod1_l3_f_62,0.837947,0.178592
unmod1_l3_f_63,0.846902,0.652577
unmod1_l3_f_64,0.473431,1.0
unmod1_l3_f_65,1.0,0.111793
unmod1_l3_f_66,0.0496966,0.103255
unmod1_l3_f_67,1.0,0.7514
unmod1_l3_f_68,1.0,0.0912061
unmod1_l3_f_69,1.0,0.0519975
unmod1_l3_f_70,0.842339,1.0
unmod1_l3_f_71,1.0,1.0
unmod1_l3_f_72,0.543104,0.00151466
unmod1_l3_f_73,1.0,0.218788
unmod1_l3_f_74,0.650549,0.00172719
unmod1_l3_f_75,0.103778,0.051709
unmod1_l3_f_76,0.999995,1.0
unmod1_l3_f_77,1.0,0.0671272
unmod1_l3_f_78,1.0,1.0
unmod1_l3_f_79,0.206161,1.0
unmod1_l3_f_80,1.0,0.35396
unmod1_l3_f_81,0.247205,0.146764
unmod1_l3_f_82,1.0,1.0
unmod1_l3_f_83,0.772391,0.133759
unmod1_l3_f_84,0.478689,0.72611
unmod1_l3_f_85,0.0607784,0.847558
unmod1_l3_f_86,0.30181,1.0
unmod1_l3_f_87,1.0,0.275612
unmod1_l3_f_88,0.420253,0.0610879
unmod1_l3_f_89,0.398667,0.293341
unmod1_l3_f_90,1.0,1.0
unmod1_l3_f_91,0.651899,1.0
unmod1_l3_f_92,0.593563,0.558366
unmod1_l3_f_93,1.0,0.271975
unmod1_l3_f_94,0.383985,0.999995
unmod1_l3_f_95,1.0,0.121636
unmod1_l3_f_96,1.0,0.430083
unmod1_l3_f_97,1.0,0.299706
unmod1_l3_f_98,1.0,1.0
unmod1_l3_f_99,1.0,0.305225
unmod1_l3_f_100,0.015448,0.0757557
unmod1_l3_f_101,0.200574,1.0
unmod1_l3_f_102,0.976624,0.08475
unmod1_l3_f_103,0.862527,0.612166
unmod1_l3_f_104,0.142387,1.0
unmod1_l3_f_105,1.0,1.0
unmod1_l3_f_106,0.524329,1.0
unmod1_l3_f_107,0.99983,0.807576
unmod1_l3_f_108,0.666869,1.0
unmod1_l3_f_109,1.0,0.531608
unmod1_l3_f_110,1.0,0.0831813
unmod1_l3_f_111,0.0599098,1.0
unmod1_l3_f_112,1.0,0.00833856
unmod1_l3_f_113,0.250198,0.712467
unmod1_l3_f_114,0.112279,0.961885
unmod1_l3_f_115,1.0,0.000593413
unmod1_l3_f_116,1.0,1.0
unmod1_l3_f_117,1.0,0.192725
unmod1_l3_f_118,0.54379,0.00434553
unmod1_l3_f_119,0.725296,1.0
unmod1_l3_f_120,1.0,8.78593e-07
unmod1_l3_f_121,1.0,0.0941928
unmod1_l3_f_122,0.94513,0.209446
unmod1_l3_f_123,0.60728,0.47845
unmod1_l3_f_124,0.421748,0.0199265
unmod1_l3_f_125,0.166867,0.210323
unmod1_l3_f_126,0.417502,0.0535904
unmod1_l3_f_127,1.0,1.0
unmod1_l3_f_128,0.158761,0.76088
unmod1_l3_f_129,0.291974,0.224042
unmod1_l3_f_130,0.306935,0.213831
unmod1_l3_f_131,1.0,0.621497
unmod1_l3_f_132,0.541265,1.0
unmod1_l3_f_133,0.544932,0.0297607
unmod1_l3_f_134,0.511395,1.0
unmod1_l3_f_135,0.289367,1.0
unmod1_l3_f_136,1.0,0.844105
unmod1_l3_f_137,1.0,0.936696
unmod1_l3_f_138,1.0,0.1259
unmod1_l3_f_139,0.702749,0.00541799
unmod1_l3_f_140,1.0,1.0
unmod1_l3_f_141,0.145381,4.37288e-05
unmod1_l3_f_142,1.0,0.0251765
unmod1_l3_f_143,1.0,1.0
unmod1_l3_f_144,0.2201,0.0686508
unmod1_l3_f_145,0.366532,0.331455
unmod1_l3_f_146,0.147778,0.480949
