Query_ID,q-value_ribo,q-value_yeast
unmod1_l3_f_0,0.294906,0.0410255
unmod1_l3_f_1,0.716256,0.018773
unmod1_l3_f_2,0.999996,0.999995
unmod1_l3_f_3,0.9992,0.999996
unmod1_l3_f_4,1.0,0.125529
unmod1_l3_f_5,0.654818,0.932267
unmod1_l3_f_6,0.485833,0.00371676
unmod1_l3_f_7,1.0,0.184508
unmod1_l3_f_8,1.0,1.0
unmod1_l3_f_9,1.0,0.392647
unmod1_l3_f_10,0.298385,0.0116082
unmod1_l3_f_11,0.176393,0.317975
unmod1_l3_f_12,0.695395,0.0248937
unmod1_l3_f_13,1.0,0.134129
unmod1_l3_f_14,1.0,0.122563
unmod1_l3_f_15,0.340517,0.00139208
unmod1_l3_f_16,0.116072,1.0
unmod1_l3_f_17,1.0,0.043511
unmod1_l3_f_18,0.0454014,1.0
unmod1_l3_f_19,0.179183,0.00171739
unmod1_l3_f_20,0.675458,0.0800198
unmod1_l3_f_21,0.854266,1.0
unmod1_l3_f_22,0.433834,0.00933498
unmod1_l3_f_23,1.0,0.0853634
unmod1_l3_f_24,0.216257,1.0
unmod1_l3_f_25,0.440989,0.616801
unmod1_l3_f_26,0.48184,0.593969
unmod1_l3_f_27,0.459777,0.0639315
unmod1_l3_f_28,1.0,0.25238
unmod1_l3_f_29,1.0,0.842184
unmod1_l3_f_30,0.744832,0.103149
unmod1_l3_f_31,1.0,0.0272537
unmod1_l3_f_32,0.889091,0.0707296
unmod1_l3_f_33,0.232751,0.386505
unmod1_l3_f_34,0.999999,0.930194
unmod1_l3_f_35,0.560255,0.999999
unmod1_l3_f_36,1.0,0.00165335
unmod1_l3_f_37,1.0,1.0
unmod1_l3_f_38,1.0,0.325345
unmod1_l3_f_39,1.0,0.0284546
unmod1_l3_f_40,0.999999,0.91592
unmod1_l3_f_41,0.142251,0.00319895
unmod1_l3_f_42,0.976142,0.0234169
unmod1_l3_f_43,1.0,0.00467244
unmod1_l3_f_44,0.291581,0.426044
unmod1_l3_f_45,0.878817,1.0
unmod1_l3_f_46,1.0,1.0
unmod1_l3_f_47,1.0,0.295889
unmod1_l3_f_48,1.0,0.400115
unmod1_l3_f_49,1.0,0.87923
unmod1_l3_f_50,1.0,0.332028
unmod1_l3_f_51,0.63751,0.409154
unmod1_l3_f_52,1.0,0.809329
unmod1_l3_f_53,0.999987,0.472546
unmod1_l3_f_54,0.550102,0.247579
unmod1_l3_f_55,0.696161,0.365973
unmod1_l3_f_56,0.845329,1.0
unmod1_l3_f_57,0.386078,0.859589
unmod1_l3_f_58,0.70565,1.0
unmod1_l3_f_59,0.594255,1.0
unmod1_l3_f_60,0.498291,0.110466
unmod1_l3_f_61,0.274699,1.0
unmod1_l3_f_62,0.999997,0.999999
unmod1_l3_f_63,0.383119,1.0
unmod1_l3_f_64,1.0,1.0
unmod1_l3_f_65,0.712783,0.0120772
unmod1_l3_f_66,0.625524,0.00358283
unmod1_l3_f_67,1.0,0.942994
unmod1_l3_f_68,1.0,0.0328061
unmod1_l3_f_69,1.0,1.0
unmod1_l3_f_70,0.622691,0.610718
unmod1_l3_f_71,0.999999,1.0
unmod1_l3_f_72,0.999999,1.0
unmod1_l3_f_73,1.0,0.607415
unmod1_l3_f_74,0.564975,1.0
unmod1_l3_f_75,1.0,0.94251
unmod1_l3_f_76,0.440021,1.0
unmod1_l3_f_77,1.0,1.0
unmod1_l3_f_78,0.762189,1.0
unmod1_l3_f_79,1.0,0.106311
unmod1_l3_f_80,1.0,1.0
unmod1_l3_f_81,1.0,0.242886
unmod1_l3_f_82,0.915744,0.89845
unmod1_l3_f_83,0.284159,0.0589157
unmod1_l3_f_84,0.785146,1.0
unmod1_l3_f_85,0.317342,0.7166
unmod1_l3_f_86,1.0,0.101507
unmod1_l3_f_87,0.988504,0.0753694
unmod1_l3_f_88,1.0,1.0
unmod1_l3_f_89,1.0,1.33758e-05
unmod1_l3_f_90,1.0,0.0561846
unmod1_l3_f_91,0.367918,0.492577
unmod1_l3_f_92,1.0,1.0
unmod1_l3_f_93,1.0,0.913422
unmod1_l3_f_94,0.0608313,0.252521
unmod1_l3_f_95,0.122705,1.0
unmod1_l3_f_96,1.0,1.0
unmod1_l3_f_97,1.0,1.0
unmod1_l3_f_98,1.0,1.0
unmod1_l3_f_99,0.926925,0.1533
unmod1_l3_f_100,1.0,1.0
unmod1_l3_f_101,1.0,0.745977
unmod1_l3_f_102,1.0,0.017203
unmod1_l3_f_103,1.0,0.754149
unmod1_l3_f_104,1.0,1.0
unmod1_l3_f_105,1.0,1.0
unmod1_l3_f_106,0.999999,0.837209
unmod1_l3_f_107,1.0,1.0
unmod1_l3_f_108,1.0,0.492531
unmod1_l3_f_109,0.555754,1.0
unmod1_l3_f_110,0.566706,0.0114116
unmod1_l3_f_111,1.0,1.0
unmod1_l3_f_112,0.283298,1.0
unmod1_l3_f_113,1.0,0.0596022
unmod1_l3_f_114,0.784304,0.259537
unmod1_l3_f_115,0.165136,0.526013
unmod1_l3_f_116,0.302749,1.0
unmod1_l3_f_117,1.0,1.0
unmod1_l3_f_118,1.0,0.916578
unmod1_l3_f_119,0.163778,0.0324716
unmod1_l3_f_120,0.999999,1.0
unmod1_l3_f_121,0.540672,0.21135
unmod1_l3_f_122,1.0,1.0
unmod1_l3_f_123,0.804053,0.297871
unmod1_l3_f_124,1.0,0.0473799
unmod1_l3_f_125,0.120933,0.316442
unmod1_l3_f_126,1.0,0.00290459
unmod1_l3_f_127,1.0,0.337316
unmod1_l3_f_128,0.302595,0.00442437
unmod1_l3_f_129,0.724608,0.36203
unmod1_l3_f_130,0.942471,1.0
unmod1_l3_f_131,0.995538,1.0
unmod1_l3_f_132,1.0,1.0
unmod1_l3_f_133,1.0,1.0
unmod1_l3_f_134,1.0,1.0
unmod1_l3_f_135,0.52079,1.0
unmod1_l3_f_136,0.0135578,1.0
unmod1_l3_f_137,0.605042,0.327678
unmod1_l3_f_138,1.0,1.0
unmod1_l3_f_139,0.24402,1.0
unmod1_l3_f_140,0.325459,0.00367758
unmod1_l3_f_141,0.999989,0.777797
unmod1_l3_f_142,1.0,0.00188216
unmod1_l3_f_143,0.332384,0.635645
unmod1_l3_f_144,0.999999,1.0
unmod1_l3_f_145,1.0,0.0114943
unmod1_l3_f_146,0.0536444,0.530517
unmod1_l3_f_147,0.999968,0.372137
unmod1_l3_f_148,0.358638,0.383083
unmod1_l3_f_149,1.0,0.435136
unmod1_l3_f_150,0.780472,1.0
unmod1_l3_f_151,1.0,0.0189763
