Query_ID,q-value_ribo,q-value_yeast
STvleng_l3_f_0,0.955861,0.252327
STvleng_l3_f_1,1.0,0.925108
STvleng_l3_f_2,1.0,0.901901
STvleng_l3_f_3,0.642449,0.304902
STvleng_l3_f_4,1.0,0.998941
STvleng_l3_f_5,0.38948,0.0124711
STvleng_l3_f_6,1.0,0.718546
STvleng_l3_f_7,0.999996,0.955361
STvleng_l3_f_8,0.492558,0.31458
STvleng_l3_f_9,0.423448,0.599291
STvleng_l3_f_10,0.039734,0.392346
STvleng_l3_f_11,1.0,0.00488193
STvleng_l3_f_12,0.16981,0.00808126
STvleng_l3_f_13,0.372651,0.0296432
STvleng_l3_f_14,0.132795,0.663192
STvleng_l3_f_15,0.599546,0.00135073
STvleng_l3_f_16,0.798303,0.392377
STvleng_l3_f_17,0.0547623,0.0167648
STvleng_l3_f_18,1.0,0.014425
STvleng_l3_f_19,0.5719,0.508952
STvleng_l3_f_20,0.383396,0.802502
STvleng_l3_f_21,0.600444,0.0405694
STvleng_l3_f_22,1.0,1.0
STvleng_l3_f_23,0.622988,0.720365
STvleng_l3_f_24,0.846199,0.517859
STvleng_l3_f_25,0.764749,1.0
STvleng_l3_f_26,1.0,0.571044
STvleng_l3_f_27,0.696089,1.0
STvleng_l3_f_28,0.327817,0.038481
STvleng_l3_f_29,1.0,0.318501
STvleng_l3_f_30,1.0,1.0
STvleng_l3_f_31,0.999996,1.0
STvleng_l3_f_32,0.213664,0.553024
STvleng_l3_f_33,0.375813,0.465392
STvleng_l3_f_34,0.824211,1.0
STvleng_l3_f_35,0.999985,0.97548
STvleng_l3_f_36,0.474988,0.915658
STvleng_l3_f_37,0.000205631,0.0601592
STvleng_l3_f_38,0.999999,0.0932797
STvleng_l3_f_39,0.905059,1.0
STvleng_l3_f_40,0.580031,1.0
STvleng_l3_f_41,1.0,0.0102498
STvleng_l3_f_42,0.119942,0.0700945
STvleng_l3_f_43,1.0,1.0
STvleng_l3_f_44,1.0,1.0
STvleng_l3_f_45,0.836319,0.00794992
STvleng_l3_f_46,0.142124,0.328935
STvleng_l3_f_47,0.0842847,0.000831992
STvleng_l3_f_48,0.965864,1.0
STvleng_l3_f_49,0.532985,1.0
STvleng_l3_f_50,1.0,0.78339
STvleng_l3_f_51,1.0,0.215562
STvleng_l3_f_52,0.573881,0.229886
STvleng_l3_f_53,0.905914,0.999999
STvleng_l3_f_54,0.0281776,0.708955
STvleng_l3_f_55,0.0571668,1.0
STvleng_l3_f_56,1.0,1.0
STvleng_l3_f_57,0.422924,0.967187
STvleng_l3_f_58,0.617982,0.0658143
STvleng_l3_f_59,0.666571,0.43557
STvleng_l3_f_60,0.0557795,0.108599
STvleng_l3_f_61,0.904768,0.0307588
STvleng_l3_f_62,1.0,0.0580016
STvleng_l3_f_63,1.0,0.12265
STvleng_l3_f_64,1.0,0.0236166
STvleng_l3_f_65,1.0,0.677668
STvleng_l3_f_66,1.0,0.338092
STvleng_l3_f_67,0.257288,1.0
STvleng_l3_f_68,1.0,0.106378
STvleng_l3_f_69,0.0185018,0.399794
STvleng_l3_f_70,1.0,0.00423898
STvleng_l3_f_71,1.0,0.273063
STvleng_l3_f_72,0.0093162,0.00584158
STvleng_l3_f_73,0.000623812,0.129393
STvleng_l3_f_74,0.0147164,0.422413
STvleng_l3_f_75,0.422686,0.594002
STvleng_l3_f_76,1.0,1.0
