Query_ID,q-value_ribo,q-value_yeast
STvleng_l3_f_0,0.983263,1.0
STvleng_l3_f_1,1.0,0.717152
STvleng_l3_f_2,1.0,0.199773
STvleng_l3_f_3,0.985666,0.543087
STvleng_l3_f_4,0.94266,0.684805
STvleng_l3_f_5,0.0934019,0.611143
STvleng_l3_f_6,0.48912,0.123288
STvleng_l3_f_7,0.583029,0.781727
STvleng_l3_f_8,0.968388,1.0
STvleng_l3_f_9,1.0,1.0
STvleng_l3_f_10,0.914798,0.701232
STvleng_l3_f_11,0.97495,0.198983
STvleng_l3_f_12,0.175389,0.199638
STvleng_l3_f_13,0.795315,0.14028
STvleng_l3_f_14,0.0563258,0.913592
STvleng_l3_f_15,1.0,0.011162
STvleng_l3_f_16,0.167572,0.392743
STvleng_l3_f_17,1.0,0.05083
STvleng_l3_f_18,0.499185,1.0
STvleng_l3_f_19,0.180118,0.109579
STvleng_l3_f_20,0.185564,0.371704
STvleng_l3_f_21,0.999995,1.0
STvleng_l3_f_22,0.292103,0.0697002
STvleng_l3_f_23,1.0,1.0
STvleng_l3_f_24,0.673586,0.0122032
STvleng_l3_f_25,1.0,0.571963
STvleng_l3_f_26,0.869755,0.0470423
STvleng_l3_f_27,0.990551,0.032564
STvleng_l3_f_28,1.0,0.602724
STvleng_l3_f_29,1.0,0.165069
STvleng_l3_f_30,0.299534,0.732816
STvleng_l3_f_31,0.0604108,0.329295
STvleng_l3_f_32,0.113716,0.0482946
STvleng_l3_f_33,1.0,0.0002002
STvleng_l3_f_34,1.0,1.0
STvleng_l3_f_35,1.0,0.755377
STvleng_l3_f_36,0.15573,0.21623
STvleng_l3_f_37,1.0,0.358283
STvleng_l3_f_38,0.567216,1.0
STvleng_l3_f_39,0.0448312,1.0
STvleng_l3_f_40,0.893505,0.00790745
STvleng_l3_f_41,0.534204,0.0155523
STvleng_l3_f_42,0.388442,0.224478
STvleng_l3_f_43,0.872215,0.460708
STvleng_l3_f_44,0.0669622,0.00944119
STvleng_l3_f_45,1.0,0.35005
STvleng_l3_f_46,1.0,0.572326
STvleng_l3_f_47,1.0,1.0
STvleng_l3_f_48,0.0380004,0.0278034
STvleng_l3_f_49,1.0,0.574054
STvleng_l3_f_50,1.0,1.0
STvleng_l3_f_51,0.483863,0.0812108
STvleng_l3_f_52,1.0,1.0
STvleng_l3_f_53,1.0,0.0190012
STvleng_l3_f_54,1.0,0.777242
STvleng_l3_f_55,0.111267,0.0062909
STvleng_l3_f_56,0.318169,0.0279165
STvleng_l3_f_57,0.894374,1.0
STvleng_l3_f_58,1.0,0.225768
STvleng_l3_f_59,1.0,0.356176
STvleng_l3_f_60,0.751555,0.10561
STvleng_l3_f_61,1.0,1.0
STvleng_l3_f_62,0.00116114,0.0235057
STvleng_l3_f_63,1.0,0.0201433
STvleng_l3_f_64,0.82328,0.520467
STvleng_l3_f_65,1.0,0.265112
STvleng_l3_f_66,0.349751,1.0
STvleng_l3_f_67,0.304629,0.255186
STvleng_l3_f_68,1.0,1.0
STvleng_l3_f_69,0.523954,1.0
STvleng_l3_f_70,0.242269,0.901409
STvleng_l3_f_71,1.0,1.0
STvleng_l3_f_72,1.0,0.671136
STvleng_l3_f_73,0.999938,1.0
STvleng_l3_f_74,0.991618,1.0
STvleng_l3_f_75,1.0,1.0
STvleng_l3_f_77,1.0,0.138155
STvleng_l3_f_78,0.0772093,1.0
STvleng_l3_f_79,0.704336,0.015298
STvleng_l3_f_80,1.0,0.219364
STvleng_l3_f_81,0.504361,0.69334
STvleng_l3_f_82,0.386767,0.249102
STvleng_l3_f_83,1.0,0.082094
STvleng_l3_f_84,0.0977294,1.0
STvleng_l3_f_85,0.396608,0.0229388
STvleng_l3_f_86,0.106329,0.00494755
STvleng_l3_f_88,0.159124,1.0
STvleng_l3_f_89,0.366036,1.0
STvleng_l3_f_90,1.0,0.20802
STvleng_l3_f_91,1.0,1.0
STvleng_l3_f_92,0.628853,0.0774227
STvleng_l3_f_93,1.0,1.0
STvleng_l3_f_94,0.857823,0.716334
STvleng_l3_f_95,0.0567416,0.23709
STvleng_l3_f_96,1.0,1.0
STvleng_l3_f_97,0.965696,0.320665
STvleng_l3_f_98,0.470357,1.0
STvleng_l3_f_99,0.406066,0.834227
STvleng_l3_f_100,1.0,0.937809
STvleng_l3_f_101,0.690804,0.720145
STvleng_l3_f_102,0.0521318,0.509026
STvleng_l3_f_103,0.611887,0.040419
STvleng_l3_f_104,0.582218,0.894232
STvleng_l3_f_105,1.0,1.0
STvleng_l3_f_106,1.0,0.404812
STvleng_l3_f_107,0.823891,0.800151
STvleng_l3_f_108,1.0,1.0
STvleng_l3_f_109,0.521781,0.0286069
STvleng_l3_f_110,1.0,0.437884
STvleng_l3_f_111,1.0,1.0
STvleng_l3_f_112,0.999997,1.0
STvleng_l3_f_113,0.462177,0.00115854
STvleng_l3_f_114,0.87207,0.105686
STvleng_l3_f_115,1.0,1.0
STvleng_l3_f_116,0.650509,1.0
STvleng_l3_f_117,1.0,0.405957
STvleng_l3_f_118,1.0,0.08289
STvleng_l3_f_119,1.0,0.121678
STvleng_l3_f_120,0.848507,0.509618
STvleng_l3_f_121,0.999998,1.0
STvleng_l3_f_122,0.262704,0.0531253
STvleng_l3_f_123,0.218765,0.600308
STvleng_l3_f_124,0.206306,1.0
STvleng_l3_f_125,1.0,0.0260431
STvleng_l3_f_126,0.162516,0.566288
STvleng_l3_f_127,0.596439,1.0
STvleng_l3_f_128,1.0,1.0
STvleng_l3_f_129,1.0,0.523849
STvleng_l3_f_130,1.0,0.0312418
STvleng_l3_f_131,0.401323,0.291193
STvleng_l3_f_132,0.595747,1.0
STvleng_l3_f_133,1.0,0.189065
STvleng_l3_f_134,1.0,0.000158543
STvleng_l3_f_135,1.0,0.0613058
STvleng_l3_f_136,0.311916,1.0
STvleng_l3_f_137,1.0,0.0176464
STvleng_l3_f_138,0.0333231,0.456877
STvleng_l3_f_139,0.731883,1.0
STvleng_l3_f_140,1.0,0.938917
STvleng_l3_f_141,1.0,1.0
STvleng_l3_f_142,1.0,1.0
STvleng_l3_f_143,1.0,1.0
STvleng_l3_f_144,0.011966,0.677313
STvleng_l3_f_145,1.0,1.0
STvleng_l3_f_146,0.673589,0.0137617
STvleng_l3_f_147,0.757809,0.637881
STvleng_l3_f_148,1.0,1.0
STvleng_l3_f_149,1.0,0.720644
STvleng_l3_f_150,1.0,0.636914
STvleng_l3_f_151,0.292185,0.537429
STvleng_l3_f_152,0.999999,1.0
STvleng_l3_f_153,1.0,0.612447
STvleng_l3_f_154,0.0994175,0.430325
STvleng_l3_f_155,0.0507025,0.128886
STvleng_l3_f_156,0.999999,1.0
STvleng_l3_f_157,0.999999,1.0
STvleng_l3_f_158,0.066255,0.0180117
STvleng_l3_f_159,0.144914,1.0
STvleng_l3_f_160,0.886945,0.049043
STvleng_l3_f_161,0.958192,0.00850389
STvleng_l3_f_162,0.00619482,0.128411
STvleng_l3_f_163,1.0,1.0
STvleng_l3_f_165,0.650276,0.45092
STvleng_l3_f_166,0.352505,0.000464274
STvleng_l3_f_167,1.0,0.53943
STvleng_l3_f_168,1.0,0.200614
STvleng_l3_f_169,0.876516,0.0101928
STvleng_l3_f_170,1.0,6.28526e-05
STvleng_l3_f_171,1.0,1.0
STvleng_l3_f_172,1.0,1.0
STvleng_l3_f_173,1.0,1.0
STvleng_l3_f_174,0.547511,1.0
STvleng_l3_f_175,1.0,0.126921
STvleng_l3_f_176,1.0,0.276548
STvleng_l3_f_177,1.0,0.00140077
STvleng_l3_f_178,1.0,0.0645477
STvleng_l3_f_179,1.0,1.0
STvleng_l3_f_180,1.0,1.0
STvleng_l3_f_181,1.0,0.0408682
STvleng_l3_f_182,0.160529,1.0
STvleng_l3_f_183,0.79431,0.266697
STvleng_l3_f_184,1.0,0.0788367
STvleng_l3_f_185,0.50216,0.295978
STvleng_l3_f_186,0.572069,0.398509
STvleng_l3_f_187,1.0,0.999916
STvleng_l3_f_188,1.0,1.0
STvleng_l3_f_189,0.0999508,0.340372
STvleng_l3_f_190,0.338694,0.390739
STvleng_l3_f_191,1.0,1.0
STvleng_l3_f_192,0.00555399,0.955215
STvleng_l3_f_193,0.737725,0.115221
STvleng_l3_f_194,1.0,0.143364
STvleng_l3_f_195,0.409905,0.00461063
STvleng_l3_f_196,0.101425,1.0
STvleng_l3_f_197,1.0,1.0
STvleng_l3_f_198,0.293356,0.0850838
STvleng_l3_f_199,0.466833,0.0813995
STvleng_l3_f_200,0.699688,0.00175717
STvleng_l3_f_201,0.447234,0.104746
STvleng_l3_f_202,1.0,0.35642
STvleng_l3_f_203,0.884975,0.00456358
STvleng_l3_f_204,1.0,0.00815158
STvleng_l3_f_205,0.653793,0.108001
STvleng_l3_f_206,0.421313,0.013591
STvleng_l3_f_207,1.0,0.0453765
STvleng_l3_f_208,0.151242,0.57063
STvleng_l3_f_209,0.264149,0.621794
STvleng_l3_f_210,0.952333,0.13158
STvleng_l3_f_211,0.223329,1.0
STvleng_l3_f_213,1.0,1.0
STvleng_l3_f_214,1.0,1.0
STvleng_l3_f_215,1.0,0.182659
STvleng_l3_f_216,0.468876,1.0
STvleng_l3_f_217,1.0,1.0
STvleng_l3_f_218,1.0,1.0
STvleng_l3_f_219,1.0,0.401453
STvleng_l3_f_220,0.221971,0.40505
STvleng_l3_f_221,0.16931,0.0540544
STvleng_l3_f_222,1.0,1.0
STvleng_l3_f_223,0.799053,1.0
STvleng_l3_f_224,1.0,1.0
STvleng_l3_f_225,0.364595,0.127186
STvleng_l3_f_226,0.172932,0.49746
STvleng_l3_f_227,1.0,1.0
STvleng_l3_f_228,0.33938,0.47582
STvleng_l3_f_229,0.638573,0.393727
STvleng_l3_f_230,0.467171,0.0607895
STvleng_l3_f_231,0.566065,0.288985
STvleng_l3_f_232,1.0,0.0365055
