Query_ID,q-value_ribo,q-value_yeast
STvleng_l3_f_0,0.509586,1.0
STvleng_l3_f_1,0.185812,0.497575
STvleng_l3_f_2,0.30909,0.00137106
STvleng_l3_f_3,0.530434,0.0824065
STvleng_l3_f_4,0.543212,0.636216
STvleng_l3_f_5,0.0452888,0.003677
STvleng_l3_f_6,0.999993,0.999999
STvleng_l3_f_7,0.384396,0.598247
STvleng_l3_f_8,1.0,1.0
STvleng_l3_f_9,0.320885,1.0
STvleng_l3_f_10,0.999995,0.999991
STvleng_l3_f_11,0.194632,0.0488312
STvleng_l3_f_12,1.0,0.547771
STvleng_l3_f_13,0.863723,0.731809
STvleng_l3_f_14,1.0,0.32531
STvleng_l3_f_15,0.452542,1.0
STvleng_l3_f_16,1.0,1.0
STvleng_l3_f_17,1.0,0.0905226
STvleng_l3_f_18,0.250537,0.311186
STvleng_l3_f_19,0.683852,0.023127
STvleng_l3_f_20,0.43188,0.0308553
STvleng_l3_f_21,1.0,0.261985
STvleng_l3_f_22,1.0,1.0
STvleng_l3_f_23,1.0,0.718972
STvleng_l3_f_24,0.948223,1.0
STvleng_l3_f_25,1.0,0.234988
STvleng_l3_f_26,1.0,0.149683
STvleng_l3_f_27,1.0,1.0
STvleng_l3_f_28,1.0,1.0
STvleng_l3_f_29,0.427982,1.0
STvleng_l3_f_30,0.871837,0.00752645
STvleng_l3_f_31,0.0847017,1.0
STvleng_l3_f_32,0.636044,0.800579
STvleng_l3_f_34,1.0,0.00061802
STvleng_l3_f_35,0.37923,0.882478
STvleng_l3_f_36,0.999999,0.870207
STvleng_l3_f_37,0.888532,1.0
STvleng_l3_f_38,0.404093,1.0
STvleng_l3_f_39,0.0582925,0.0356949
STvleng_l3_f_40,0.797478,1.0
STvleng_l3_f_41,0.393697,0.0966516
STvleng_l3_f_42,0.903258,0.384677
STvleng_l3_f_43,1.0,0.512173
STvleng_l3_f_44,0.317337,0.430481
STvleng_l3_f_45,1.0,1.0
STvleng_l3_f_46,0.247398,0.0179931
STvleng_l3_f_47,0.116831,0.381389
STvleng_l3_f_48,0.271654,1.0
STvleng_l3_f_49,0.198989,0.0426364
STvleng_l3_f_50,0.0184671,0.723553
STvleng_l3_f_51,1.0,0.296061
STvleng_l3_f_52,0.297168,0.307757
STvleng_l3_f_53,0.905961,1.0
STvleng_l3_f_54,0.560142,0.0118481
STvleng_l3_f_55,0.0885082,1.0
STvleng_l3_f_56,1.0,1.0
STvleng_l3_f_57,1.0,0.0530335
STvleng_l3_f_58,1.0,0.0425589
STvleng_l3_f_59,0.184202,0.0213485
STvleng_l3_f_60,1.0,0.958612
STvleng_l3_f_61,0.954372,0.973554
STvleng_l3_f_62,1.0,0.0644534
STvleng_l3_f_63,1.0,0.467096
STvleng_l3_f_64,0.148759,0.16814
STvleng_l3_f_65,0.422466,0.00280626
STvleng_l3_f_66,1.0,0.390756
STvleng_l3_f_67,1.0,4.69173e-05
STvleng_l3_f_68,1.0,1.0
STvleng_l3_f_69,0.197661,0.0141652
STvleng_l3_f_70,0.99999,1.0
STvleng_l3_f_71,0.0437189,0.103065
STvleng_l3_f_72,0.424989,0.735866
STvleng_l3_f_73,0.614977,0.587243
STvleng_l3_f_74,0.501901,0.513549
STvleng_l3_f_75,0.929343,1.0
STvleng_l3_f_76,1.0,0.000222947
STvleng_l3_f_77,0.314569,0.664714
STvleng_l3_f_79,0.462087,0.188931
STvleng_l3_f_80,1.0,1.0
STvleng_l3_f_81,0.199728,0.624082
STvleng_l3_f_82,0.460483,0.252533
STvleng_l3_f_83,0.415813,0.149744
STvleng_l3_f_84,0.687122,1.0
STvleng_l3_f_85,1.0,0.0040933
STvleng_l3_f_87,0.331655,0.101008
STvleng_l3_f_88,1.0,1.0
STvleng_l3_f_89,0.36295,1.0
