Query_ID,q-value_ribo,q-value_yeast
STvleng_l3_f_0,0.28534,0.373314
STvleng_l3_f_1,1.0,0.725043
STvleng_l3_f_2,0.694445,0.000279844
STvleng_l3_f_3,0.863621,0.685309
STvleng_l3_f_4,1.0,1.0
STvleng_l3_f_5,0.174625,1.0
STvleng_l3_f_6,0.239908,0.463266
STvleng_l3_f_7,0.624953,0.857122
STvleng_l3_f_8,0.61581,0.0362824
STvleng_l3_f_9,0.867138,1.0
STvleng_l3_f_10,1.0,0.387876
STvleng_l3_f_11,1.0,1.0
STvleng_l3_f_12,1.0,1.0
STvleng_l3_f_13,1.0,0.426084
STvleng_l3_f_14,1.0,0.485811
STvleng_l3_f_15,1.0,1.0
STvleng_l3_f_16,0.937377,0.389935
STvleng_l3_f_17,0.402015,0.0838366
STvleng_l3_f_18,0.0962053,0.0279271
STvleng_l3_f_19,0.0227438,0.370566
STvleng_l3_f_20,0.944499,0.662026
STvleng_l3_f_21,1.0,1.0
STvleng_l3_f_22,0.140127,0.191664
STvleng_l3_f_23,1.0,0.000775027
STvleng_l3_f_24,0.427319,0.301263
STvleng_l3_f_25,0.714735,0.168713
STvleng_l3_f_26,0.149041,0.0399253
STvleng_l3_f_27,1.0,0.0750022
STvleng_l3_f_28,1.0,9.14346e-05
STvleng_l3_f_29,0.179407,0.851323
STvleng_l3_f_30,0.0568589,0.0935795
STvleng_l3_f_31,0.722655,0.200587
STvleng_l3_f_32,0.559595,1.0
STvleng_l3_f_33,0.15239,0.853889
STvleng_l3_f_34,0.650628,0.0210272
STvleng_l3_f_35,1.0,0.63916
STvleng_l3_f_36,0.881465,1.0
STvleng_l3_f_37,0.591518,0.193339
STvleng_l3_f_38,0.316234,0.0317467
STvleng_l3_f_39,0.234088,1.0
STvleng_l3_f_40,0.5982,0.201824
STvleng_l3_f_41,0.358931,0.355975
STvleng_l3_f_42,0.486322,1.0
STvleng_l3_f_43,1.0,0.859492
STvleng_l3_f_44,0.927639,0.163883
STvleng_l3_f_45,0.946106,0.314104
