Query_ID,q-value_ribo,q-value_yeast
STvleng_l3_f_0,0.331095,0.0331424
STvleng_l3_f_1,1.0,0.811651
STvleng_l3_f_2,0.841641,1.0
STvleng_l3_f_3,0.316792,0.194338
STvleng_l3_f_4,1.0,0.00452167
STvleng_l3_f_5,1.0,0.177341
STvleng_l3_f_6,0.167269,0.826707
STvleng_l3_f_7,0.507935,1.0
STvleng_l3_f_8,1.0,1.0
STvleng_l3_f_9,0.330999,0.959325
STvleng_l3_f_10,0.338595,0.235799
STvleng_l3_f_11,0.641941,0.0325984
STvleng_l3_f_12,1.0,0.402341
STvleng_l3_f_13,0.531381,0.130433
STvleng_l3_f_15,1.0,0.195056
STvleng_l3_f_16,1.0,0.690679
STvleng_l3_f_17,0.126191,0.655321
STvleng_l3_f_18,0.709829,0.40854
STvleng_l3_f_19,0.0289738,0.00146586
STvleng_l3_f_20,1.0,0.0158409
STvleng_l3_f_21,0.405148,0.0218475
STvleng_l3_f_22,1.0,1.0
STvleng_l3_f_23,1.0,0.453583
STvleng_l3_f_24,0.104418,0.127004
STvleng_l3_f_25,1.0,1.0
STvleng_l3_f_26,0.654264,0.0242536
STvleng_l3_f_27,1.0,1.0
STvleng_l3_f_28,0.53898,0.0551201
STvleng_l3_f_29,0.420225,1.0
STvleng_l3_f_30,0.999999,1.0
STvleng_l3_f_31,0.425502,0.0516059
STvleng_l3_f_32,1.0,1.0
STvleng_l3_f_33,0.722891,0.364227
STvleng_l3_f_34,0.0587033,0.00883743
STvleng_l3_f_35,1.0,0.0268655
STvleng_l3_f_36,1.0,0.00410779
STvleng_l3_f_37,0.818961,0.966929
STvleng_l3_f_38,0.999998,0.0482879
STvleng_l3_f_39,1.0,0.865135
STvleng_l3_f_40,0.952578,0.339775
STvleng_l3_f_41,0.38493,0.222946
STvleng_l3_f_42,1.0,0.646173
STvleng_l3_f_43,0.11207,0.246327
STvleng_l3_f_44,0.715673,1.0
STvleng_l3_f_45,0.975879,0.0378855
STvleng_l3_f_46,0.2391,0.0881631
STvleng_l3_f_47,0.734244,1.0
STvleng_l3_f_48,0.302879,0.300532
STvleng_l3_f_49,1.0,1.0
STvleng_l3_f_50,0.633683,0.0302985
STvleng_l3_f_51,0.523303,0.445508
STvleng_l3_f_52,0.087349,0.0203214
STvleng_l3_f_53,0.999999,1.0
STvleng_l3_f_54,1.0,1.0
STvleng_l3_f_55,0.955535,1.0
STvleng_l3_f_56,1.0,0.596421
STvleng_l3_f_57,1.0,0.00679694
STvleng_l3_f_58,0.0190965,0.45754
STvleng_l3_f_59,1.0,1.0
STvleng_l3_f_60,0.999999,1.0
STvleng_l3_f_61,1.0,0.841801
STvleng_l3_f_62,0.0840521,0.00877909
STvleng_l3_f_63,0.364987,0.354674
STvleng_l3_f_64,1.0,0.109382
STvleng_l3_f_65,0.181349,0.539778
STvleng_l3_f_66,0.34991,0.00368568
STvleng_l3_f_67,0.481127,0.00806417
STvleng_l3_f_68,0.371456,0.0814917
STvleng_l3_f_69,0.640733,1.0
STvleng_l3_f_70,1.0,0.000510206
STvleng_l3_f_71,1.0,1.0
STvleng_l3_f_72,0.999999,1.0
STvleng_l3_f_73,1.0,0.180357
STvleng_l3_f_74,0.999999,0.999993
STvleng_l3_f_75,0.471209,0.248765
STvleng_l3_f_76,0.454451,0.868653
STvleng_l3_f_77,0.041568,0.289001
STvleng_l3_f_78,1.0,0.509157
STvleng_l3_f_79,1.0,0.202391
STvleng_l3_f_80,0.477861,0.122737
STvleng_l3_f_81,0.66081,0.352095
STvleng_l3_f_82,1.0,1.0
STvleng_l3_f_83,0.290307,0.0499133
STvleng_l3_f_84,1.0,0.351734
STvleng_l3_f_85,1.0,1.0
STvleng_l3_f_86,0.672145,1.0
STvleng_l3_f_87,0.978282,0.17105
STvleng_l3_f_88,1.0,0.128684
STvleng_l3_f_89,0.821717,0.79319
STvleng_l3_f_90,0.03579,0.0560531
STvleng_l3_f_91,0.292043,0.869347
STvleng_l3_f_92,0.591777,0.570249
STvleng_l3_f_93,0.914675,0.187164
STvleng_l3_f_94,0.848439,0.749914
STvleng_l3_f_95,0.102915,0.339834
STvleng_l3_f_96,0.470836,0.00201059
STvleng_l3_f_97,0.345631,0.268698
STvleng_l3_f_98,1.0,0.455432
STvleng_l3_f_99,1.0,0.139801
STvleng_l3_f_100,1.0,1.0
STvleng_l3_f_101,0.498911,0.0154138
STvleng_l3_f_102,0.423958,1.0
STvleng_l3_f_103,0.000106838,0.824345
STvleng_l3_f_104,1.0,0.650214
STvleng_l3_f_105,1.0,0.123939
STvleng_l3_f_106,1.0,1.0
STvleng_l3_f_107,1.0,1.0
STvleng_l3_f_108,0.0848475,0.430808
STvleng_l3_f_109,0.428819,1.0
STvleng_l3_f_110,0.294964,0.813053
STvleng_l3_f_111,0.667682,1.0
STvleng_l3_f_112,1.0,0.62186
STvleng_l3_f_113,1.0,0.734622
STvleng_l3_f_114,0.246549,0.116701
STvleng_l3_f_115,0.153949,1.0
STvleng_l3_f_116,0.0307651,0.380745
STvleng_l3_f_117,1.0,1.0
STvleng_l3_f_118,0.037087,1.0
STvleng_l3_f_119,0.325443,1.0
STvleng_l3_f_120,1.0,1.0
STvleng_l3_f_121,0.353124,0.174234
STvleng_l3_f_122,1.0,0.643287
STvleng_l3_f_123,1.0,1.0
STvleng_l3_f_125,0.285071,1.0
STvleng_l3_f_126,0.00485024,0.915925
STvleng_l3_f_127,1.0,0.911104
STvleng_l3_f_128,1.0,1.0
STvleng_l3_f_129,0.999999,1.0
STvleng_l3_f_130,1.0,1.0
STvleng_l3_f_131,1.0,0.688588
STvleng_l3_f_132,0.832681,0.99111
STvleng_l3_f_133,0.674595,0.730633
STvleng_l3_f_134,1.0,0.125086
STvleng_l3_f_135,0.774402,0.0628615
STvleng_l3_f_136,0.946155,0.0649516
STvleng_l3_f_137,1.0,0.0412501
STvleng_l3_f_138,1.0,0.491745
STvleng_l3_f_139,0.686812,0.146038
STvleng_l3_f_140,0.538135,1.0
STvleng_l3_f_141,0.588494,0.0228639
STvleng_l3_f_142,1.0,0.00022016
STvleng_l3_f_143,1.0,0.71064
STvleng_l3_f_144,1.0,1.0
STvleng_l3_f_145,0.454473,0.000114516
STvleng_l3_f_146,1.0,1.0
STvleng_l3_f_147,0.249412,0.188439
STvleng_l3_f_148,0.332824,0.0498351
STvleng_l3_f_149,1.0,0.00953891
STvleng_l3_f_150,0.750738,1.0
STvleng_l3_f_151,0.0632202,1.0
STvleng_l3_f_152,1.0,1.0
STvleng_l3_f_153,0.189559,0.0447487
STvleng_l3_f_154,0.102791,0.289709
STvleng_l3_f_155,0.835326,1.0
STvleng_l3_f_156,0.602299,0.147725
STvleng_l3_f_157,0.0910882,0.705748
STvleng_l3_f_158,0.786077,0.972491
STvleng_l3_f_159,0.615126,0.250582
STvleng_l3_f_160,0.357356,0.0214473
STvleng_l3_f_161,1.0,0.180565
STvleng_l3_f_162,0.00711738,0.589803
STvleng_l3_f_163,0.0864768,0.0436587
STvleng_l3_f_164,1.0,0.0027677
STvleng_l3_f_165,1.0,0.467435
STvleng_l3_f_166,0.839078,0.0695787
STvleng_l3_f_167,0.999999,0.197668
STvleng_l3_f_168,1.0,1.0
STvleng_l3_f_169,1.0,0.822339
STvleng_l3_f_170,0.278513,0.504319
STvleng_l3_f_171,0.628541,1.0
STvleng_l3_f_172,1.0,1.0
STvleng_l3_f_173,1.0,1.0
STvleng_l3_f_174,0.254529,0.941759
STvleng_l3_f_175,0.250857,0.0238381
STvleng_l3_f_176,1.0,1.0
STvleng_l3_f_177,0.132983,0.503901
STvleng_l3_f_178,1.0,1.0
