Query_ID,q-value_ribo,q-value_yeast
vleng_l3_f_0,0.737557,0.312269
vleng_l3_f_1,0.726595,0.0768964
vleng_l3_f_2,0.305596,0.897911
vleng_l3_f_3,1.0,1.0
vleng_l3_f_4,2.75626e-05,0.46448
vleng_l3_f_5,1.0,0.474145
vleng_l3_f_6,0.326929,0.112791
vleng_l3_f_7,0.430658,0.141537
vleng_l3_f_8,1.0,1.0
vleng_l3_f_10,0.329603,0.871047
vleng_l3_f_11,1.0,8.29172e-05
vleng_l3_f_12,0.0916394,0.206793
vleng_l3_f_13,0.524663,0.541325
vleng_l3_f_14,0.340725,0.832558
vleng_l3_f_15,0.2207,0.0101362
vleng_l3_f_16,0.530243,0.138064
vleng_l3_f_17,1.0,0.217238
vleng_l3_f_18,1.0,0.10326
vleng_l3_f_19,0.509745,0.270105
vleng_l3_f_20,0.595384,0.319877
vleng_l3_f_21,1.0,0.456441
vleng_l3_f_22,1.0,1.0
vleng_l3_f_23,0.0370018,0.542744
vleng_l3_f_24,1.0,1.0
vleng_l3_f_25,0.801882,0.103563
vleng_l3_f_26,1.0,1.0
vleng_l3_f_27,1.0,1.08423e-05
vleng_l3_f_28,0.285877,1.0
vleng_l3_f_29,1.0,0.0234716
vleng_l3_f_30,0.0696577,1.0
vleng_l3_f_31,0.368253,0.0235251
vleng_l3_f_32,1.0,1.0
vleng_l3_f_33,0.414806,0.00585106
vleng_l3_f_34,0.623491,0.00336219
vleng_l3_f_35,0.696179,1.0
vleng_l3_f_36,0.56108,0.1195
vleng_l3_f_37,0.44381,1.0
vleng_l3_f_38,0.264252,0.0869094
vleng_l3_f_39,0.997084,1.0
vleng_l3_f_40,0.692193,0.733637
vleng_l3_f_41,1.0,1.31356e-05
vleng_l3_f_42,0.211999,0.151351
vleng_l3_f_43,0.00134952,0.000458064
vleng_l3_f_44,1.0,0.650081
vleng_l3_f_45,0.38341,1.0
vleng_l3_f_46,1.0,0.0228019
vleng_l3_f_47,0.0592001,0.886368
vleng_l3_f_48,1.0,0.00757164
vleng_l3_f_49,0.0938331,0.335809
vleng_l3_f_50,1.0,1.0
vleng_l3_f_51,0.949216,0.0081129
vleng_l3_f_52,0.459058,0.82369
vleng_l3_f_53,1.0,1.0
vleng_l3_f_54,0.999999,1.0
vleng_l3_f_55,0.00461909,0.134613
vleng_l3_f_56,0.656408,0.0246204
vleng_l3_f_57,1.0,0.611369
vleng_l3_f_58,0.682333,1.0
vleng_l3_f_59,0.432846,0.209806
vleng_l3_f_60,0.994587,0.411736
vleng_l3_f_61,1.0,0.687676
vleng_l3_f_62,1.0,0.0374754
vleng_l3_f_63,0.999999,1.0
vleng_l3_f_64,0.24351,0.705656
vleng_l3_f_65,1.0,0.0630477
vleng_l3_f_66,0.553438,1.0
vleng_l3_f_67,0.0293856,0.0495705
vleng_l3_f_68,1.0,0.468592
vleng_l3_f_69,0.531995,0.517572
vleng_l3_f_70,0.999996,0.348237
vleng_l3_f_71,0.873637,0.0127259
vleng_l3_f_72,0.662661,1.0
vleng_l3_f_73,0.999996,1.0
vleng_l3_f_74,0.851339,1.0
vleng_l3_f_75,1.0,0.071105
vleng_l3_f_76,0.465892,0.213087
vleng_l3_f_77,0.128881,1.0
vleng_l3_f_78,1.0,1.0
vleng_l3_f_79,0.06617,0.0366021
vleng_l3_f_80,1.0,0.0205457
vleng_l3_f_81,1.0,1.0
vleng_l3_f_82,1.0,0.534043
vleng_l3_f_83,0.1065,0.0373489
vleng_l3_f_84,1.0,0.452381
vleng_l3_f_85,0.638357,0.0253031
vleng_l3_f_86,0.77235,1.0
vleng_l3_f_87,0.142315,1.0
vleng_l3_f_88,1.0,0.119195
vleng_l3_f_89,0.174966,0.091692
vleng_l3_f_90,0.431822,1.0
vleng_l3_f_91,0.506381,0.183355
vleng_l3_f_92,1.0,0.0300915
vleng_l3_f_93,0.999967,0.517104
