Query_ID,q-value_ribo,q-value_yeast
vleng_l3_f_0,1.0,1.0
vleng_l3_f_1,0.139793,0.24671
vleng_l3_f_2,0.493559,0.239742
vleng_l3_f_3,1.0,0.261478
vleng_l3_f_4,0.640256,0.213429
vleng_l3_f_5,0.546185,1.0
vleng_l3_f_6,0.048956,0.145603
vleng_l3_f_7,0.320396,1.0
vleng_l3_f_8,1.0,1.0
vleng_l3_f_9,1.0,0.159683
vleng_l3_f_10,0.286364,0.766822
vleng_l3_f_11,0.855109,1.0
vleng_l3_f_12,1.0,0.437736
vleng_l3_f_13,1.0,5.95387e-05
vleng_l3_f_14,0.253046,1.0
vleng_l3_f_15,1.0,0.282234
vleng_l3_f_17,0.557176,0.0840441
vleng_l3_f_18,0.564892,0.510257
vleng_l3_f_19,1.0,1.0
vleng_l3_f_20,1.0,1.0
vleng_l3_f_21,0.00596387,1.0
vleng_l3_f_22,1.0,0.000151756
vleng_l3_f_23,0.0659309,0.264051
vleng_l3_f_24,0.432065,0.269378
vleng_l3_f_25,0.772477,0.0293951
vleng_l3_f_26,0.209665,1.0
vleng_l3_f_27,1.0,0.324906
vleng_l3_f_28,0.153507,1.0
vleng_l3_f_29,0.999992,1.0
vleng_l3_f_30,1.0,0.0028891
vleng_l3_f_31,0.679716,0.00324001
vleng_l3_f_32,1.0,0.0219339
vleng_l3_f_33,1.0,1.0
vleng_l3_f_34,1.0,0.00288202
vleng_l3_f_35,0.256319,0.0653519
vleng_l3_f_36,0.888264,1.0
vleng_l3_f_37,1.0,0.117019
vleng_l3_f_38,0.80409,0.335316
vleng_l3_f_39,0.47611,1.0
vleng_l3_f_40,0.0492361,0.00641972
vleng_l3_f_41,1.0,0.27524
vleng_l3_f_42,1.0,0.479146
vleng_l3_f_43,1.0,0.744575
vleng_l3_f_44,0.815946,0.0877636
vleng_l3_f_45,1.0,0.0878069
vleng_l3_f_46,0.838476,1.0
vleng_l3_f_47,0.819518,0.29591
vleng_l3_f_48,1.0,0.00689814
vleng_l3_f_49,0.307958,1.0
vleng_l3_f_50,0.778691,1.0
vleng_l3_f_51,0.302275,0.00221921
vleng_l3_f_52,0.409456,0.00390191
vleng_l3_f_53,0.600059,0.553333
vleng_l3_f_54,0.516503,0.00676508
