Query_ID,q-value_ribo,q-value_yeast
vleng_l3_f_0,1.0,0.163065
vleng_l3_f_1,1.0,0.144871
vleng_l3_f_3,0.496457,0.532828
vleng_l3_f_4,1.0,0.372102
vleng_l3_f_5,0.397448,0.026543
vleng_l3_f_6,1.0,0.00591242
vleng_l3_f_7,0.196967,0.397637
vleng_l3_f_8,0.942646,1.0
vleng_l3_f_9,0.0526468,0.0857002
vleng_l3_f_10,0.0526825,0.141766
vleng_l3_f_11,0.459182,0.824313
vleng_l3_f_12,0.0158845,0.26547
vleng_l3_f_13,0.730301,0.332401
vleng_l3_f_14,0.342019,0.640433
vleng_l3_f_15,1.0,0.542377
vleng_l3_f_16,1.0,0.611835
vleng_l3_f_17,0.364926,0.098928
vleng_l3_f_18,0.0843672,0.231088
vleng_l3_f_19,0.0881192,0.00688416
vleng_l3_f_20,1.0,1.0
vleng_l3_f_21,1.0,0.0361569
vleng_l3_f_22,0.999998,0.359354
vleng_l3_f_23,1.0,1.0
vleng_l3_f_24,0.796038,0.174465
vleng_l3_f_25,1.0,0.778648
vleng_l3_f_26,1.0,0.0251671
vleng_l3_f_27,1.0,1.0
vleng_l3_f_28,1.0,0.00945397
vleng_l3_f_29,0.0944177,1.0
vleng_l3_f_30,1.0,0.0409686
vleng_l3_f_31,0.504544,0.0382083
vleng_l3_f_32,0.0894011,0.000989303
vleng_l3_f_33,1.0,0.367414
vleng_l3_f_34,0.188835,0.0538724
vleng_l3_f_35,0.423306,0.0718694
vleng_l3_f_36,1.0,0.0326628
vleng_l3_f_37,0.999997,0.287646
vleng_l3_f_38,0.951908,0.049497
vleng_l3_f_39,0.691257,0.640085
vleng_l3_f_40,1.0,1.0
vleng_l3_f_41,1.0,0.0225974
vleng_l3_f_42,1.0,0.509905
vleng_l3_f_43,1.0,0.0766237
vleng_l3_f_44,1.0,0.0483196
vleng_l3_f_45,1.0,0.00175352
vleng_l3_f_46,0.0491093,0.877623
vleng_l3_f_47,1.0,0.434253
vleng_l3_f_48,1.0,0.0606168
vleng_l3_f_49,1.0,1.0
vleng_l3_f_50,0.215419,0.582954
vleng_l3_f_51,0.181225,0.643498
vleng_l3_f_52,0.538137,0.40811
vleng_l3_f_53,0.99602,0.848997
vleng_l3_f_54,1.0,0.883587
vleng_l3_f_55,1.0,1.0
vleng_l3_f_56,1.0,1.0
vleng_l3_f_57,0.290158,0.00568071
vleng_l3_f_58,1.0,0.159653
vleng_l3_f_59,0.317566,0.142102
vleng_l3_f_60,1.0,0.0807284
vleng_l3_f_61,0.185192,1.0
vleng_l3_f_62,0.107948,0.262154
vleng_l3_f_63,0.393272,0.00668215
vleng_l3_f_64,1.0,1.0
vleng_l3_f_65,1.0,0.00110534
vleng_l3_f_66,0.439335,0.256637
vleng_l3_f_67,1.0,1.0
vleng_l3_f_68,0.187591,0.147118
vleng_l3_f_69,0.203741,0.128377
vleng_l3_f_70,0.253475,0.540794
vleng_l3_f_71,1.0,0.533357
vleng_l3_f_72,0.346986,0.575596
vleng_l3_f_73,0.553178,0.125511
vleng_l3_f_74,0.457819,0.28458
vleng_l3_f_75,1.0,0.080435
vleng_l3_f_76,0.442057,0.876171
vleng_l3_f_77,0.279996,0.903289
