Query_ID,q-value_ribo,q-value_yeast
vleng_l3_f_0,0.535461,0.0167124
vleng_l3_f_1,1.0,0.00206357
vleng_l3_f_2,0.999999,1.0
vleng_l3_f_3,0.999999,1.0
vleng_l3_f_4,1.0,0.135772
vleng_l3_f_5,1.0,0.522745
vleng_l3_f_6,0.761867,0.000953688
vleng_l3_f_7,0.619229,0.187521
vleng_l3_f_8,1.0,0.605203
vleng_l3_f_9,1.0,0.0616638
vleng_l3_f_10,0.256231,0.0806375
vleng_l3_f_11,0.194333,0.150524
vleng_l3_f_12,0.626498,0.104937
vleng_l3_f_13,0.444311,0.0178302
vleng_l3_f_14,1.0,0.340252
vleng_l3_f_15,0.384676,0.049212
vleng_l3_f_16,0.0274242,1.0
vleng_l3_f_17,0.762027,0.0336296
vleng_l3_f_18,0.0826463,0.277009
vleng_l3_f_19,0.378447,0.000690044
vleng_l3_f_20,0.374542,0.085589
vleng_l3_f_21,0.349997,1.0
vleng_l3_f_22,0.390522,0.014899
vleng_l3_f_23,1.0,0.0584978
vleng_l3_f_24,0.049837,1.0
vleng_l3_f_25,0.900152,0.204666
vleng_l3_f_26,0.190963,0.539233
vleng_l3_f_27,0.550179,0.0820077
vleng_l3_f_28,1.0,0.266552
vleng_l3_f_29,1.0,1.0
vleng_l3_f_30,1.0,0.0203091
vleng_l3_f_31,1.0,0.00931839
vleng_l3_f_32,0.3282,0.0159604
vleng_l3_f_33,0.549323,1.0
vleng_l3_f_34,1.0,0.0268779
vleng_l3_f_35,0.70954,1.0
vleng_l3_f_36,1.0,1.875e-06
vleng_l3_f_37,1.0,1.0
vleng_l3_f_38,0.773253,0.0563437
vleng_l3_f_39,1.0,1.0
vleng_l3_f_40,0.839742,0.0295448
vleng_l3_f_41,0.0150907,0.040845
vleng_l3_f_42,0.432637,0.0208212
vleng_l3_f_43,1.0,0.00104539
vleng_l3_f_44,0.27947,0.442358
vleng_l3_f_45,0.0651997,1.0
vleng_l3_f_46,1.0,1.0
vleng_l3_f_47,0.999999,0.144435
vleng_l3_f_48,1.0,0.270803
vleng_l3_f_49,1.0,0.529386
vleng_l3_f_50,0.778745,0.11708
vleng_l3_f_51,0.886696,0.0803804
vleng_l3_f_52,0.807485,0.225874
vleng_l3_f_53,1.0,0.865363
vleng_l3_f_54,1.0,0.317788
vleng_l3_f_55,0.156609,0.322072
vleng_l3_f_56,0.531053,1.0
vleng_l3_f_57,0.500246,0.869659
vleng_l3_f_58,1.0,1.0
vleng_l3_f_59,0.432801,1.0
vleng_l3_f_60,0.118775,0.19009
vleng_l3_f_61,0.203508,1.0
vleng_l3_f_62,0.490469,1.0
vleng_l3_f_63,0.641204,1.0
vleng_l3_f_64,1.0,1.0
vleng_l3_f_65,1.0,0.132363
vleng_l3_f_66,1.0,0.00127984
vleng_l3_f_67,1.0,1.0
vleng_l3_f_68,1.0,0.00798808
vleng_l3_f_69,0.964,1.0
vleng_l3_f_70,1.0,0.344076
vleng_l3_f_71,1.0,1.0
vleng_l3_f_72,0.999999,0.999999
vleng_l3_f_73,0.794625,0.210714
vleng_l3_f_74,0.553248,0.755576
vleng_l3_f_75,1.0,0.268983
vleng_l3_f_76,0.992961,1.0
