Query_ID,q-value_ribo,q-value_yeast
vleng_l3_f_0,0.163961,0.00122308
vleng_l3_f_2,0.210427,1.0
vleng_l3_f_3,1.0,0.073748
vleng_l3_f_4,1.0,0.00173365
vleng_l3_f_5,1.0,0.00709297
vleng_l3_f_6,0.211923,0.332804
vleng_l3_f_7,1.0,5.64651e-05
vleng_l3_f_8,0.437496,0.486232
vleng_l3_f_9,1.0,1.0
vleng_l3_f_10,1.0,0.107407
vleng_l3_f_11,1.0,1.0
vleng_l3_f_12,0.177942,1.0
vleng_l3_f_13,0.43913,0.374469
vleng_l3_f_14,0.43791,0.145616
vleng_l3_f_15,1.0,1.0
vleng_l3_f_16,0.13323,1.0
vleng_l3_f_17,0.785713,0.478687
vleng_l3_f_18,0.203875,0.473824
vleng_l3_f_19,0.362461,0.000112177
vleng_l3_f_20,0.810005,0.0377122
vleng_l3_f_21,1.0,0.0500759
vleng_l3_f_22,0.477463,0.30173
vleng_l3_f_23,1.0,0.316962
vleng_l3_f_24,1.0,0.00588525
vleng_l3_f_25,1.0,1.0
vleng_l3_f_26,1.0,0.289723
vleng_l3_f_27,0.999984,1.0
vleng_l3_f_28,1.0,1.0
vleng_l3_f_29,1.0,0.009986
vleng_l3_f_30,0.266496,0.928105
vleng_l3_f_31,1.0,0.528374
vleng_l3_f_32,1.0,0.839291
vleng_l3_f_33,0.790833,0.40041
vleng_l3_f_34,1.0,0.00326421
vleng_l3_f_35,1.0,1.0
vleng_l3_f_36,0.113987,0.778499
vleng_l3_f_37,0.255518,0.0197905
vleng_l3_f_38,0.526885,0.557352
vleng_l3_f_39,0.240621,1.0
vleng_l3_f_40,0.0401779,1.0
vleng_l3_f_41,1.0,0.64913
vleng_l3_f_42,0.905023,1.0
vleng_l3_f_43,0.999999,1.0
vleng_l3_f_44,0.545087,0.729972
vleng_l3_f_45,1.0,0.885216
vleng_l3_f_46,0.188217,0.185706
vleng_l3_f_47,0.264244,0.0840649
vleng_l3_f_48,0.742129,1.0
vleng_l3_f_49,0.0229694,0.0962973
vleng_l3_f_50,0.999997,1.0
vleng_l3_f_51,1.0,0.256011
vleng_l3_f_52,0.0739652,0.0836242
vleng_l3_f_53,0.0477635,0.000525185
vleng_l3_f_54,0.623935,0.230831
vleng_l3_f_55,1.0,0.000286802
vleng_l3_f_56,0.346535,0.00750959
vleng_l3_f_57,0.0658991,0.853991
vleng_l3_f_58,1.0,0.320015
vleng_l3_f_59,0.1178,1.0
vleng_l3_f_60,0.473397,0.0306288
vleng_l3_f_61,0.734801,0.177991
vleng_l3_f_62,0.407191,1.0
vleng_l3_f_63,0.459699,0.170049
vleng_l3_f_64,1.0,0.025111
vleng_l3_f_65,0.905092,0.00627422
vleng_l3_f_66,0.888554,0.00726511
vleng_l3_f_67,0.042078,0.234112
vleng_l3_f_68,0.00424356,0.161326
vleng_l3_f_69,0.0317195,0.0945304
vleng_l3_f_70,0.444427,1.0
vleng_l3_f_71,1.0,0.0153605
vleng_l3_f_72,1.0,0.104892
vleng_l3_f_73,1.0,0.0315785
vleng_l3_f_74,0.0436744,0.946168
vleng_l3_f_75,1.0,0.375719
vleng_l3_f_76,0.059459,0.00658417
vleng_l3_f_77,0.504398,0.60184
vleng_l3_f_78,0.684812,0.172454
vleng_l3_f_79,0.461352,0.00883541
vleng_l3_f_80,0.292346,1.0
vleng_l3_f_81,0.61035,0.0314652
vleng_l3_f_82,1.0,0.156651
vleng_l3_f_83,1.0,1.0
vleng_l3_f_84,0.697888,0.389922
vleng_l3_f_85,0.915073,0.228041
vleng_l3_f_86,0.653025,0.213629
vleng_l3_f_87,5.31901e-05,0.38868
vleng_l3_f_88,0.568421,0.691074
vleng_l3_f_89,1.0,0.276191
vleng_l3_f_90,1.0,0.162399
vleng_l3_f_91,1.0,1.0
vleng_l3_f_92,0.974752,0.141029
vleng_l3_f_93,1.0,0.747471
vleng_l3_f_94,1.0,0.279591
vleng_l3_f_95,0.345814,0.122208
vleng_l3_f_96,1.0,0.0252181
