Y_true,Y_pred,with_uAUG
-0.8926338631447285,-1.2111347,1.0
-1.2758051967422437,-1.3533602,1.0
0.9946242593257328,0.254851,0.0
0.9694697802556702,0.59131914,0.0
-1.0247842340684257,-0.95991415,1.0
-1.2613920978205566,-0.6277965,1.0
1.3002832855252051,1.0361404,0.0
0.6192424777030596,0.50598556,0.0
-0.9818556839392556,-1.4560089,1.0
-1.3698869672375011,-1.3155773,1.0
-0.1010284814367354,-1.0920315,1.0
0.9315135183151746,-1.305196,1.0
-1.094678079495146,-1.2588319,1.0
0.8169331056164659,-1.0674835,1.0
1.0553596752337415,0.44170564,0.0
-0.6058317253208271,-1.3099858,1.0
-1.3427076556242423,-1.5922098,1.0
-0.8790320186855021,-1.1861326,1.0
-1.5890445560503383,-1.4926829,1.0
0.98864124680612,0.35488558,0.0
0.7739193976795649,0.50454885,0.0
-0.7111798909075671,-1.6403077,1.0
1.0148888258086173,0.610864,1.0
-1.3584750316440009,-2.5702164,1.0
1.421940667976444,0.9937418,0.0
1.382713900925194,0.83979976,1.0
-0.38306795517150777,-0.21181755,1.0
1.042323254723539,0.5588393,1.0
1.4786270775306911,0.31421414,1.0
0.8557318703928669,0.59516567,0.0
-1.2680098583891422,-1.6612487,1.0
0.3764975708857097,-0.10227287,1.0
0.1386813023987486,-0.71113104,1.0
-0.9045325799347153,-1.5684377,1.0
0.07681023537236703,-0.92785466,1.0
1.3336555160731556,0.82879937,0.0
1.2958632741258371,0.7725447,1.0
1.1055799311480998,0.26308396,0.0
-0.3681537720552525,-0.58591485,1.0
-0.10046123180893883,0.37013677,1.0
1.0282460971682217,0.72627205,0.0
1.2557594107309829,0.29448375,0.0
1.0156319792527897,-0.59235287,1.0
0.4394141342399685,0.114748456,1.0
1.0337660458923907,0.7531913,0.0
0.13761759873119228,-0.6972114,1.0
-0.06407068150417827,-0.2895061,1.0
-0.9823249128676784,-1.7221471,1.0
1.3184835047383916,1.2890754,1.0
0.8137383601402891,0.32477945,0.0
-0.9081851494144224,-0.8517826,1.0
0.8579754002431172,-0.027010646,0.0
-1.2476279244735586,-0.95753497,1.0
0.30267391765126817,-0.82474715,1.0
0.9019100003613608,0.5057482,0.0
-0.18326613938751365,-0.6614969,1.0
0.9714127752359302,0.22008458,1.0
-0.17856665712633918,-1.1580935,1.0
-1.2814724584025337,-1.1142418,1.0
-0.8768829337674774,-1.8891196,1.0
0.922142927458472,0.5439596,0.0
-1.3004225348226175,-1.64178,1.0
-1.5868578285116393,-1.5729803,1.0
1.2165223242529697,0.6599329,0.0
-0.9320768658658356,-0.0010509491,1.0
1.2959126853752962,1.0999162,0.0
1.4986285050391874,1.0293297,0.0
1.5342391144751792,0.7349778,0.0
1.0463348086990685,0.8306887,0.0
-1.513750445673279,-2.5342805,1.0
-0.42417250154471786,-0.94561416,1.0
-0.4892392751415112,-0.6860867,1.0
1.256133611330038,0.9944175,0.0
-1.3945126640260563,-1.4065123,1.0
0.1710270049120032,0.29071343,0.0
-1.475862798437125,-1.8221027,1.0
1.4378162326757769,0.88487107,0.0
-0.6185347415837857,-1.4645377,1.0
1.167915368842655,0.7821741,0.0
-0.8533203066189023,-0.7709561,1.0
1.2773288619587242,1.0613178,0.0
-0.3264254663849912,-1.0844406,1.0
1.1814857154155685,0.71238315,0.0
0.6811462700146979,0.50507915,1.0
0.031374338675786526,-0.676382,1.0
1.1946563462309272,0.09451025,1.0
-0.048883744924076565,-1.6578754,1.0
1.2558418459174798,0.558827,1.0
-0.8882668565246541,-1.082014,1.0
-0.9192075797905078,-0.92282856,1.0
1.4512039397564158,0.49414587,0.0
1.1026098539969766,0.5402431,0.0
-0.3270549603342731,0.10576486,1.0
-1.1305281376285143,-1.4377341,1.0
1.0735322428846688,0.56426984,0.0
-0.6290331379618189,-0.013462232,1.0
-0.16924242071528295,-0.8783006,1.0
1.279549503857608,0.8423417,1.0
1.5202066326044914,1.020117,0.0
1.2645173293475014,0.74285054,0.0
1.1502332475437098,0.98404974,0.0
-1.1815265690283732,-1.6273189,1.0
0.9365022055423572,0.37835833,0.0
-0.9498700552057074,-0.76823276,1.0
0.5050906043686118,-0.59093404,1.0
-1.6005214973444692,-2.0938816,1.0
1.130698524020766,0.6355761,0.0
-1.0580409758522074,-1.6443791,1.0
1.0933831737598505,0.46764293,0.0
-0.504942930193737,-1.5526936,1.0
-0.6075621771114328,-0.4942969,1.0
0.9982268367134116,0.52415997,0.0
1.1907923105227547,0.7614925,0.0
-0.488922893221385,-0.7282026,1.0
-0.8963456291942967,-1.6547638,1.0
-1.0596625902102568,-1.7473108,1.0
-1.22473323475618,-0.6656184,1.0
0.6483265268374516,0.7828916,1.0
0.451944689751515,0.5919054,0.0
1.1644574538185737,0.55031,0.0
0.4900895752734512,-0.113412134,1.0
1.1004656540673012,0.6038807,1.0
-0.20785824834016886,-1.2336441,1.0
-0.9752628182778448,-1.0189853,1.0
-0.6902013946300388,-0.9195194,1.0
1.3445433011941923,0.84462374,0.0
-0.8841366859195486,-1.2719651,1.0
-1.2202766270533014,-1.1867585,1.0
-1.076261571589804,-0.8953189,1.0
0.7798862319006971,0.69024396,0.0
0.8622048805166227,0.49411404,0.0
1.229366857967363,0.19204094,1.0
-0.5206757914690754,-0.9966514,1.0
0.7376999156780157,0.73771,0.0
-0.5750385857812202,-0.49917492,1.0
-0.8268424808639838,-0.8346489,1.0
0.11889235513220114,-0.2907976,1.0
-1.0721052817375605,-1.0190575,1.0
-0.7734133579042651,-0.73731637,1.0
0.5031337092913923,-0.635459,1.0
1.118277128908099,0.62993646,0.0
1.2467545472541288,0.5445508,0.0
-0.7504370790032621,0.058716364,1.0
1.1222669262282876,0.5394737,0.0
0.9798244002674952,0.97771543,0.0
-1.3813055038467528,-1.831003,1.0
1.02919665887236,0.83815867,0.0
-0.7853479144754424,-1.5706252,1.0
-1.2610862737539776,-2.6190436,1.0
1.192477961530603,0.60193366,0.0
-0.3973516089663863,-0.6566757,1.0
1.4740197607690353,0.34089985,1.0
0.3780747710801155,-0.4175547,1.0
0.8319544980672405,0.27533713,0.0
-1.2825144875244647,-1.2717514,1.0
1.1236007650962745,0.83316815,0.0
-0.2423757645040558,-0.112429895,1.0
-0.7304156377359453,-1.1993433,1.0
-1.295343077039029,-1.4120309,1.0
-0.84042565428249,-1.4618372,1.0
1.260060766151679,0.7231108,0.0
-0.6809227216799841,-0.84793735,1.0
0.4553372763744039,0.0778225,1.0
-1.587531785400089,-1.5908558,1.0
-1.2781710120873917,-1.1470873,1.0
-0.10376557579591608,-1.0224241,1.0
0.08346680024134095,-0.6948294,1.0
1.076256983015894,0.77374214,0.0
-0.5444721625691955,-0.8480044,1.0
1.394551969752118,0.99817497,0.0
-0.7983792069495069,-1.77863,1.0
-1.1332484410473669,-0.61675614,1.0
-1.424223017110172,-2.2441888,1.0
1.2821466200716518,0.86645895,0.0
1.246853640684191,0.6029559,0.0
-0.7831843416809546,-1.3278795,1.0
-1.243497586736486,-1.3961563,1.0
-0.19037279065468732,-1.1401415,1.0
0.4673057014536274,0.15094037,1.0
1.2907149073630684,0.609374,0.0
1.182925389822049,0.49809992,1.0
0.23208392456069346,-0.53511876,1.0
1.381372974994686,1.3059705,1.0
-0.051481704385741706,-0.38952753,1.0
1.0687998883825165,-0.3147219,1.0
-0.9630395457487804,-1.4577683,1.0
1.326189121352588,0.8046201,0.0
1.2278630718413586,0.40936217,0.0
1.1100549579490029,0.10920686,1.0
-0.8095033133743746,-1.3093443,1.0
-0.6334803459166322,-0.98096484,1.0
-1.1808978821342213,-1.3440975,1.0
1.2315576008115705,0.37140298,1.0
1.1783614377936558,0.43733913,0.0
0.013565282142078543,-0.5743155,1.0
0.9479164926660916,0.66969496,0.0
0.9223306858967282,0.38583663,1.0
1.3118137212142091,0.29215047,0.0
