Y_true,Y_pred,with_uAUG,scaled_mfe
-1.6506606923017315,-1.7243232,1.0,-1.6533061698612632
-2.069512325929441,-2.1776044,1.0,0.10426038110111288
-1.3477980006072343,-1.0859368,1.0,0.10426038110111288
-1.1218727605631926,-1.2271969,1.0,-0.8421216078786281
0.9444498441688208,0.94580644,0.0,0.1312997117793575
0.7816589800008907,0.447579,1.0,-0.9502797041974892
0.5372470611650106,0.35048714,1.0,-0.112055553667982
1.112638114493237,0.98310155,0.0,0.9424842737619926
-1.2969542236789957,-1.4223384,1.0,-0.8962007849723724
0.5604350611859542,0.79227185,0.0,-0.19317406143997098
0.4902577008374563,0.58393127,0.0,-0.5446874232061717
-1.0499269430413358,-0.89299905,1.0,-0.4365293268873105
-0.8368432842484606,-0.9875262,1.0,0.8884053545368757
-1.5022458682329565,-1.5166391,1.0,1.6184714732146788
-1.7903055583156129,-1.8001733,1.0,2.078142705664692
0.5519162478208154,0.7625137,1.0,0.9695238623088648
-1.336888964837152,-1.0934601,1.0,0.18537863100447435
-0.7495941980188553,-0.5860313,1.0,-0.8962007849723724
-0.9684150806568408,-0.9537652,1.0,-1.6803457584081354
0.7875754646189891,0.917954,0.0,-2.2752146434903033
1.0318175549558946,0.89293903,0.0,1.8347873435166169
-0.98054663188906,-1.3035163,1.0,-1.166595638966584
-1.7474141015899805,-1.4210846,1.0,-0.4094899962090659
0.7406913120579622,0.90664446,0.0,-0.057976634442865174
-1.5112802768347915,-1.74396,1.0,0.1583393003262297
-1.4638864265965288,-1.6967703,1.0,-2.73488558583811
-2.173693790830038,-2.1790593,1.0,0.050181204007368495
-0.8153366171856511,-0.6593856,1.0,-2.248175054943431
-1.5954177571293084,-1.6494571,1.0,1.3751160788330254
-0.6188295310415655,-0.96371585,1.0,0.4287341543204414
-0.8780733514732216,-0.93291116,1.0,0.2394576791639049
-1.7491984977231323,-1.7810876,1.0,-0.9502797041974892
-1.6863255603186893,-1.4458126,1.0,-0.7880426886535112
-0.4943540085604586,-0.88805324,1.0,0.8884053545368757
-1.984711183065446,-1.8839561,1.0,0.26649713877646336
-1.5314271385806901,-1.5672778,1.0,-0.1390951422148542
-1.7727646734983724,-1.6253726,1.0,0.3746551061610108
-1.3690568573690378,-1.2799232,1.0,1.645510932827237
-1.844338520510869,-1.6985104,1.0,-1.2477138888699455
-1.923067031296261,-2.1400473,1.0,-0.8962007849723724
-0.7429011830144823,-0.91858894,1.0,-0.4365293268873105
-1.3572134819761072,-1.4410592,1.0,-0.3283714884370769
-0.9698107237176558,-1.4933255,1.0,-1.6803457584081354
-0.8808332774766683,-1.0662875,1.0,1.4291950625252992
-1.805965338923684,-1.7358053,1.0,0.18537863100447435
-1.0445044105813774,-1.0820824,1.0,0.4287341543204414
-1.67158729482778,-1.2678752,1.0,-1.166595638966584
-1.883326624211333,-1.938322,1.0,1.4562345221378576
-1.4533097262424477,-1.1026039,1.0,1.2399187163030765
-1.4688174270886676,-1.565596,1.0,1.2399187163030765
-1.673322891941272,-1.7653118,1.0,-1.4369904929607955
0.9810469693718143,0.92972124,0.0,0.9154448141494342
-1.4344560240010535,-1.8481525,1.0,-1.0854771311945952
-1.3190277799239412,-1.5225059,1.0,0.18537863100447435
-1.586493725484364,-1.4206728,1.0,-1.1936349696448287
-1.64077232856498,-1.886794,1.0,0.2935367273233355
0.3415405451386105,0.19358714,0.0,1.591431949134963
-1.7518572733710716,-1.6772437,1.0,-1.166595638966584
0.5555180837175008,0.47501418,0.0,-0.5176478346592995
-0.294516081031503,-1.0310051,1.0,-1.8155431854052413
-1.6535197294445196,-1.5436542,1.0,0.4557736139329998
-1.8063492530736087,-1.7355828,1.0,-1.2477138888699455
0.9049472688026108,0.76548743,0.0,0.5098525331581166
-0.8776413699265765,-0.83541477,1.0,0.7532079275397701
0.678803230067194,0.68857044,0.0,-0.2202136499868432
-0.5804845480378034,-0.32491544,1.0,0.5639315813175473
-1.2484220963608037,-1.2832817,1.0,-0.4365293268873105
0.6022783284803448,0.543721,1.0,0.6450499601552225
-1.4500088018991322,-1.7145263,1.0,-0.7069241808815222
-2.1389462827609598,-1.9259499,1.0,-1.6262668391830184
-0.7053201949744092,-0.4523542,1.0,-2.2752146434903033
-0.8517169769890401,-1.143734,1.0,1.266958175915635
0.9479979164358744,0.76405793,0.0,2.240379624507934
-1.6819730141512248,-1.846818,1.0,0.2935367273233355
-1.6719959972817753,-1.7838926,1.0,-0.057976634442865174
-0.8190378857116841,-1.0525391,1.0,0.26649713877646336
-0.7627174507338158,-1.2637391,1.0,0.4557736139329998
-1.4401996693944776,-1.43335,1.0,-0.1390951422148542
0.3926768740679892,0.6323759,0.0,-0.4094899962090659
-1.5816015601548112,-1.5987071,1.0,-0.5176478346592995
-0.10960489642330457,0.31610948,1.0,1.4832740462175729
0.90486482717092,0.6158359,0.0,0.834326435311759
-1.7074731424174108,-1.852467,1.0,0.6450499601552225
-1.4937942682042435,-1.5045056,1.0,0.21241821955134652
0.2053603059866164,0.5890862,0.0,-2.788964762931854
-1.3401546506526734,-1.8710749,1.0,-3.221596632470044
-1.8127005680667647,-1.7002589,1.0,0.2394576791639049
-1.0567623632337335,0.9043764,0.0,0.6450499601552225
-0.3576241263733348,-0.20681876,1.0,-0.5717267538844164
0.5675352467303411,0.49709722,0.0,-1.3288323966419346
0.3659338928585686,0.38250622,0.0,-1.7073853469550075
0.6652306887448065,0.73811936,0.0,1.348076619220467
-1.8922773310634824,-1.4613669,1.0,0.8072868467648867
-1.65309586736908,-1.9784609,1.0,0.4557736139329998
-1.097360123981354,-1.1735554,1.0,1.6995899165195107
1.0835068662842742,0.8894159,1.0,0.9695238623088648
-0.22305271046687264,-0.13948706,1.0,-0.4094899962090659
0.8558828348175329,0.7738947,0.0,1.645510932827237
-0.47511395800845296,-0.03053396,1.0,-0.19317406143997098
-1.7802179058401852,-2.0376606,1.0,0.3476156465484524
0.4125825460317091,0.6835844,0.0,1.2128791277562043
0.9482519564456864,0.9921458,0.0,0.21241821955134652
-0.6189492100043689,-0.53380775,1.0,0.9695238623088648
-0.09991124825431792,-0.07803211,1.0,0.10426038110111288
1.233689480843087,1.1703937,1.0,0.9424842737619926
-1.4155652678732524,-1.5349252,1.0,-0.30133189989020465
0.8661454407094409,0.7815333,0.0,0.4828130735455583
-1.47719603581882,-1.5916233,1.0,-1.0854771311945952
-0.9925867012550822,-1.0704916,1.0,0.7261684679272115
-1.1601453512214512,-0.967703,1.0,0.07722079255424068
0.7759589109113294,0.60288906,0.0,1.2128791277562043
-0.006457144044864839,0.8470189,1.0,-0.7069241808815222
0.4825394839581404,0.40113363,1.0,-1.8966616931772304
-1.5770556450188973,-1.0132791,1.0,0.2935367273233355
0.9787998727982612,0.74567384,1.0,-0.2202136499868432
-1.6234767482177292,-1.7173393,1.0,1.348076619220467
0.9103520345349524,0.74952734,0.0,0.3476156465484524
-1.3486090039531715,-1.357481,1.0,-1.0313982119694782
-0.956768784317056,-1.0285283,1.0,-1.6262668391830184
0.3896352217028649,0.42886543,0.0,-2.599688158841004
-1.4620258686519658,-1.4412985,1.0,-0.112055553667982
-1.8833337813169355,-1.7722263,1.0,-1.139556050419712
-1.6909668003327152,-1.8863223,1.0,0.7802473871523283
-1.6658253624921149,-1.8258449,1.0,-1.004358623422606
-1.2246930944316299,-0.8416488,1.0,0.834326435311759
-1.3537868469709835,-1.3034321,1.0,-0.3824504076621937
-1.2110982290853538,-1.0753639,1.0,0.3746551061610108
-0.4775914660112404,-0.7416642,1.0,0.834326435311759
0.9780943774873976,0.8972741,0.0,1.8618268353627536
-1.799331040007038,-1.3121942,1.0,-0.057976634442865174
-1.0980133828015974,-0.8862825,1.0,-3.113438278282555
-0.4210244753033889,0.36633286,1.0,-0.5717267538844164
0.5191624734465519,0.5018068,1.0,-1.8696221046303583
-1.2478379414285432,-1.6296965,1.0,1.8347873435166169
0.9459587204776201,0.87489146,0.0,1.4832740462175729
-1.2712261707490142,-1.7381953,1.0,-1.1125164618728398
-1.9192556567915733,-1.8869647,1.0,-1.220674558191701
-2.199270733900794,-2.249808,1.0,-0.7069241808815222
1.14180922482118,0.9002403,0.0,0.834326435311759
-0.8333545605728031,-0.9563657,1.0,-1.139556050419712
-0.4423506762472911,-0.798902,1.0,0.9424842737619926
-1.240430132201118,-1.2593145,1.0,-0.1390951422148542
-1.3722145347968202,-1.6538801,1.0,0.050181204007368495
-0.8786243134299864,-1.2013296,1.0,1.5373530299098466
0.8687462662437998,0.4837556,0.0,0.2935367273233355
-0.9034669837425924,-0.9507271,1.0,2.294458592083419
0.5929762602300815,0.42820367,0.0,0.07722079255424068
0.2437001107475838,0.38404822,1.0,-0.3283714884370769
0.6705187379299088,0.47941613,0.0,-0.8691611964255003
0.8463732049864263,0.63703185,0.0,0.2394576791639049
-1.7622701809624668,-1.8588532,1.0,-0.8421216078786281
-0.4195179184930409,-0.634888,1.0,-0.112055553667982
-1.1213743459048433,-1.5860151,1.0,-0.7880426886535112
-1.2161274907717996,-1.2685167,1.0,-1.0313982119694782
-0.7188147235861121,-0.25980344,1.0,0.9154448141494342
-0.7355492040817976,-0.17928927,0.0,-1.0584375426477228
-0.5370038578053659,-0.6552412,1.0,0.4287341543204414
-0.2795312296110557,-0.39310297,1.0,-0.2202136499868432
-1.0855605098180907,-1.3910798,1.0,2.2133401326617967
-1.5265741690413448,-1.2033994,1.0,0.3746551061610108
-1.8587247795077941,-1.7471274,1.0,0.26649713877646336
0.8014511879510879,0.8018841,0.0,-0.5176478346592995
-1.3942817778367118,-1.4619477,1.0,0.050181204007368495
0.6052479633781637,0.73819846,0.0,-0.923240115650617
-2.106840303214946,-2.013225,1.0,1.1047212893059706
-1.0472547587685177,-0.9914605,1.0,-0.030937045895992974
-1.0566652950161683,-1.4307709,1.0,0.5639315813175473
-0.9125456890000077,-0.77149016,1.0,1.4562345221378576
-1.0662065246118702,-1.075567,1.0,0.4828130735455583
-1.7832353885431933,0.18355526,1.0,-1.4369904929607955
-1.4752482340502695,-1.3425905,1.0,0.7802473871523283
1.065364023826169,0.80828863,1.0,-0.6798848502032776
0.5597966159017517,0.2280345,0.0,1.564392489522405
-0.9577821080800628,-0.8544567,1.0,-2.8160043514787265
-1.9196453410635297,-1.9605318,1.0,-0.112055553667982
