Y_true,Y_pred,with_uAUG,scaled_mfe
-0.3207497428100994,-0.15294944,1.0,-0.4635689154341827
-2.1524707713889657,-1.8536359,1.0,-0.4094899962090659
0.903923803353419,0.8965889,1.0,-1.518108742864157
-0.9243292632428396,-1.2406126,1.0,0.6991290083146531
-1.5760741686842796,-1.5082657,1.0,-0.4635689154341827
-0.8039630014146251,-1.3226101,1.0,-2.112977627946325
0.8044803828714935,0.85481954,0.0,0.2394576791639049
-1.9097362547484709,-1.7437813,1.0,-1.9237010238554748
-1.8294107511026376,-1.4512001,1.0,1.5103135058301314
-1.4925115987987685,-1.6464405,1.0,1.2399187163030765
-1.5472901281051883,-1.5134691,1.0,0.02314187332912385
-1.6972372937821687,-1.7087864,1.0,0.6450499601552225
-0.8394778431136007,-0.62066853,1.0,1.4291950625252992
-1.5984160305827708,-1.4844882,1.0,-0.7880426886535112
-1.00407323510306,-1.5590715,1.0,-0.6258059309781607
-1.8936022425484005,-1.8865814,1.0,1.3210370951407515
0.6155605277959211,0.705475,0.0,-0.4094899962090659
-0.2299062538914506,-0.66478467,1.0,1.4562345221378576
-1.708256468909961,-1.836731,1.0,0.21241821955134652
-1.4728990082347737,-0.8111484,1.0,-1.4910694121859127
0.8068710865650303,0.79297507,0.0,-0.16613447289309882
0.9882635341331064,0.78606224,0.0,-0.4906085039810549
0.5906177551912938,0.27109966,1.0,0.050181204007368495
0.8762437698737968,0.9121449,0.0,1.1858396681436458
-0.15894519080547545,-0.06271294,1.0,-0.5717267538844164
-0.8140897089815623,-0.8794272,1.0,-0.27429256921196005
0.2636956754096031,0.71528256,1.0,-0.977319034875734
1.0528062099827775,0.9307327,0.0,0.2935367273233355
-1.2747197300818036,-1.3111266,1.0,0.26649713877646336
-0.5874970498660422,-0.9125209,1.0,0.8884053545368757
-1.6121577977854966,-1.5156264,1.0,1.3210370951407515
0.8492134660697116,0.75073195,0.0,0.10426038110111288
-0.6030944202106377,-0.9779686,1.0,0.9965633219214232
