Y_true,Y_pred,with_uAUG,with_GCC,with_GGC,with_CGG,with_GGG,with_CCC,with_TTT,with_AAA
-0.22305271046687264,0.14070375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.8558828348175329,0.7141622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.47511395800845296,0.24185713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.7802179058401852,-1.6050471,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.4125825460317091,0.684519,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9482519564456864,1.0460242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6189492100043689,-0.59564835,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
-0.09991124825431792,-0.1044213,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1.233689480843087,1.236382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4155652678732524,-1.4129145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8661454407094409,0.8157006,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.47719603581882,-1.2309424,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.9925867012550822,-1.0825032,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.1601453512214512,-1.1971312,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.7759589109113294,0.63491803,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
-0.006457144044864839,1.0128158,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4825394839581404,0.47934926,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.5770556450188973,-1.2656282,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.9787998727982612,0.90051764,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6234767482177292,-1.7112588,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9103520345349524,0.9011161,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.3486090039531715,-1.3095176,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.956768784317056,-0.57355064,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3896352217028649,0.49850672,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.4620258686519658,-1.428567,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.8833337813169355,-1.8852866,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.6909668003327152,-1.7738894,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.6658253624921149,-1.6696094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.2246930944316299,-0.94314665,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.3537868469709835,-1.02047,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2110982290853538,-1.0193694,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4775914660112404,-0.62742096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-2.05518685214432,-2.2858388,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.3803434666660788,0.5123967,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.3028496000440035,-1.27866,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9623208368029104,-0.84968483,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.3401384692436369,-0.8216533,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0309077889317408,-1.3923808,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6029003350453092,0.34231663,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1465576585180213,-1.2608144,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.0241635075395217,-1.2439821,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.3756719614296762,-1.2374471,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.4233747919577209,-1.208357,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.3784528285450337,-1.659091,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.6234400334458376,-1.9094715,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.8222980534665161,-0.7185176,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7324268399947964,0.7259238,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9586445300728804,1.166273,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.09659329284679467,-0.20452629,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9447636913674986,1.114637,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.212908388486101,-1.5418872,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.5685786227895612,0.7684689,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6145457662148974,-1.0038277,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.9457817653332143,-2.2134264,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2714647863294386,-1.4041613,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.0455664006255383,-0.87569815,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4800611427656117,0.82075626,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.7405280993804668,-1.4154333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9392235314671789,0.9535261,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-2.0300188677348343,-2.0963528,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.2438793736911753,-1.4880146,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-0.6071731174851827,-0.7471803,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.1779437280216551,-1.3474942,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6606133463910431,0.7687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.274456887362323,-1.2283442,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-2.0459026104546467,-1.9433907,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.8975093607758895,1.0158389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.4117575448154611,-1.1494607,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.7728534386055956,-1.6646262,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4690178314977217,0.59602845,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.2632321167551749,0.19540308,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.5465066167840475,-1.2906808,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.8769922518966992,0.74969906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.032975871172334,-1.0500233,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9483575981971344,0.94061077,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
-1.0534799606411982,-1.2572267,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.3327974519320769,-1.3334161,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.1507411611518956,-1.0177726,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.5465504700191357,-1.6058971,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6809741091627342,-1.5901712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8784072841577446,0.78802633,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.837618442976823,-0.88332254,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.980342113870463,-1.9746817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9442747160545468,-1.4459051,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.4692913800960374,-0.58082044,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5900310962776351,-0.36708927,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.3589357525942398,-1.6499488,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
-1.3781043195665688,-1.4651604,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.9340108347075469,-1.8817596,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.2202559309207286,-1.6663115,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.9064637620186544,-2.3456714,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.2062061781263895,-0.7510676,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9960220462667932,-1.3680913,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.6689484818620488,-0.97948986,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.9964739438339445,-1.7869085,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6358162291210958,-1.0806396,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-2.223044730323417,-2.4050748,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9643670083034568,-1.427347,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.4097458158634382,-1.9084196,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
-1.9818294004831776,-2.1383498,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-2.1400034771548206,-1.9607799,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-2.080164430378343,-2.1244366,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.5437232227477369,-1.262464,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.092830926468048,-0.062711,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.9993398653313528,-1.9762808,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.798892632262915,-1.4799234,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.7710729295563151,-0.90941864,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.9749946943545524,0.7383114,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
-0.9218956475212594,-0.64429325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8987012170661568,-1.6286752,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.09299158245149043,-0.13531876,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9945849690518138,-1.2006059,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.075070887982466,-1.4210178,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.5576726945059798,-1.3979428,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.7449007710570155,0.62302077,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.9043862235205355,-1.7417821,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.9632469547618996,0.8709499,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.7587780265294015,-1.4675497,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.7694135507712092,-1.6412609,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.606538454128312,-1.6189536,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.8308578867248573,-1.7051717,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-0.8138263788317868,-0.74552894,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5076065758231142,-0.49120423,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.8850099249547332,-0.41399223,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8269487819937599,0.7775447,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.831775214439823,1.096523,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.8776003795367653,-1.8502173,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.8901410086673136,-2.11305,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.8523816998661256,-1.7783047,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.4323358592355262,-0.97470254,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.8677025507841377,0.94331837,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-0.4910592636257646,-0.55101407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-0.4753880156734461,-0.43591702,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-1.8992278324523784,-1.9404978,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1031406417696834,0.7565429,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.3928248992241803,-1.4591376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.039869207982353,0.7356877,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-0.0004908999057438248,-0.0064990353,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8898306158460065,0.6877474,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.4155408032951349,-1.1837213,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.5413194143691618,-1.1612127,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.151148378223583,-1.0921527,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.7822989675128662,-1.7389395,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-2.0500186861764567,-2.1523178,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5427900529873335,-1.4363366,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.2641089758161794,-1.5958567,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-1.073875736884674,-0.46348065,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.4072591247086539,-1.6955943,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8850858205800344,-0.55309236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.7430617001241853,-1.8554175,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
-1.4167568549947749,-1.0952265,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.851146316946425,-1.5473207,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.1365909389302251,-0.7742157,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.38605033662544974,0.512137,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-1.9197986143911303,-1.9773139,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.1967020670511006,0.8711295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.26433557856755,-1.2667776,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-0.7223738507942236,-0.49265707,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.8710977790340344,-1.976589,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0582841210823013,1.069273,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.6489729820102055,-1.079588,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-2.1513358193765817,-2.0752122,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
-1.3364573559213235,-0.35855156,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.6175940422268853,-1.410792,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.864129549706308,-2.0462897,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.2955973266403291,-1.4311364,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6943730783451196,-1.4034036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.883060577753597,-1.2009041,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-0.8533510164390449,-0.7867741,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-1.3466370940824754,-1.2628634,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.5322757527234636,-1.802658,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-2.096044273810193,-1.838324,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
-1.6073679727173418,-1.9321245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5350995204493979,0.6621341,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0401015054340694,1.0059333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.18847612321023507,-0.19085118,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.923304203851525,-2.535968,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2842464764951924,-0.74704677,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.875064389482788,-0.5986735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0353127551088734,-1.295654,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.7262270120861946,-1.3205757,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.9159029253930452,0.8710744,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-2.2251243052985292,-1.7430997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.4391154864694633,-1.3390316,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.3918772224580702,-1.4229671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.9459945436940216,-2.4360175,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.943222740038556,0.74010897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.137551748662688,1.1755592,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.4961396402684273,-1.5868182,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.691311063737666,-1.8972204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8012682082983067,0.6087904,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
-1.1836707723696631,-1.0284045,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.10426920738161892,-0.47987965,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.788496757157109,-1.8643082,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.4913095891793898,0.43199784,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
-0.6844454266118419,-1.2067255,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.1183333249339928,-1.2952605,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-1.0150562107785237,-1.4710189,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.7174163501250969,0.7118297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3955958285761128,-1.3433416,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.6896185690220626,-1.5925329,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7969292110598413,0.9014456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2936723542135242,-1.0396765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.32774595334850765,-0.66948086,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3265202750199423,-1.098458,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.3667050649688683,-1.0808277,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.3760213965125492,-1.2255287,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-1.7185073589474869,-1.4091026,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.1701485596363213,-0.61708105,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4352633145059632,-1.580962,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0249007552285645,0.88839746,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
-2.0516929108252,-2.4639256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.330036284658907,-1.1231517,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.948143971775972,-1.9574195,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.4431719008420645,-1.4555914,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
-1.3939206774341015,-1.2836003,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.3272610080808809,-0.49669105,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
-1.9840893234095045,-2.4638448,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7541587360180527,0.46976727,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.0677794123094886,-1.5727344,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8473568460360592,1.0051819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.7952395739252824,-1.9050826,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
-1.5593120335802857,-1.2338798,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.9407112944652718,-2.1853566,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.3312044315910867,-1.1651413,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.1511207877657377,-1.1651449,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.6208191376801375,-1.6262635,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.854016049632132,-1.7776383,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.0495662641915615,-0.81092304,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
0.7230658820822814,0.85998714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.6379230520648553,-0.25571516,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.6504337528204724,-1.8360981,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6547439583863871,0.48625743,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4377941802052857,0.4590371,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.4338665628796206,-1.2041198,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-0.8602562152773103,-0.8808171,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
-1.946363871482208,-2.012768,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.508926530026684,0.58901864,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.5559401136823168,-1.709652,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.6289982794707991,-1.4110318,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-2.1683576228043253,-2.1491785,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.885990767802844,-1.7006085,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
