Y_true,Y_pred,with_uAUG,scaled_mfe
0.5666987286784092,0.58572406,0.0,-0.8691611964255003
-0.9152020288117318,-0.9422301,1.0,-0.3283714884370769
-1.50289464059807,-1.3357258,1.0,0.8884053545368757
-0.7150744256790775,-0.9847544,1.0,0.6720894197677809
-0.8864998752470323,-0.70882964,1.0,0.10426038110111288
0.8580455757961789,0.6795737,1.0,1.1858396681436458
-1.7613821963913137,-1.8882337,1.0,-0.35541107698394897
0.4311228728874163,0.58834255,0.0,-0.24725298066508786
0.7903226548797616,0.698642,0.0,0.18537863100447435
1.001640683402849,0.8728437,0.0,0.6450499601552225
0.7160505673094032,0.61809266,0.0,1.266958175915635
-1.827653070538072,-0.7564521,1.0,0.4828130735455583
-1.97134458231523,-1.6580454,1.0,-0.030937045895992974
-1.7251293466936788,-1.4896867,1.0,-0.030937045895992974
0.8437088794484641,0.802216,0.0,0.7532079275397701
-0.9739765832871128,-0.29453474,1.0,-2.0318588623057083
1.1615510792037949,0.72363096,1.0,1.266958175915635
-2.1464985941840364,-1.7837458,1.0,1.3210370951407515
-2.0549135905157843,-1.6483878,1.0,-1.0584375426477228
-1.0773502592100248,-1.0046061,1.0,0.6991290083146531
0.0022289662262564773,0.37244046,1.0,-2.5185699089376428
-1.1223128073579474,-0.6762527,1.0,0.8072868467648867
-1.4123263652250544,-1.2151717,1.0,-0.923240115650617
0.14691727288312942,-0.02795896,1.0,0.9965633219214232
-0.9626686177153602,-0.8202017,1.0,1.266958175915635
-0.9031675551239996,-1.0862113,1.0,0.18537863100447435
0.931072782798594,0.83416146,1.0,0.5098525331581166
1.0140535412280909,0.9011733,0.0,-1.0313982119694782
0.9969765904352706,0.68197614,0.0,-0.4906085039810549
-1.6180265671481997,-1.5685184,1.0,-0.7069241808815222
-1.344915999943126,-1.0050875,1.0,1.564392489522405
-1.6321297704026227,-1.0187594,1.0,0.2394576791639049
0.6946800868197597,0.69246185,1.0,-0.0038977152177483354
-1.8039763273160063,-1.6297249,1.0,0.4557736139329998
-0.8462683337693261,-1.1207235,1.0,-1.2477138888699455
-0.3760503156470911,-0.2568698,1.0,-0.7069241808815222
-1.5417653383997223,-1.3626996,1.0,0.3476156465484524
-1.8902941292472741,-0.8222767,1.0,-0.8962007849723724
-0.3798508634257936,-0.27049008,1.0,1.2399187163030765
-1.5928247380796017,-1.6639901,1.0,0.834326435311759
-0.3864570363957765,0.13932897,1.0,2.1592611650863134
-2.098890746560324,-1.5472913,1.0,-0.1390951422148542
-1.6034627555830965,-1.417201,1.0,-1.7614642661801243
-1.1584635142721609,-0.7119068,1.0,-1.0313982119694782
-2.0350467762170616,-1.522044,1.0,-0.08501622298973735
-1.2554883964329322,-0.9326166,1.0,0.6180105005426639
-1.9452098990060909,-1.7561511,1.0,0.8884053545368757
-1.823429382419533,-0.84184676,1.0,2.1592611650863134
-0.6398547787039885,-1.1930918,1.0,0.4016945657735692
-1.8441572812582163,-1.651041,1.0,1.4291950625252992
-1.6245309834498711,-1.4562367,1.0,0.07722079255424068
-1.4490407219345849,-1.3358793,1.0,0.5909710409301057
-1.2789055493491468,-1.1891445,1.0,0.6720894197677809
-1.475546637336531,-0.62084454,1.0,-0.08501622298973735
-1.6554374325624557,-1.4702233,1.0,-1.518108742864157
-0.05600863623776761,0.3087319,1.0,1.9699847705137223
0.7846948143227079,0.8707598,0.0,1.2939976355281932
-1.5032814937233063,-1.2803581,1.0,0.6450499601552225
-1.4189002414789456,-1.5385598,1.0,-1.4369904929607955
0.13873625482579802,0.6167722,1.0,-0.030937045895992974
-1.9798898933329536,-1.7769554,1.0,-0.2202136499868432
-2.2329566134225516,-1.8295674,1.0,-0.27429256921196005
-0.3456737989423021,-0.7207327,1.0,-0.6258059309781607
0.2568075840611592,0.59010744,0.0,-2.870083012835216
1.118567733458385,0.8974747,1.0,0.5639315813175473
0.7514164491618291,0.6946508,0.0,-1.518108742864157
-0.6409966197601875,0.06622924,1.0,0.9424842737619926
-1.1986498890714965,-1.17467,1.0,0.5098525331581166
-1.7143858938090268,-1.7401801,1.0,0.834326435311759
0.2271162799868059,0.25387895,1.0,-1.2477138888699455
-1.0692470993029628,-0.25032356,1.0,1.348076619220467
0.8075003298832755,0.8168048,1.0,0.07722079255424068
-0.13021641717163127,-0.19682334,1.0,0.6180105005426639
-0.5437511274265903,-0.3277485,1.0,1.4021556029127409
0.8745680128535891,0.7760235,0.0,0.4557736139329998
-0.958623356596776,-0.85904914,1.0,0.7802473871523283
-1.3974226807932362,-1.0507859,1.0,-0.08501622298973735
-0.796779914240039,-0.2789768,1.0,0.26649713877646336
0.6647958115121179,0.7817421,0.0,0.5098525331581166
-1.1564634055835814,-1.1062524,1.0,0.18537863100447435
0.5467553440765628,0.40259945,1.0,-0.8150822772003834
-0.4297664561334159,-1.0084766,1.0,0.5909710409301057
1.0457488882706691,0.8342833,0.0,0.5639315813175473
