Query_ID,q-value_ribo,q-value_yeast
human_l3_f_0,0.563976,0.00377865
human_l3_f_1,1.0,0.112108
human_l3_f_2,0.937195,0.0275697
human_l3_f_3,0.601397,0.00964231
human_l3_f_4,1.0,0.00624091
human_l3_f_5,1.0,0.163336
human_l3_f_6,1.0,3.79479e-06
human_l3_f_7,0.915132,0.017538
human_l3_f_8,1.0,1.0
human_l3_f_9,0.73319,1.0
human_l3_f_10,0.449898,1.0
human_l3_f_11,1.0,0.712667
human_l3_f_12,0.00359406,0.0031633
human_l3_f_13,0.433704,0.318851
human_l3_f_14,0.411931,0.223731
human_l3_f_15,0.136413,0.756991
human_l3_f_16,1.0,0.265923
human_l3_f_17,0.744317,0.144384
human_l3_f_18,0.985881,0.268215
human_l3_f_19,0.345389,0.00447897
human_l3_f_20,0.0158579,0.0860765
human_l3_f_21,0.297523,1.0
human_l3_f_22,0.194967,0.118135
human_l3_f_23,0.476762,0.146725
human_l3_f_24,1.0,0.045179
human_l3_f_25,1.0,0.00448524
human_l3_f_26,0.155391,1.0
human_l3_f_27,0.769647,0.202929
human_l3_f_28,0.815773,0.0917707
human_l3_f_29,0.392247,0.528154
human_l3_f_30,0.274248,0.00882418
human_l3_f_31,0.240374,0.580024
human_l3_f_32,1.0,0.175537
human_l3_f_33,0.0134853,0.32286
human_l3_f_34,1.0,0.599889
human_l3_f_35,1.0,0.66818
human_l3_f_36,0.956166,0.00779598
human_l3_f_37,0.332538,0.252117
human_l3_f_38,0.452089,0.207787
human_l3_f_39,0.00674249,0.00287972
human_l3_f_40,0.0469115,0.205789
human_l3_f_41,1.0,0.69277
human_l3_f_42,0.434045,0.838399
human_l3_f_43,0.116638,1.0
human_l3_f_44,0.747944,0.00676966
human_l3_f_45,0.316635,0.665263
human_l3_f_46,0.0775428,0.0888047
human_l3_f_47,0.834208,0.00467815
human_l3_f_48,0.0571408,0.067955
human_l3_f_49,0.352066,0.619159
human_l3_f_50,0.693514,0.154565
human_l3_f_51,1.0,0.398768
human_l3_f_52,0.118353,0.193496
human_l3_f_53,0.07665,0.518343
human_l3_f_54,0.322128,0.189072
human_l3_f_55,1.0,0.0275575
human_l3_f_56,1.0,1.0
human_l3_f_57,1.0,0.00013606
human_l3_f_58,0.308291,0.736487
human_l3_f_59,0.347428,0.598972
human_l3_f_60,0.307664,1.0
human_l3_f_61,0.830933,0.000721458
human_l3_f_62,0.736002,0.0010428
human_l3_f_63,0.999999,1.0
human_l3_f_64,0.748385,0.000355495
human_l3_f_65,1.0,0.00105841
human_l3_f_66,1.0,0.275987
human_l3_f_67,0.013585,0.00541083
human_l3_f_68,0.963371,0.0479968
human_l3_f_69,0.108265,0.0795049
human_l3_f_70,0.758579,0.734844
human_l3_f_71,0.298376,1.0
human_l3_f_72,0.799187,0.929124
human_l3_f_73,0.435015,1.0
human_l3_f_74,0.91478,1.0
human_l3_f_75,0.440811,0.322517
human_l3_f_76,0.708485,1.0
human_l3_f_77,1.0,1.0
human_l3_f_78,0.25693,0.0176133
human_l3_f_79,1.0,0.0301669
human_l3_f_80,0.979156,1.0
human_l3_f_81,1.0,0.721628
human_l3_f_82,0.0889381,0.228402
human_l3_f_83,0.00306999,0.0580378
human_l3_f_84,1.0,0.195456
human_l3_f_85,1.0,0.000200607
human_l3_f_86,0.36109,1.0
human_l3_f_87,0.335567,0.000838386
human_l3_f_88,0.39013,0.0152541
human_l3_f_89,0.169177,0.378643
human_l3_f_90,0.209231,0.162133
human_l3_f_91,0.000665222,0.477456
human_l3_f_92,1.0,0.652706
human_l3_f_93,0.298043,0.000346242
human_l3_f_94,0.209807,0.720492
human_l3_f_95,0.111157,0.108937
human_l3_f_96,0.299159,0.0247863
human_l3_f_97,0.013308,0.00342528
human_l3_f_98,1.0,1.0
human_l3_f_99,0.39966,0.242633
human_l3_f_100,0.107944,0.22373
human_l3_f_101,1.0,0.539118
human_l3_f_102,0.0588122,0.011879
human_l3_f_103,0.989805,1.0
human_l3_f_104,0.598708,0.156223
human_l3_f_105,0.160727,0.0133296
human_l3_f_106,1.0,0.0537242
human_l3_f_107,0.21059,1.0
human_l3_f_108,1.0,0.0492399
human_l3_f_109,1.0,0.104529
human_l3_f_110,0.246989,0.572771
human_l3_f_111,1.0,0.207554
human_l3_f_112,0.30209,1.0
human_l3_f_113,0.375093,0.948987
