Query_ID,q-value_ribo,q-value_yeast
human_l3_f_0,0.41784399999999994,0.0104127
human_l3_f_1,0.999999,0.06441609999999999
human_l3_f_2,1.0,0.183331
human_l3_f_3,0.999991,0.200995
human_l3_f_4,1.0,1.0
human_l3_f_5,0.497225,0.039085
human_l3_f_6,0.7603949999999999,0.028252999999999997
human_l3_f_7,0.00213275,0.00348444
human_l3_f_8,1.0,1.0
human_l3_f_9,0.0385223,0.270478
human_l3_f_10,0.101145,0.06118
human_l3_f_11,0.775507,0.482142
human_l3_f_12,0.0127575,0.682573
human_l3_f_13,0.5801729999999999,0.672092
human_l3_f_14,0.135689,0.210429
human_l3_f_15,0.579253,0.583087
human_l3_f_16,1.0,0.586915
human_l3_f_17,0.8297209999999999,0.000419261
human_l3_f_18,0.050112699999999996,0.313064
human_l3_f_19,0.00698517,0.062190300000000004
human_l3_f_20,1.0,0.6925899999999999
human_l3_f_21,0.8588520000000001,0.00568925
human_l3_f_22,0.769591,0.36718
human_l3_f_23,1.0,1.0
human_l3_f_24,0.409056,0.0778653
human_l3_f_25,1.0,0.516464
human_l3_f_26,0.555291,0.00672305
human_l3_f_27,1.0,1.0
human_l3_f_28,0.847191,0.00048244
human_l3_f_29,0.302216,1.0
human_l3_f_30,0.581342,0.0347382
human_l3_f_31,0.402611,0.048684899999999996
human_l3_f_32,0.18226199999999998,0.00131964
human_l3_f_33,1.0,0.11003299999999999
human_l3_f_34,0.055653499999999995,0.103297
human_l3_f_35,0.8755860000000001,0.022571900000000002
human_l3_f_36,1.0,0.00170725
human_l3_f_37,0.932716,0.185616
human_l3_f_38,0.0794579,0.489466
human_l3_f_39,0.24563000000000001,0.339527
human_l3_f_40,1.0,1.0
human_l3_f_41,1.0,0.0443325
human_l3_f_42,0.026440199999999997,0.299234
human_l3_f_43,1.0,0.12721400000000002
human_l3_f_44,0.999994,0.0436703
human_l3_f_45,1.0,0.07517819999999999
human_l3_f_46,0.000496147,0.0105014
human_l3_f_47,1.0,0.27076999999999996
human_l3_f_48,1.0,0.26329
human_l3_f_49,0.100712,0.23151599999999997
human_l3_f_50,0.200505,0.969284
human_l3_f_51,0.0387094,1.0
human_l3_f_52,0.282217,0.16909100000000002
human_l3_f_53,1.0,0.8134819999999999
human_l3_f_54,0.6149720000000001,0.41729700000000003
human_l3_f_55,1.0,0.448655
human_l3_f_56,1.0,1.0
human_l3_f_57,0.14246199999999998,0.106057
human_l3_f_58,1.0,0.0811763
human_l3_f_59,0.177226,0.123348
human_l3_f_60,0.288561,0.197152
human_l3_f_61,0.198969,1.0
human_l3_f_62,0.10746800000000001,0.09922560000000001
human_l3_f_63,0.8427469999999999,0.00452285
human_l3_f_64,1.0,1.0
human_l3_f_65,1.0,0.00259101
human_l3_f_66,0.171484,0.051448
human_l3_f_67,0.17911300000000002,1.0
human_l3_f_68,0.26036,0.371749
human_l3_f_69,0.00902124,0.00192432
human_l3_f_70,0.0533697,0.140487
human_l3_f_71,1.0,0.688338
human_l3_f_72,0.206704,0.320648
human_l3_f_73,0.517678,0.20213
human_l3_f_74,0.134961,0.8550530000000001
human_l3_f_75,1.0,0.0895687
human_l3_f_76,0.349485,0.264629
human_l3_f_77,0.371699,1.0
human_l3_f_78,1.0,1.0
human_l3_f_79,1.0,0.0010832
