Query_ID,q-value_ribo,q-value_yeast
human_l3_f_0,1.0,1.0
human_l3_f_1,0.0227509,0.00703033
human_l3_f_2,0.475867,0.21646500000000002
human_l3_f_3,0.123091,0.0311851
human_l3_f_4,0.287005,0.207616
human_l3_f_5,0.317008,1.0
human_l3_f_6,0.220619,0.181823
human_l3_f_7,0.015199299999999999,1.0
human_l3_f_8,1.0,0.819782
human_l3_f_9,1.0,0.469997
human_l3_f_10,0.391391,0.036892
human_l3_f_11,0.030937799999999998,0.9151530000000001
human_l3_f_12,0.937995,0.718499
human_l3_f_13,1.0,3.04983e-07
human_l3_f_14,0.159083,0.700626
human_l3_f_15,1.0,0.141097
human_l3_f_16,1.0,2.20193e-06
human_l3_f_17,0.109075,0.417671
human_l3_f_18,0.227546,0.111981
human_l3_f_19,1.0,0.908359
human_l3_f_20,1.0,1.0
human_l3_f_21,0.00184777,1.0
human_l3_f_22,1.0,9.007129999999999e-05
human_l3_f_23,0.058454700000000005,0.0293005
human_l3_f_24,0.20959099999999997,0.024821400000000004
human_l3_f_25,1.0,0.138845
human_l3_f_26,0.24116100000000001,1.0
human_l3_f_27,1.0,0.26658699999999996
human_l3_f_28,0.173879,1.0
human_l3_f_30,0.392612,0.0049659
human_l3_f_31,0.61768,0.00679904
human_l3_f_32,0.7653310000000001,0.000434975
human_l3_f_33,0.296435,1.0
human_l3_f_34,1.0,0.0209338
human_l3_f_35,0.056722800000000004,0.190931
human_l3_f_36,0.820091,1.0
human_l3_f_37,1.0,0.00391654
human_l3_f_38,0.41869399999999996,0.22370900000000002
human_l3_f_39,0.2484,1.0
human_l3_f_40,0.515683,0.0279091
human_l3_f_41,0.931241,1.0
human_l3_f_42,0.42728299999999997,0.10783699999999999
human_l3_f_43,0.9532700000000001,0.621042
human_l3_f_44,0.9740409999999999,0.10595299999999999
human_l3_f_45,1.0,0.0784996
human_l3_f_46,0.8035140000000001,0.8936950000000001
human_l3_f_47,0.14054,0.352165
human_l3_f_48,1.0,0.00180824
human_l3_f_49,0.0764845,0.722895
human_l3_f_50,1.0,1.0
human_l3_f_51,0.5876020000000001,0.00502953
human_l3_f_52,0.10956400000000001,0.0085224
human_l3_f_53,0.251144,0.24881199999999998
human_l3_f_54,0.32569699999999996,0.00974516
human_l3_f_55,1.0,0.38182
human_l3_f_56,0.6057859999999999,1.0
human_l3_f_57,0.00735354,0.0503171
human_l3_f_58,0.401881,0.013938800000000001
human_l3_f_59,0.601711,0.0149697
human_l3_f_60,1.0,0.0435156
human_l3_f_61,0.0944525,0.0106538
human_l3_f_62,1.0,0.21739499999999998
human_l3_f_63,1.0,0.00180643
human_l3_f_64,0.96414,1.0
human_l3_f_65,1.0,0.016944
human_l3_f_66,0.323198,0.248412
human_l3_f_67,1.0,0.08803580000000001
human_l3_f_68,0.41017,0.0139398
human_l3_f_69,1.0,0.0171275
human_l3_f_70,1.0,0.288259
human_l3_f_71,0.9999979999999999,0.777054
human_l3_f_72,0.712777,0.11389
human_l3_f_73,1.0,0.1306
human_l3_f_74,1.0,0.0118045
human_l3_f_75,0.158864,0.120546
human_l3_f_76,0.8866719999999999,1.0
human_l3_f_77,1.0,0.00969452
human_l3_f_78,1.0,1.0
human_l3_f_79,0.505679,0.8778469999999999
human_l3_f_80,0.999999,0.320338
human_l3_f_81,0.294979,0.7325699999999999
human_l3_f_82,0.06928739999999999,0.501571
human_l3_f_83,0.862915,0.20648699999999998
human_l3_f_84,0.15718800000000002,0.21824200000000002
human_l3_f_85,0.12349700000000001,0.75262
human_l3_f_86,0.00139004,0.701125
human_l3_f_87,0.204674,0.00503449
human_l3_f_88,0.32494,0.28334499999999996
human_l3_f_89,0.209225,1.0
human_l3_f_90,0.897568,0.725546
human_l3_f_91,0.5032979999999999,0.109367
