Query_ID,q-value_ribo,q-value_yeast
human_l3_f_0,0.0100615,0.42699
human_l3_f_1,1.0,0.0261685
human_l3_f_2,0.550173,1.0
human_l3_f_3,0.626054,0.0835996
human_l3_f_4,1.0,0.26015
human_l3_f_5,0.686252,1.0
human_l3_f_6,0.406037,0.573849
human_l3_f_7,1.0,0.168825
human_l3_f_8,0.701715,1.0
human_l3_f_9,1.0,0.00714967
human_l3_f_10,0.930826,1.0
human_l3_f_11,0.56105,0.871427
human_l3_f_12,0.400182,0.382663
human_l3_f_13,0.103194,1.0
human_l3_f_14,0.568271,5.91054e-05
human_l3_f_15,0.702544,1.0
human_l3_f_16,1.0,3.12914e-05
human_l3_f_17,1.0,1.0
human_l3_f_18,1.0,0.0675842
human_l3_f_19,1.0,0.00186783
human_l3_f_20,1.0,0.135528
human_l3_f_21,0.443459,0.835161
human_l3_f_22,0.329934,0.00555231
human_l3_f_23,0.099525,0.814184
human_l3_f_24,1.0,1.0
human_l3_f_25,1.0,0.00299375
human_l3_f_26,0.140273,0.0514654
human_l3_f_27,0.26366,0.0623427
human_l3_f_28,0.371185,0.74895
human_l3_f_29,1.0,0.0743791
human_l3_f_30,0.48011,0.059741
human_l3_f_31,1.0,0.000176743
human_l3_f_32,0.812488,0.502273
human_l3_f_33,1.0,0.143633
human_l3_f_34,1.0,0.838283
human_l3_f_35,1.0,0.466874
human_l3_f_36,1.0,0.377277
human_l3_f_37,1.0,2.15106e-05
human_l3_f_38,0.515327,0.176926
human_l3_f_39,1.0,1.0
human_l3_f_40,1.0,1.0
human_l3_f_41,1.0,0.00725445
human_l3_f_42,1.0,1.0
human_l3_f_43,1.0,1.0
human_l3_f_44,0.889694,0.694125
human_l3_f_45,1.0,0.505056
human_l3_f_46,0.325656,0.906925
human_l3_f_47,0.710685,0.824556
human_l3_f_48,0.744956,0.211707
human_l3_f_49,0.132126,0.0140937
human_l3_f_50,1.0,1.0
human_l3_f_51,0.0619875,0.256871
human_l3_f_52,0.579899,0.64633
human_l3_f_53,0.999995,0.858414
human_l3_f_54,0.718431,1.0
human_l3_f_55,0.172418,0.123082
human_l3_f_56,0.186213,0.00263499
human_l3_f_57,0.620551,0.638474
human_l3_f_58,0.986468,0.525428
human_l3_f_59,1.0,0.044599
human_l3_f_60,0.621715,0.0494963
human_l3_f_61,1.0,1.0
human_l3_f_62,0.0348727,0.00269449
human_l3_f_63,0.0573254,0.00636714
human_l3_f_64,0.414738,0.764216
human_l3_f_65,1.0,1.0
human_l3_f_66,0.192642,0.175598
human_l3_f_67,1.0,1.0
human_l3_f_68,0.456966,0.00358351
human_l3_f_69,1.0,0.00329982
human_l3_f_70,0.188329,0.17895
human_l3_f_71,0.15773,0.291034
human_l3_f_72,0.307226,0.215787
human_l3_f_73,1.0,0.149171
human_l3_f_74,1.0,0.0490127
human_l3_f_75,0.111479,0.048597
human_l3_f_76,0.377659,0.48599
human_l3_f_77,0.960387,0.551313
human_l3_f_78,1.0,0.672271
human_l3_f_79,0.590508,0.039787
human_l3_f_80,0.49853,0.00143652
human_l3_f_81,0.00540696,0.00446104
human_l3_f_82,0.864475,0.0869767
human_l3_f_83,0.74976,0.0790979
human_l3_f_84,0.764619,1.0
human_l3_f_85,0.457238,0.0120298
human_l3_f_86,1.0,0.882593
human_l3_f_87,1.0,1.0
human_l3_f_88,0.31025,0.426293
human_l3_f_89,1.0,0.0346531
human_l3_f_90,1.0,0.0047692
human_l3_f_91,0.0341833,0.0256153
human_l3_f_92,0.0258534,0.116802
human_l3_f_93,1.0,0.126816
human_l3_f_94,0.311985,0.00397558
human_l3_f_95,0.314793,1.0
human_l3_f_96,0.0241192,0.00782976
human_l3_f_97,0.0783826,0.0642384
human_l3_f_98,1.0,0.0622807
human_l3_f_99,1.0,0.192506
human_l3_f_100,0.190027,0.902343
human_l3_f_101,1.0,0.0164057
human_l3_f_102,0.0209254,0.00192308
human_l3_f_103,0.284787,0.222202
human_l3_f_104,1.0,0.0032348
human_l3_f_105,0.889704,0.162443
human_l3_f_106,0.0116963,0.96557
human_l3_f_107,0.242022,0.0477473
human_l3_f_108,1.0,0.578759
human_l3_f_109,0.556342,0.438461
human_l3_f_110,0.379667,0.478071
human_l3_f_111,1.0,0.000238806
human_l3_f_112,1.0,0.175682
human_l3_f_113,0.526502,0.511138
human_l3_f_114,0.0184718,0.0749895
human_l3_f_115,0.010748,0.00237211
human_l3_f_116,0.364933,1.0
human_l3_f_117,0.0148353,0.00433989
human_l3_f_118,0.00440157,0.00414025
human_l3_f_119,0.792567,0.0238971
human_l3_f_120,1.0,3.18455e-06
human_l3_f_121,0.160204,0.142947
human_l3_f_122,0.0420688,0.787944
human_l3_f_123,0.0230462,0.0322178
human_l3_f_124,0.201615,0.00479619
human_l3_f_125,1.0,0.244623
human_l3_f_126,0.0879081,0.426884
human_l3_f_127,1.0,0.000935369
human_l3_f_128,0.380304,1.0
human_l3_f_129,1.0,0.307847
human_l3_f_130,0.233973,0.698874
human_l3_f_131,1.0,1.0
human_l3_f_132,1.0,0.00075057
human_l3_f_133,0.814518,1.0
human_l3_f_134,1.0,0.00758389
human_l3_f_135,0.405208,0.459447
human_l3_f_136,1.0,0.11799
human_l3_f_137,1.0,0.991816
human_l3_f_138,0.38903,0.0125395
human_l3_f_139,0.368381,1.0
human_l3_f_140,0.490614,0.0866132
human_l3_f_141,0.577623,0.168553
human_l3_f_142,0.00426087,0.00585958
human_l3_f_143,0.637949,1.0
human_l3_f_144,0.292654,0.200852
human_l3_f_145,1.0,0.000252306
human_l3_f_146,0.839659,0.12064
human_l3_f_147,0.622323,0.00490255
human_l3_f_148,1.0,0.114556
human_l3_f_149,1.0,9.02881e-06
human_l3_f_150,0.02337,0.024628
human_l3_f_151,0.515718,0.0224597
human_l3_f_152,0.888662,0.662316
human_l3_f_153,0.072603,0.27478
human_l3_f_154,0.0498032,0.472216
human_l3_f_155,0.0270332,0.00932209
human_l3_f_156,0.0400636,0.777543
human_l3_f_157,0.867796,0.000767839
human_l3_f_158,0.00395493,0.0016031
human_l3_f_159,0.405715,0.0340581
human_l3_f_160,0.926929,0.105789
human_l3_f_161,0.322503,0.394608
human_l3_f_162,1.0,0.000519719
human_l3_f_163,0.570244,1.0
human_l3_f_164,0.999992,0.033923
human_l3_f_165,1.0,0.665246
human_l3_f_166,1.0,0.188391
human_l3_f_167,0.0141786,0.00221292
human_l3_f_168,1.0,0.85374
human_l3_f_169,0.25934,0.129302
human_l3_f_170,0.0279495,0.332145
human_l3_f_171,0.807387,0.001889
human_l3_f_172,0.0773971,1.0
human_l3_f_173,0.571087,0.000945404
human_l3_f_174,1.0,0.00257415
human_l3_f_175,0.327949,0.00394341
human_l3_f_176,0.054035,0.177236
human_l3_f_177,0.0756427,0.381625
human_l3_f_178,0.268551,0.13339
human_l3_f_179,0.11098,0.0800333
human_l3_f_180,0.499451,0.0096118
