Query_ID,q-value_ribo,q-value_yeast
human_l3_f_0,0.253633,0.509236
human_l3_f_1,1.0,0.48950600000000005
human_l3_f_2,0.458921,0.15745499999999998
human_l3_f_3,0.12502,0.125611
human_l3_f_4,0.351058,0.7536609999999999
human_l3_f_5,0.019918599999999998,0.384823
human_l3_f_6,0.058753599999999996,0.030958999999999997
human_l3_f_7,1.0,2.12648e-07
human_l3_f_8,1.0,0.0859136
human_l3_f_9,0.6351979999999999,1.0
human_l3_f_10,1.0,0.116666
human_l3_f_11,0.00224922,0.00258341
human_l3_f_12,1.0,0.22393600000000002
human_l3_f_13,1.0,1.0
human_l3_f_14,1.0,0.09502039999999999
human_l3_f_15,1.0,0.00600784
human_l3_f_16,0.0330349,0.8550530000000001
human_l3_f_17,0.24842199999999998,0.0113331
human_l3_f_18,1.0,0.8828
human_l3_f_19,0.8352780000000001,0.168487
human_l3_f_20,0.0710873,0.5406270000000001
human_l3_f_21,0.9999979999999999,0.005983
human_l3_f_22,0.00464618,0.00370768
human_l3_f_23,0.102624,0.055233500000000005
human_l3_f_24,0.28857,0.187478
human_l3_f_25,0.34744899999999995,0.000477955
human_l3_f_26,1.0,0.229398
human_l3_f_27,1.0,0.859485
human_l3_f_28,1.0,0.313282
human_l3_f_29,1.0,1.0
human_l3_f_30,0.8370489999999999,0.105145
human_l3_f_31,0.0192676,0.073562
human_l3_f_32,0.254823,1.0
human_l3_f_33,0.34627399999999997,1.0
human_l3_f_34,0.11402000000000001,0.43642
human_l3_f_35,1.0,0.549977
human_l3_f_36,0.000326493,0.0027268
human_l3_f_37,1.0,0.47938500000000006
human_l3_f_38,0.0188401,0.61455
human_l3_f_39,0.00833719,0.134846
human_l3_f_40,0.17565899999999998,0.0855711
human_l3_f_41,0.130123,0.523726
human_l3_f_42,1.0,1.0
human_l3_f_43,0.9149860000000001,1.0
human_l3_f_44,0.35021599999999997,0.362711
human_l3_f_45,1.0,0.07574700000000001
human_l3_f_46,0.758962,1.0
human_l3_f_47,0.577608,0.000371915
human_l3_f_48,0.0731073,1.0
human_l3_f_49,0.053546699999999996,0.0709635
human_l3_f_50,0.22300999999999999,0.000340494
human_l3_f_51,1.0,1.0
human_l3_f_52,0.8729379999999999,0.12446700000000001
human_l3_f_53,1.0,1.0
human_l3_f_54,0.9721209999999999,1.0
human_l3_f_55,1.0,0.24132399999999998
human_l3_f_56,0.791027,0.053088300000000005
human_l3_f_57,0.04586180000000001,0.177473
human_l3_f_58,0.137702,0.352376
human_l3_f_59,0.099314,0.999999
human_l3_f_60,1.0,1.0
human_l3_f_61,1.0,0.340109
human_l3_f_62,0.624154,0.0457998
human_l3_f_63,0.151916,0.00187381
human_l3_f_64,1.0,0.0108076
human_l3_f_65,1.0,0.494119
human_l3_f_66,0.9940959999999999,1.0
human_l3_f_67,0.666654,1.0
human_l3_f_68,0.151997,0.0318188
human_l3_f_69,0.0892974,0.281663
human_l3_f_70,0.29131,0.33565300000000003
human_l3_f_71,0.159391,0.443036
human_l3_f_72,0.16175799999999999,1.0
human_l3_f_73,0.106424,0.596712
human_l3_f_74,0.564345,1.0
human_l3_f_75,0.268847,0.668615
human_l3_f_76,1.0,0.0018657
human_l3_f_77,0.34208099999999997,0.06304169999999999
human_l3_f_78,0.14966300000000002,0.175244
human_l3_f_79,1.0,0.205039
human_l3_f_80,0.43094399999999994,0.00306734
human_l3_f_81,0.538503,0.0503108
human_l3_f_82,0.7874180000000001,0.620934
human_l3_f_83,0.775804,1.0
human_l3_f_84,0.00217547,0.23331500000000002
human_l3_f_85,0.183632,1.0
human_l3_f_86,0.026810000000000004,0.237233
human_l3_f_87,0.146067,0.0560138
human_l3_f_88,0.764208,1.0
human_l3_f_89,0.00276361,0.00767213
human_l3_f_90,1.0,0.0556962
human_l3_f_91,1.0,0.07588020000000001
human_l3_f_92,0.9901969999999999,0.233923
human_l3_f_93,0.45575600000000005,0.160485
human_l3_f_94,1.0,0.0806066
human_l3_f_95,0.013305899999999999,0.015319200000000002
human_l3_f_96,0.252656,0.14505
human_l3_f_97,0.0696953,0.0975223
human_l3_f_98,1.0,0.015032399999999998
human_l3_f_99,0.999985,1.0
human_l3_f_100,0.044132599999999994,0.922768
human_l3_f_101,0.24465399999999998,0.35875100000000004
human_l3_f_102,0.445058,0.00239451
human_l3_f_103,0.504297,1.0
human_l3_f_104,0.157619,1.0
human_l3_f_105,1.0,0.0015632
human_l3_f_106,0.455024,0.286754
human_l3_f_107,1.0,0.388534
human_l3_f_108,1.0,0.0378119
