Query_ID,q-value_ribo,q-value_yeast
SThuman_l3_f_0,0.924478,0.600716
SThuman_l3_f_1,0.26726700000000003,0.608917
SThuman_l3_f_2,0.00680023,1.0
SThuman_l3_f_3,1.0,0.043435400000000006
SThuman_l3_f_4,1.0,1.0
SThuman_l3_f_5,0.00661382,0.08989630000000001
SThuman_l3_f_6,1.0,0.000613103
SThuman_l3_f_7,0.5097229999999999,0.5926060000000001
SThuman_l3_f_8,0.964498,0.177885
SThuman_l3_f_9,0.0456452,0.46825900000000004
SThuman_l3_f_10,1.0,0.346491
SThuman_l3_f_11,0.486314,0.141193
SThuman_l3_f_12,0.059839199999999995,0.375094
SThuman_l3_f_13,0.5137609999999999,0.527673
SThuman_l3_f_14,0.38192800000000005,0.668821
SThuman_l3_f_15,0.739554,0.00922601
SThuman_l3_f_16,1.0,0.00763996
SThuman_l3_f_17,0.032644799999999995,0.0348986
SThuman_l3_f_18,1.0,0.143257
SThuman_l3_f_19,1.0,1.0
SThuman_l3_f_20,1.0,1.0
SThuman_l3_f_21,1.0,0.07310269999999999
SThuman_l3_f_22,0.819743,0.13624
SThuman_l3_f_23,0.758753,0.019665099999999998
SThuman_l3_f_24,0.7914180000000001,0.044271899999999996
SThuman_l3_f_25,0.21932,0.0148893
SThuman_l3_f_26,0.22191,0.557377
SThuman_l3_f_27,0.0589427,0.40421599999999996
SThuman_l3_f_28,0.816783,0.743746
SThuman_l3_f_29,1.0,1.0
SThuman_l3_f_30,0.514898,1.0
SThuman_l3_f_31,0.696747,0.0246685
SThuman_l3_f_32,0.9645739999999999,0.534033
SThuman_l3_f_33,0.0870867,0.476774
SThuman_l3_f_34,0.028322000000000003,0.8914290000000001
SThuman_l3_f_35,1.0,0.00775237
SThuman_l3_f_36,0.9104399999999999,0.8533
SThuman_l3_f_37,1.0,0.274398
SThuman_l3_f_38,1.0,0.23325300000000002
SThuman_l3_f_39,0.534138,0.023226
SThuman_l3_f_40,1.0,1.0
SThuman_l3_f_41,0.774805,1.0
SThuman_l3_f_42,1.0,1.0
SThuman_l3_f_43,0.379897,0.391098
SThuman_l3_f_44,1.0,0.658754
