Query_ID,q-value_ribo,q-value_yeast
SThuman_l3_f_0,0.482146,0.535355
SThuman_l3_f_1,0.824074,0.316268
SThuman_l3_f_2,0.559743,0.6515920000000001
SThuman_l3_f_3,1.0,0.119853
SThuman_l3_f_4,0.00538071,0.0014447000000000002
SThuman_l3_f_5,0.690339,0.0289741
SThuman_l3_f_6,0.29498800000000003,0.267943
SThuman_l3_f_7,0.9613430000000001,0.150198
SThuman_l3_f_8,1.0,1.0
SThuman_l3_f_9,0.482922,0.0417245
SThuman_l3_f_10,0.37027600000000005,0.562138
SThuman_l3_f_11,0.11740899999999999,0.00269362
SThuman_l3_f_12,0.016549,0.43353
SThuman_l3_f_13,0.211612,0.8412700000000001
SThuman_l3_f_14,0.013992600000000001,0.00012677
SThuman_l3_f_15,0.00820966,0.00237124
SThuman_l3_f_16,0.043967900000000004,1.0
SThuman_l3_f_17,0.346697,0.057878099999999995
SThuman_l3_f_18,0.598042,0.0764293
SThuman_l3_f_19,1.0,0.5026649999999999
SThuman_l3_f_20,0.399899,0.201698
SThuman_l3_f_21,0.27113400000000004,1.0
SThuman_l3_f_22,0.180873,0.0291815
SThuman_l3_f_23,0.612668,0.9269959999999999
SThuman_l3_f_24,0.177197,0.056780399999999995
SThuman_l3_f_25,0.00168386,0.923608
SThuman_l3_f_26,0.00351876,0.00093028
SThuman_l3_f_27,1.0,1.0
SThuman_l3_f_28,0.522609,0.486487
SThuman_l3_f_29,0.660515,0.0391556
SThuman_l3_f_30,0.31279,0.115061
SThuman_l3_f_31,1.0,0.00256697
SThuman_l3_f_32,1.0,1.0
SThuman_l3_f_33,0.661212,0.48339
SThuman_l3_f_34,1.0,0.129083
SThuman_l3_f_35,0.00203358,0.17915999999999999
SThuman_l3_f_36,0.23208099999999998,0.279422
SThuman_l3_f_37,0.9114120000000001,0.0166815
SThuman_l3_f_38,0.8193959999999999,0.00972162
SThuman_l3_f_39,0.0545798,0.11046099999999999
SThuman_l3_f_40,0.277525,0.350017
SThuman_l3_f_41,0.663037,0.46351899999999996
SThuman_l3_f_42,1.0,0.171896
SThuman_l3_f_43,0.459859,0.280188
SThuman_l3_f_44,0.598507,0.527032
SThuman_l3_f_45,0.345287,0.0720175
SThuman_l3_f_46,0.999935,0.0636878
SThuman_l3_f_47,0.00622157,0.000371279
SThuman_l3_f_48,0.00385498,0.00156349
SThuman_l3_f_49,1.0,0.5594359999999999
SThuman_l3_f_50,0.543254,0.15581199999999998
SThuman_l3_f_51,0.8775379999999999,0.00741502
SThuman_l3_f_52,0.0538069,0.47858199999999995
SThuman_l3_f_53,1.0,1.0
SThuman_l3_f_54,0.10401600000000001,0.0614629
SThuman_l3_f_55,1.0,0.08562689999999999
SThuman_l3_f_56,1.0,1.0
SThuman_l3_f_57,1.0,0.0856291
SThuman_l3_f_58,0.449193,0.381918
SThuman_l3_f_59,1.0,0.06478210000000001
SThuman_l3_f_60,0.41766800000000004,0.48803599999999997
SThuman_l3_f_61,0.222485,1.0
SThuman_l3_f_62,1.0,0.00314775
SThuman_l3_f_63,0.105242,0.027917200000000003
SThuman_l3_f_64,0.019859900000000003,0.459442
SThuman_l3_f_65,0.651982,0.27924699999999997
SThuman_l3_f_66,1.0,0.00927329
SThuman_l3_f_67,0.21223000000000003,0.09275839999999999
SThuman_l3_f_68,0.292473,0.9623229999999999
SThuman_l3_f_69,0.0168041,0.0539076
SThuman_l3_f_70,0.00342421,1.0
SThuman_l3_f_71,1.0,0.015239700000000002
SThuman_l3_f_72,0.0104007,0.0587305
SThuman_l3_f_73,1.0,0.014711600000000002
SThuman_l3_f_74,1.0,1.0
SThuman_l3_f_75,0.32838,6.06401e-05
SThuman_l3_f_76,0.0490094,0.043374800000000005
SThuman_l3_f_77,1.0,0.00392768
SThuman_l3_f_78,0.9661059999999999,0.175815
SThuman_l3_f_79,1.0,1.0
SThuman_l3_f_80,1.0,0.230751
SThuman_l3_f_81,0.0057381,0.104626
SThuman_l3_f_82,0.08891260000000001,0.245245
SThuman_l3_f_83,0.277696,0.295401
SThuman_l3_f_84,0.00621546,0.00162592
SThuman_l3_f_85,0.018213299999999998,0.185329
SThuman_l3_f_86,0.999992,1.0
SThuman_l3_f_87,0.569829,1.0
SThuman_l3_f_88,0.04354380000000001,0.32460900000000004
SThuman_l3_f_89,0.500799,0.113844
SThuman_l3_f_90,0.037022,0.0229757
SThuman_l3_f_91,0.6514949999999999,0.00526665
SThuman_l3_f_92,0.012120700000000002,0.49663100000000004
