Query_ID,q-value_ribo,q-value_yeast
SThuman_l3_f_0,1.0,0.00403602
SThuman_l3_f_1,1.0,0.0462007
SThuman_l3_f_2,0.33158000000000004,0.343206
SThuman_l3_f_3,0.231221,0.029555500000000002
SThuman_l3_f_4,0.0994732,0.7685649999999999
SThuman_l3_f_5,0.030549400000000004,0.421426
SThuman_l3_f_6,0.8287770000000001,0.215167
SThuman_l3_f_7,0.6634899999999999,0.151863
SThuman_l3_f_8,0.00127664,0.00655049
SThuman_l3_f_9,0.00300076,0.000478161
SThuman_l3_f_10,0.0278563,0.219861
SThuman_l3_f_11,0.0915098,0.223836
SThuman_l3_f_12,0.0102309,0.113652
SThuman_l3_f_13,0.050094099999999996,0.11208299999999999
SThuman_l3_f_14,0.49792200000000003,0.00106796
SThuman_l3_f_15,0.932672,0.012862899999999998
SThuman_l3_f_16,1.0,0.24425100000000002
SThuman_l3_f_17,0.0315574,0.178646
SThuman_l3_f_18,1.0,0.010290899999999999
SThuman_l3_f_19,1.0,0.139052
SThuman_l3_f_20,0.0261012,0.980366
SThuman_l3_f_21,0.0842607,0.287829
SThuman_l3_f_22,1.0,0.069864
SThuman_l3_f_23,0.67914,0.0426285
SThuman_l3_f_24,0.000587363,0.264475
SThuman_l3_f_25,0.194469,1.0
SThuman_l3_f_26,0.136701,0.053224099999999996
SThuman_l3_f_27,0.555966,0.142735
SThuman_l3_f_28,1.0,1.0
SThuman_l3_f_29,0.919008,1.0
SThuman_l3_f_30,0.226556,0.250759
SThuman_l3_f_31,0.219554,0.278526
SThuman_l3_f_32,1.0,0.0165432
SThuman_l3_f_33,0.48671800000000004,0.0227509
SThuman_l3_f_34,0.0384724,1.0
SThuman_l3_f_35,0.8884270000000001,0.0148167
SThuman_l3_f_36,0.760153,0.0730673
SThuman_l3_f_37,0.00321702,0.00612933
SThuman_l3_f_38,0.08437639999999999,0.0393505
SThuman_l3_f_39,1.0,0.00170816
SThuman_l3_f_40,0.254251,1.0
SThuman_l3_f_41,1.0,0.170843
SThuman_l3_f_42,0.727463,0.14765799999999998
SThuman_l3_f_43,0.0475246,0.0794216
SThuman_l3_f_44,1.0,0.976
SThuman_l3_f_45,0.00776583,0.0382667
SThuman_l3_f_46,0.235602,0.0268911
SThuman_l3_f_47,0.00379631,0.000563633
SThuman_l3_f_48,0.253778,1.0
SThuman_l3_f_49,0.391962,1.0
SThuman_l3_f_50,0.6916899999999999,0.079859
SThuman_l3_f_51,0.521645,0.9369559999999999
SThuman_l3_f_52,0.0113233,0.000492548
SThuman_l3_f_53,0.610398,0.0778766
SThuman_l3_f_54,0.0381789,0.0442064
SThuman_l3_f_55,0.477433,0.190937
SThuman_l3_f_56,0.5623060000000001,0.000272623
SThuman_l3_f_57,0.0836717,0.490238
SThuman_l3_f_58,0.625019,0.714912
SThuman_l3_f_59,1.0,0.00239931
SThuman_l3_f_60,0.169241,0.00016254100000000001
SThuman_l3_f_61,0.578002,0.027526099999999998
SThuman_l3_f_62,0.427241,0.0796785
SThuman_l3_f_63,0.0464365,0.701306
