Y_true,Y_pred,with_uAUG
0.7070600871135074,0.9918113,1.0
-0.9974036816169892,-0.88061666,1.0
-1.1234448094958214,-0.8986391,1.0
-1.234746365103042,-1.2691535,1.0
1.3184922458568795,1.958819,0.0
-1.0881813524747543,-1.1384817,1.0
-0.5536549014718409,-0.5399262,1.0
-0.2760525381549719,-0.15344065,1.0
-1.075064980164374,-1.1793545,1.0
-0.005946382685332614,1.8159842,0.0
-1.1393706550460965,-0.66877806,1.0
0.4963205049530435,0.29037738,1.0
1.101604609376257,0.83774847,0.0
-0.09790954101676884,-0.1293198,1.0
-0.9539136250708844,0.23974611,1.0
0.9996615101940828,0.94781995,0.0
-1.4502855287078955,-1.1591018,1.0
-0.3390461436565725,0.16045612,1.0
-1.1984136823286655,-1.5409988,1.0
0.9315044949408136,1.1774532,0.0
-0.3712853378295717,-0.04799342,1.0
-1.0306747975038375,-1.1390299,1.0
-1.2093262004208338,-0.49750575,1.0
1.1140690055833795,1.1678466,0.0
-0.904092225975636,-0.84085107,1.0
0.7572846821457974,1.0869839,0.0
-0.34774496486512296,0.12265441,1.0
0.21453471807856736,0.21682481,1.0
0.6319937478584703,0.91702825,1.0
-1.3436367882657978,-1.0160007,1.0
-1.3890530251935649,-1.0676925,1.0
0.8983847395613129,1.2957928,0.0
0.9632800224663384,0.679709,0.0
-0.2897147528610449,-0.7255583,1.0
-1.3316791055551152,-1.7912627,1.0
-1.0192882455436,-0.7092909,1.0
-0.5612208932854871,-1.0475903,1.0
-0.8196656557678942,-1.1469055,1.0
0.625676564790324,1.080954,0.0
-0.5212634715547656,-0.47668678,1.0
-0.4728271261920397,-0.5557315,1.0
1.3145567332490902,1.5072964,0.0
-1.132656221865722,-1.0555079,1.0
1.222212944958198,0.8175498,0.0
1.2145367136312677,1.2860965,0.0
1.125385580948321,1.120353,0.0
1.0937787493144446,0.82551557,0.0
-1.0325901384160798,-0.5898843,1.0
-0.5668990177643156,-0.28012803,1.0
-0.3721865741092136,-1.0041864,1.0
-0.8479690407206399,-1.0092223,1.0
1.2773673334812787,1.2158355,0.0
-1.3387973705767156,-1.4084573,1.0
-0.316789793804104,-0.751684,1.0
0.92742259506339,1.1341896,0.0
-0.7914268606953464,-0.8308394,1.0
0.25842355855981475,-0.008705689,1.0
-0.2811482010139533,-0.75658906,1.0
0.046980904400880576,0.018400282,1.0
-0.7511089471950041,-0.28732902,1.0
0.051701143893722566,0.16808632,1.0
1.4389563492088524,1.2013143,0.0
1.2624976173828293,1.4050981,0.0
-1.5048522847872523,1.0356231,0.0
1.2159471060235574,0.7786089,0.0
0.6292536728445218,0.5137831,1.0
-0.9426144182996922,-1.1207052,1.0
-0.33696327210120186,-1.2256519,1.0
1.122911983724378,0.6693285,1.0
-1.0405343498658084,-1.4300218,1.0
1.1259202757475697,0.9635809,0.0
-1.1431888862522526,-1.1202347,1.0
1.113504662641642,0.6444212,1.0
1.2498911784748454,1.0298282,0.0
1.5099650290023618,1.4313221,1.0
-0.7188755315358687,-0.6058497,1.0
1.207588539981378,0.8781899,0.0
1.1287028627014115,1.0594796,0.0
1.1954492803830197,1.1759812,0.0
0.9359613751911038,0.24997027,1.0
0.939718014896547,0.4691076,0.0
-1.3450335811383332,-1.0260239,1.0
-1.3789714886627444,-1.5055273,1.0
-1.039455937283455,-0.916625,1.0
-0.7313988881260687,-0.98418343,1.0
1.1183399365155662,0.83565426,0.0
-0.9018996525496098,-0.09828651,1.0
-0.9731200667691716,-0.978118,1.0
-0.9318492910933658,-0.59714824,1.0
-1.2179567560553963,-0.89708906,1.0
-1.1906460684868732,-1.1725422,1.0
1.3286034320434053,1.222982,0.0
-0.3045081753073656,-0.49312672,1.0
-0.5178386136934366,-0.52203804,1.0
1.3490462767718494,1.0709802,1.0
1.008112608368481,0.76041484,1.0
-1.6314543183028518,-1.8856717,1.0
1.2409379755730836,1.7501236,0.0
-0.16483531714308805,0.23941468,1.0
-1.1192007847818637,-1.4724174,1.0
-0.32738264052181376,-0.2581533,1.0
1.109766960167729,1.2385142,0.0
-0.4755606533535513,-0.8321153,1.0
1.1442842960688195,1.1478033,0.0
-0.6608624790627823,-0.831938,1.0
-0.7239676032839949,-1.1622164,1.0
0.6660033411120351,0.8738189,0.0
1.2716040007378402,0.94273174,0.0
1.0775286950401957,1.2945278,0.0
-0.34156976106741804,-0.7070557,1.0
-0.31873925221115856,-0.52126724,1.0
-0.4169522512625681,-0.4518355,1.0
-0.9555321772881796,-0.7485969,1.0
-0.918559509216644,-0.75465506,1.0
1.0875600011715272,1.0487787,0.0
1.2164815853275197,1.2397358,0.0
0.03093968681033973,0.39728,0.0
-0.3942313421916845,-0.5121155,1.0
1.1549376064027348,1.4758145,0.0
-0.4393108079834078,-0.82211095,1.0
1.2533770290146822,1.3563044,0.0
-0.0788836433777871,-0.18653966,1.0
1.1242746646451436,0.9429923,0.0
0.37623803936927097,-0.001341233,1.0
-1.0746155975807723,-0.98544085,1.0
-0.9947369343149556,-0.8574971,1.0
-1.3687070750643926,-1.6125534,1.0
-0.15700410122715475,-0.28385743,1.0
1.370101174845083,1.083383,0.0
1.104468314441846,0.98353064,0.0
1.2501669898326728,0.21778418,1.0
-1.1435088889672589,-0.89450556,1.0
1.1763188228701802,1.0034372,0.0
1.0550375621813808,1.126686,0.0
1.0934129914858266,1.0886016,0.0
-1.1938194474413946,-0.8604476,1.0
1.2272314428442486,1.2233152,0.0
0.9517185251154902,0.4600018,1.0
-1.2008360321294729,-1.177275,1.0
-1.3543461981542926,-1.3383437,1.0
1.495372343893914,0.9996947,1.0
0.0031155306742500217,0.23376422,1.0
