Y_true,Y_pred,with_uAUG
5.59633933059,6.847978,1.0
3.09624049199,4.4435053,1.0
8.110883662180001,8.786946,1.0
7.78423817531,8.710739,0.0
6.56472773382,8.46888,0.0
3.88539787481,5.130107,1.0
3.18246159117,4.9293747,1.0
3.20229133114,4.835928,1.0
5.59243851186,6.8178787,1.0
4.14493621717,6.482903,1.0
7.1717710634100005,7.3570232,1.0
3.52225490186,5.762931,1.0
6.94884506493,7.687846,0.0
5.43902447594,5.840783,1.0
7.25108513518,8.623458,0.0
7.720349853889999,8.444727,0.0
4.73521975357,5.9228745,1.0
7.816067862010001,8.586591,0.0
3.13542533923,4.7401714,1.0
4.45227305689,5.7424293,1.0
8.29649499691,7.734058,1.0
4.27980203286,5.548528,1.0
8.18689657659,8.532841,0.0
2.97871995359,4.334917,1.0
3.54414936566,4.3459606,1.0
4.29515286946,5.729641,1.0
4.75039577715,5.7358665,1.0
8.19554006431,9.097197,1.0
3.84271221847,4.6943426,1.0
4.4942056575,5.2762313,1.0
5.33097018307,5.855266,1.0
7.34945827842,8.004253,0.0
6.74512415961,6.211424,1.0
7.6099501875,7.6600165,0.0
2.6482458183,3.39512,1.0
7.79160114485,8.401749,0.0
8.10330322159,8.240307,0.0
7.449281214360001,8.027845,0.0
3.16578554808,4.80291,1.0
6.917661800760001,7.6081557,0.0
8.54206149739,8.526888,1.0
3.73052878642,4.3263693,1.0
3.78688973046,4.2281065,1.0
7.914697156869999,7.8377137,0.0
3.71842217023,4.5814743,1.0
4.7890815736,5.5789948,1.0
4.17696141939,5.196538,1.0
3.77608418444,4.4488773,1.0
8.07476338287,8.398361,0.0
3.34279114547,4.1350756,1.0
4.46315076488,5.21744,1.0
5.022175557780002,5.156452,1.0
5.08955812799,6.1588006,1.0
5.27354875744,6.009768,1.0
7.44190057322,7.879221,0.0
8.51777771085,8.205296,1.0
7.48170629962,8.222123,0.0
7.01268768015,7.7359853,0.0
7.396557295319999,8.11903,0.0
7.25796722334,7.501934,1.0
6.81318591868,6.981463,1.0
8.53444305155,7.461299,1.0
5.50697409598,5.4487157,1.0
7.6901260352,7.348717,0.0
7.74460247151,8.168105,0.0
7.43011625151,8.43601,0.0
4.2541259924300014,4.7761927,1.0
3.85441855337,4.990101,1.0
4.42789824177,4.721986,1.0
8.72166562454,9.062205,1.0
7.81852251675,8.082388,0.0
6.838179820650001,7.3926353,1.0
3.47889282481,5.017838,1.0
7.395323570339999,7.40641,0.0
3.21209695743,4.398735,1.0
7.396648736860001,7.8057184,0.0
7.59008660651,7.8963957,0.0
7.636210558689999,8.310062,1.0
8.004743095710001,8.362732,0.0
4.75813854354,5.646881,1.0
6.91553362708,8.200405,0.0
2.86506358976,4.092519,1.0
6.373071814119999,6.67949,1.0
3.3505188368700005,4.837477,1.0
3.60238268415,6.0383964,1.0
6.82325987016,7.329099,1.0
7.43773588293,7.830273,1.0
3.9686986839,4.9530153,1.0
4.56344288256,5.1192884,1.0
4.49332744615,5.954771,1.0
5.364600445350001,5.8128586,1.0
5.81375570844,6.211793,1.0
6.75252223388,6.9200788,1.0
4.93487511958,5.0390434,1.0
7.88776582038,8.185855,1.0
4.10599358702,5.3734183,1.0
6.426657638200001,7.673595,1.0
7.529869279780001,8.374123,0.0
4.03542662951,6.1284685,1.0
6.95416042719,7.233543,1.0
2.89447330064,2.883899,1.0
6.05074187911,6.7885885,1.0
5.33047212051,6.2403345,1.0
7.554112171080001,8.296019,0.0
5.18617091038,6.185239,1.0
7.86720816498,8.600201,0.0
4.756145801000001,4.773566,1.0
4.05531548441,5.5160522,1.0
7.641997902280001,8.094759,0.0
7.551794329219999,8.323185,0.0
4.0235349573,5.4473743,1.0
6.18666125228,6.483894,1.0
4.42021967246,3.9990952,1.0
5.24273899865,5.8742785,1.0
5.8802406517799986,7.357397,1.0
3.70383415612,5.208222,1.0
6.21646245,7.543111,1.0
3.34789868915,5.3394747,1.0
3.707591673,4.6797857,1.0
7.38860427245,8.055452,0.0
8.35083786012,8.532196,1.0
8.20570381171,7.568633,0.0
2.77644264271,3.6626508,1.0
5.0701719071300015,5.5247684,1.0
6.32738165801,6.598794,1.0
6.34573830166,7.585312,1.0
8.18215843225,8.730342,1.0
5.87347685883,5.749825,1.0
4.20037815986,4.7614837,1.0
4.16787679119,5.1632066,1.0
7.7739875659500015,7.9178777,1.0
7.7781993229,7.4867687,0.0
3.52169638446,5.5205283,1.0
3.32273349331,5.3537893,1.0
5.57328870222,6.2074533,1.0
3.31867732583,5.472924,1.0
7.554431669139999,8.165041,0.0
5.69687552273,5.446159,1.0
5.09004105538,6.738765,1.0
3.01740289137,4.269644,1.0
7.61691277752,8.67599,0.0
2.6949645763200003,3.506573,1.0
5.140583728949999,5.3719907,1.0
5.03293448041,6.6854053,1.0
7.50894372613,8.953208,0.0
4.63692187841,6.037788,1.0
7.84324451358,7.87447,0.0
8.1728830559,8.576205,0.0
8.114033894610001,8.929003,0.0
8.12437310389,7.925077,0.0
7.778369674260001,8.187931,0.0
3.94749267415,5.1087875,1.0
2.8324993076200005,3.7633111,1.0
