Query_ID,q-value_ribo,q-value_yeast
STunmod1_l3_f_0,0.943317,0.03159
STunmod1_l3_f_1,1.0,0.0938558
STunmod1_l3_f_2,0.809851,0.0676979
STunmod1_l3_f_3,1.0,0.051472
STunmod1_l3_f_4,1.0,0.00750108
STunmod1_l3_f_5,0.12848,1.0
STunmod1_l3_f_6,0.490598,0.0039843
STunmod1_l3_f_7,0.636854,0.000330032
STunmod1_l3_f_8,1.0,0.314742
STunmod1_l3_f_9,0.392317,0.0114055
STunmod1_l3_f_10,1.0,1.0
STunmod1_l3_f_11,0.173877,0.0715856
STunmod1_l3_f_12,0.156056,4.5426e-05
STunmod1_l3_f_13,1.0,0.0385107
STunmod1_l3_f_14,0.0746349,0.0260769
STunmod1_l3_f_15,0.484393,0.415542
STunmod1_l3_f_16,0.999999,1.0
STunmod1_l3_f_17,0.765007,0.504939
STunmod1_l3_f_18,1.0,0.11448
STunmod1_l3_f_19,1.0,0.56617
STunmod1_l3_f_20,1.0,0.523503
STunmod1_l3_f_21,0.973168,1.0
STunmod1_l3_f_22,0.143802,0.71769
STunmod1_l3_f_23,1.0,0.270389
STunmod1_l3_f_24,0.221047,0.461606
STunmod1_l3_f_25,0.999999,0.00900974
STunmod1_l3_f_26,0.912443,0.00831322
STunmod1_l3_f_27,1.0,0.188901
STunmod1_l3_f_28,0.999999,0.030165
STunmod1_l3_f_29,1.0,0.359204
STunmod1_l3_f_30,0.31528,0.0315836
STunmod1_l3_f_31,1.0,0.0552535
STunmod1_l3_f_32,0.0323382,0.0497055
STunmod1_l3_f_33,0.656167,1.0
STunmod1_l3_f_34,0.0497762,0.112451
STunmod1_l3_f_35,0.494386,1.0
STunmod1_l3_f_36,0.33703,0.188896
STunmod1_l3_f_37,1.0,0.148732
STunmod1_l3_f_38,0.0986768,0.167213
STunmod1_l3_f_39,1.0,1.0
STunmod1_l3_f_40,0.0122893,0.370636
STunmod1_l3_f_41,0.292681,0.0628899
STunmod1_l3_f_42,1.0,0.0236936
STunmod1_l3_f_43,0.557843,0.398086
STunmod1_l3_f_44,1.0,0.0563943
STunmod1_l3_f_45,0.133256,0.194629
STunmod1_l3_f_46,0.31831,1.0
STunmod1_l3_f_47,0.496634,0.235707
STunmod1_l3_f_48,0.48282,1.0
STunmod1_l3_f_49,0.999985,0.808779
STunmod1_l3_f_50,0.30452,0.00302517
STunmod1_l3_f_51,0.458282,1.0
STunmod1_l3_f_52,0.587936,0.234835
STunmod1_l3_f_53,0.455239,1.0
STunmod1_l3_f_54,0.926046,0.228365
STunmod1_l3_f_55,1.0,1.0
STunmod1_l3_f_56,0.999994,1.0
STunmod1_l3_f_57,1.0,0.12562
STunmod1_l3_f_58,0.48736,1.0
STunmod1_l3_f_59,1.0,0.391373
STunmod1_l3_f_60,0.92139,0.00323092
STunmod1_l3_f_61,1.0,0.439637
