Query_ID,q-value_ribo,q-value_yeast
STunmod1_l3_f_1,0.76229,0.51661
STunmod1_l3_f_2,1.0,0.429778
STunmod1_l3_f_4,0.579062,0.456363
STunmod1_l3_f_5,1.0,1.64642e-05
STunmod1_l3_f_6,1.0,1.0
STunmod1_l3_f_7,0.999999,0.0952674
STunmod1_l3_f_8,0.79818,0.767734
STunmod1_l3_f_9,0.999999,1.0
STunmod1_l3_f_10,1.0,0.000388957
STunmod1_l3_f_11,1.0,0.89922
STunmod1_l3_f_12,1.0,0.0245331
STunmod1_l3_f_13,0.0527822,1.0
STunmod1_l3_f_14,1.0,0.0151471
STunmod1_l3_f_15,0.290486,0.473927
STunmod1_l3_f_16,0.243357,1.0
STunmod1_l3_f_17,0.0188872,0.242722
STunmod1_l3_f_18,1.0,0.0377856
STunmod1_l3_f_19,1.0,0.67135
STunmod1_l3_f_20,0.903313,0.00555712
STunmod1_l3_f_21,0.321421,0.788073
STunmod1_l3_f_22,0.296787,0.00856433
STunmod1_l3_f_23,1.0,0.00169354
STunmod1_l3_f_24,1.0,0.439037
STunmod1_l3_f_25,0.273644,0.202536
STunmod1_l3_f_26,0.893098,0.0491684
STunmod1_l3_f_27,0.518495,0.0343198
STunmod1_l3_f_28,1.0,1.0
STunmod1_l3_f_29,0.141279,0.0868409
STunmod1_l3_f_30,0.755364,0.283697
STunmod1_l3_f_31,0.339403,0.146661
STunmod1_l3_f_32,1.0,0.273157
STunmod1_l3_f_33,0.46019,0.253816
STunmod1_l3_f_34,1.0,0.843357
STunmod1_l3_f_35,0.36428,0.787351
STunmod1_l3_f_36,0.124304,0.0231574
STunmod1_l3_f_37,0.0234546,0.0060183
STunmod1_l3_f_38,1.0,1.0
STunmod1_l3_f_39,0.421249,0.0172492
STunmod1_l3_f_40,1.0,0.0928673
STunmod1_l3_f_41,1.0,0.444218
STunmod1_l3_f_42,1.0,0.985259
STunmod1_l3_f_43,0.261625,0.0362531
STunmod1_l3_f_44,0.014202,0.00320691
STunmod1_l3_f_45,0.16696,0.584633
STunmod1_l3_f_46,0.529921,0.00184016
STunmod1_l3_f_47,0.111201,0.418417
STunmod1_l3_f_48,0.668383,0.1355
STunmod1_l3_f_49,0.445462,0.110148
STunmod1_l3_f_50,0.260039,0.000183205
STunmod1_l3_f_51,0.0427496,0.296995
STunmod1_l3_f_52,0.327515,0.352084
STunmod1_l3_f_53,0.0639367,0.970942
STunmod1_l3_f_54,0.418814,1.0
STunmod1_l3_f_55,0.459275,0.049413
STunmod1_l3_f_56,0.999991,0.138821
STunmod1_l3_f_57,0.729138,7.62149e-06
STunmod1_l3_f_58,1.0,1.0
STunmod1_l3_f_59,0.64962,0.00984395
STunmod1_l3_f_60,0.0380545,0.262034
STunmod1_l3_f_61,0.203525,0.000870327
STunmod1_l3_f_62,0.999951,1.0
STunmod1_l3_f_63,0.0352372,1.0
STunmod1_l3_f_64,0.152768,0.0821509
STunmod1_l3_f_65,0.212898,0.225684
STunmod1_l3_f_66,0.0212776,0.00546663
STunmod1_l3_f_68,1.0,1.0
STunmod1_l3_f_69,0.850715,1.0
STunmod1_l3_f_70,1.0,0.154008
STunmod1_l3_f_71,0.369793,0.492822
STunmod1_l3_f_72,1.0,1.0
STunmod1_l3_f_73,1.0,1.0
STunmod1_l3_f_74,0.703719,1.0
STunmod1_l3_f_75,0.999999,1.0
STunmod1_l3_f_76,0.414263,0.396099
STunmod1_l3_f_77,0.484082,1.0
STunmod1_l3_f_78,1.0,0.0861582
STunmod1_l3_f_79,1.0,0.408947
STunmod1_l3_f_80,0.520962,0.0495718
STunmod1_l3_f_81,0.00866627,0.984741
STunmod1_l3_f_83,0.954483,0.56092
STunmod1_l3_f_84,0.33937,0.198938
STunmod1_l3_f_85,0.930854,1.0
STunmod1_l3_f_86,0.0899711,0.208232
STunmod1_l3_f_87,0.591588,1.0
STunmod1_l3_f_88,0.808855,1.0
STunmod1_l3_f_89,1.0,0.0083909
STunmod1_l3_f_90,0.81435,0.881685
STunmod1_l3_f_91,0.98716,1.0
STunmod1_l3_f_92,1.0,1.0
STunmod1_l3_f_93,1.0,0.222822
STunmod1_l3_f_94,0.688326,0.000320129
STunmod1_l3_f_95,0.514302,0.00898772
STunmod1_l3_f_96,0.186256,1.0
STunmod1_l3_f_97,1.0,1.0
STunmod1_l3_f_98,1.0,0.13278
STunmod1_l3_f_99,0.420445,0.299045
STunmod1_l3_f_101,0.999999,0.935904
STunmod1_l3_f_102,0.231669,0.009291
STunmod1_l3_f_103,0.835263,0.0388341
STunmod1_l3_f_104,0.182394,1.0
STunmod1_l3_f_105,1.0,0.00304783
STunmod1_l3_f_106,0.502885,1.0
STunmod1_l3_f_107,0.809712,0.902334
STunmod1_l3_f_108,0.990253,0.00751628
STunmod1_l3_f_109,0.935258,0.537849
STunmod1_l3_f_110,1.0,1.0
STunmod1_l3_f_111,0.999999,0.0647997
STunmod1_l3_f_112,0.473331,1.0
STunmod1_l3_f_113,1.0,1.0
STunmod1_l3_f_114,1.0,0.00466254
STunmod1_l3_f_115,1.0,0.326995
STunmod1_l3_f_116,0.611424,0.0200376
STunmod1_l3_f_117,0.0683636,0.121095
STunmod1_l3_f_118,1.0,1.0
STunmod1_l3_f_119,0.153276,0.727216
STunmod1_l3_f_120,1.0,0.0950357
STunmod1_l3_f_121,0.22894,0.00345973
STunmod1_l3_f_122,0.701442,0.754418
STunmod1_l3_f_123,0.878693,0.00255132
STunmod1_l3_f_124,0.0815843,0.170964
STunmod1_l3_f_125,1.0,1.0
STunmod1_l3_f_126,0.555546,0.947818
STunmod1_l3_f_127,0.38284,0.389612
STunmod1_l3_f_128,0.30812,0.0251988
STunmod1_l3_f_129,1.0,0.0105632
STunmod1_l3_f_130,0.549304,0.041838
STunmod1_l3_f_131,1.0,0.101806
STunmod1_l3_f_132,0.0981667,0.163219
STunmod1_l3_f_133,0.0537576,0.00184387
STunmod1_l3_f_134,0.444619,0.19734
STunmod1_l3_f_135,1.0,1.0
STunmod1_l3_f_136,0.0972767,0.00686017
STunmod1_l3_f_137,0.120892,0.166934
STunmod1_l3_f_138,0.791716,0.00132872
STunmod1_l3_f_139,1.0,1.0
STunmod1_l3_f_140,1.0,0.103796
STunmod1_l3_f_142,1.0,0.000312781
STunmod1_l3_f_143,0.327788,1.0
STunmod1_l3_f_144,1.0,0.0873454
STunmod1_l3_f_146,1.0,0.00591131
STunmod1_l3_f_147,0.251615,0.00018659
STunmod1_l3_f_148,0.351298,0.118768
STunmod1_l3_f_149,1.0,0.171087
STunmod1_l3_f_150,1.0,0.333834
STunmod1_l3_f_151,1.0,0.549711
STunmod1_l3_f_152,1.0,0.569582
STunmod1_l3_f_153,0.155456,0.221892
STunmod1_l3_f_155,0.907254,0.0876198
STunmod1_l3_f_156,0.375034,0.515424
STunmod1_l3_f_157,0.0730887,0.265561
STunmod1_l3_f_158,0.841031,0.328857
STunmod1_l3_f_159,1.0,1.0
STunmod1_l3_f_160,0.571548,0.0341303
STunmod1_l3_f_161,1.0,0.128678
STunmod1_l3_f_162,0.564985,0.00299926
STunmod1_l3_f_163,0.0048037,1.0
STunmod1_l3_f_164,0.480761,0.999999
STunmod1_l3_f_165,0.602292,0.805448
STunmod1_l3_f_166,0.37005,0.00110754
STunmod1_l3_f_167,0.0281897,0.00292253
STunmod1_l3_f_168,0.46004,0.37642
STunmod1_l3_f_169,0.490282,0.0670077
STunmod1_l3_f_170,0.462235,0.00569046
STunmod1_l3_f_171,0.238127,0.21223
STunmod1_l3_f_172,1.0,0.00923452
STunmod1_l3_f_173,1.0,0.381881
STunmod1_l3_f_174,0.859101,1.0
STunmod1_l3_f_176,0.00975925,0.669637
STunmod1_l3_f_177,0.291196,0.0198044
STunmod1_l3_f_178,0.513123,0.564128
STunmod1_l3_f_179,1.0,0.169063
STunmod1_l3_f_180,0.310883,0.265423
STunmod1_l3_f_181,0.999996,0.416433
STunmod1_l3_f_182,0.357085,0.011974
STunmod1_l3_f_183,0.973553,0.0226784
STunmod1_l3_f_184,1.0,0.255306
STunmod1_l3_f_185,0.0889305,0.0241216
STunmod1_l3_f_186,0.321673,0.0511449
STunmod1_l3_f_187,0.0256711,0.214365
STunmod1_l3_f_188,0.707007,0.90908
STunmod1_l3_f_189,1.0,1.0
STunmod1_l3_f_190,0.347578,0.00399235
STunmod1_l3_f_191,1.0,0.615365
STunmod1_l3_f_192,0.999999,0.999975
STunmod1_l3_f_193,0.873197,0.596621
STunmod1_l3_f_194,0.0869606,0.467984
STunmod1_l3_f_195,0.261375,0.0110461
STunmod1_l3_f_196,0.603781,0.0215859
STunmod1_l3_f_197,0.473124,0.41303
STunmod1_l3_f_198,0.078469,0.0634423
STunmod1_l3_f_199,0.12414,0.0411158
STunmod1_l3_f_200,1.0,0.0650181
STunmod1_l3_f_201,1.0,0.393192
STunmod1_l3_f_202,0.684569,0.796629
STunmod1_l3_f_203,0.490976,0.239701
STunmod1_l3_f_204,0.533083,1.0
STunmod1_l3_f_205,0.321667,1.0
STunmod1_l3_f_206,0.246103,0.00116165
STunmod1_l3_f_207,1.0,0.230938
STunmod1_l3_f_208,0.470071,0.150857
STunmod1_l3_f_209,0.917206,1.0
STunmod1_l3_f_210,0.250349,0.0548067
STunmod1_l3_f_211,0.478055,0.0693337
STunmod1_l3_f_212,0.184028,0.149259
STunmod1_l3_f_213,0.573748,0.129924
STunmod1_l3_f_214,1.0,0.731907
STunmod1_l3_f_215,1.0,1.0
STunmod1_l3_f_216,0.554247,0.00203079
STunmod1_l3_f_217,0.488939,0.299182
STunmod1_l3_f_218,0.99798,0.0896013
STunmod1_l3_f_219,0.124304,0.0230607
STunmod1_l3_f_220,1.0,0.394856
STunmod1_l3_f_221,1.0,1.0
STunmod1_l3_f_222,0.50786,1.0
STunmod1_l3_f_223,0.80185,0.988086
STunmod1_l3_f_224,0.169865,0.102491
STunmod1_l3_f_225,0.786472,0.402416
STunmod1_l3_f_226,1.0,0.369618
STunmod1_l3_f_227,0.526162,0.0488156
STunmod1_l3_f_228,0.0672273,0.00589805
STunmod1_l3_f_229,1.0,0.0323039
STunmod1_l3_f_230,0.794474,0.0212393
STunmod1_l3_f_231,1.0,0.212308
STunmod1_l3_f_232,0.683295,0.999995
STunmod1_l3_f_233,1.0,0.0697351
STunmod1_l3_f_234,1.0,1.0
STunmod1_l3_f_235,0.00720395,0.101113
STunmod1_l3_f_236,1.0,0.0129788
STunmod1_l3_f_237,0.689964,0.0276595
STunmod1_l3_f_238,0.373844,0.000196869
STunmod1_l3_f_239,1.0,1.0
STunmod1_l3_f_240,1.0,1.0
STunmod1_l3_f_241,0.0105538,0.00901949
STunmod1_l3_f_242,0.904899,0.00336688
STunmod1_l3_f_243,0.468409,0.999097
STunmod1_l3_f_244,0.696476,0.230647
STunmod1_l3_f_245,0.055054,0.0221028
STunmod1_l3_f_246,1.0,0.000685121
STunmod1_l3_f_247,0.0670691,0.306651
STunmod1_l3_f_248,0.228662,0.0801097
STunmod1_l3_f_249,0.405167,0.00640952
STunmod1_l3_f_250,0.698299,0.571653
STunmod1_l3_f_251,0.463301,0.00481567
STunmod1_l3_f_252,0.897764,0.0449901
STunmod1_l3_f_253,1.0,1.0
STunmod1_l3_f_254,0.348965,0.00250414
STunmod1_l3_f_255,1.0,0.000297865
