Query_ID,q-value_ribo,q-value_yeast
STunmod1_l3_f_0,0.0673372,0.0317478
STunmod1_l3_f_1,0.257679,0.540423
STunmod1_l3_f_2,1.0,0.00505803
STunmod1_l3_f_3,0.939368,0.00123351
STunmod1_l3_f_4,0.440379,0.334014
STunmod1_l3_f_5,0.421635,0.0890007
STunmod1_l3_f_6,0.233189,1.0
STunmod1_l3_f_7,0.556774,0.0886427
STunmod1_l3_f_8,0.00255494,0.046099
STunmod1_l3_f_9,0.971072,0.208443
STunmod1_l3_f_10,1.0,0.232607
STunmod1_l3_f_11,0.604175,0.81091
STunmod1_l3_f_12,1.0,0.00450743
STunmod1_l3_f_13,0.0753075,0.000161654
STunmod1_l3_f_14,0.317099,0.514977
STunmod1_l3_f_16,1.0,0.000708657
STunmod1_l3_f_18,0.971709,0.830399
STunmod1_l3_f_19,0.685339,0.517732
STunmod1_l3_f_20,0.227427,0.340278
STunmod1_l3_f_21,1.0,0.0104631
STunmod1_l3_f_22,0.870465,0.43262
STunmod1_l3_f_23,0.525738,0.00212244
STunmod1_l3_f_24,0.833871,0.0019069
STunmod1_l3_f_25,0.151068,0.392272
STunmod1_l3_f_26,1.0,0.400716
STunmod1_l3_f_27,1.0,1.0
STunmod1_l3_f_28,1.0,1.0
STunmod1_l3_f_29,0.227958,1.0
STunmod1_l3_f_30,1.0,1.0
STunmod1_l3_f_31,0.296124,0.0416064
STunmod1_l3_f_32,0.728349,0.127309
STunmod1_l3_f_33,0.731627,0.257517
STunmod1_l3_f_34,1.0,0.788622
STunmod1_l3_f_35,0.307857,0.00811303
STunmod1_l3_f_36,0.0544223,0.000745064
STunmod1_l3_f_37,0.645431,0.481469
STunmod1_l3_f_38,1.0,0.0917914
STunmod1_l3_f_39,1.0,0.0052968
STunmod1_l3_f_40,0.837484,0.111253
STunmod1_l3_f_41,0.962538,0.96879
STunmod1_l3_f_42,0.109603,0.00609147
STunmod1_l3_f_43,0.256873,0.256571
STunmod1_l3_f_44,0.584855,0.00552144
STunmod1_l3_f_45,0.837582,0.018237
STunmod1_l3_f_46,0.4185,0.999998
STunmod1_l3_f_47,0.000333809,0.0176118
STunmod1_l3_f_48,0.219308,0.575109
STunmod1_l3_f_49,0.0114831,0.0181489
STunmod1_l3_f_50,0.648194,0.734685
STunmod1_l3_f_51,0.495041,1.0
STunmod1_l3_f_52,0.515697,0.230063
