Query_ID,q-value_ribo,q-value_yeast
STunmod1_l3_f_1,0.389135,0.57608
STunmod1_l3_f_2,0.969898,0.597498
STunmod1_l3_f_3,0.688571,0.0212682
STunmod1_l3_f_4,0.883742,1.0
STunmod1_l3_f_5,1.0,1.0
STunmod1_l3_f_6,0.971787,0.609363
STunmod1_l3_f_7,0.75234,1.0
STunmod1_l3_f_8,1.0,0.439063
STunmod1_l3_f_10,0.78707,0.999999
STunmod1_l3_f_11,0.436668,0.0204681
STunmod1_l3_f_12,0.739847,0.153997
STunmod1_l3_f_13,0.781347,1.0
STunmod1_l3_f_14,0.99999,1.0
STunmod1_l3_f_15,1.0,1.0
STunmod1_l3_f_16,0.999994,0.417752
STunmod1_l3_f_17,1.0,0.249559
STunmod1_l3_f_18,1.0,0.0588134
STunmod1_l3_f_19,0.108286,0.0166076
STunmod1_l3_f_20,0.943953,0.000691584
STunmod1_l3_f_21,1.0,0.0280858
STunmod1_l3_f_22,1.0,0.35484
STunmod1_l3_f_23,1.0,0.529222
STunmod1_l3_f_24,1.0,0.0284899
STunmod1_l3_f_25,1.0,1.0
STunmod1_l3_f_26,0.081572,0.608277
STunmod1_l3_f_27,1.0,1.0
STunmod1_l3_f_28,0.187803,0.744826
STunmod1_l3_f_29,0.154552,0.360599
STunmod1_l3_f_30,0.999241,0.00845932
STunmod1_l3_f_31,1.0,0.999992
STunmod1_l3_f_32,0.250102,0.20845
STunmod1_l3_f_33,1.0,0.850809
STunmod1_l3_f_34,0.245119,0.289143
STunmod1_l3_f_35,0.503226,0.0851829
STunmod1_l3_f_37,1.0,1.0
STunmod1_l3_f_38,0.512775,0.00078643
STunmod1_l3_f_39,0.639784,0.764503
STunmod1_l3_f_40,0.562738,0.161205
STunmod1_l3_f_41,0.490695,1.0
STunmod1_l3_f_42,1.0,0.977428
STunmod1_l3_f_43,1.0,0.26519
STunmod1_l3_f_44,0.999991,0.121746
STunmod1_l3_f_45,1.0,0.0663329
STunmod1_l3_f_46,1.0,0.0162337
STunmod1_l3_f_47,0.144737,0.0493873
STunmod1_l3_f_48,0.0315917,0.0180689
STunmod1_l3_f_49,0.281803,0.165274
STunmod1_l3_f_50,0.0635368,0.0146952
STunmod1_l3_f_51,0.630404,0.0484537
STunmod1_l3_f_52,0.426416,0.130124
STunmod1_l3_f_53,0.149032,0.00658527
STunmod1_l3_f_54,1.0,0.00494108
STunmod1_l3_f_55,0.68795,1.0
STunmod1_l3_f_56,1.0,0.176752
STunmod1_l3_f_57,0.700373,0.11462
STunmod1_l3_f_58,1.0,0.460024
STunmod1_l3_f_59,0.128688,1.0
STunmod1_l3_f_60,0.281297,0.278648
STunmod1_l3_f_61,0.470154,0.0944373
STunmod1_l3_f_62,0.482673,0.389349
STunmod1_l3_f_63,0.999985,1.0
STunmod1_l3_f_64,1.0,0.524192
STunmod1_l3_f_65,0.895197,0.00360722
STunmod1_l3_f_66,0.121628,1.0
STunmod1_l3_f_67,0.850093,0.279729
STunmod1_l3_f_68,0.752055,0.216181
STunmod1_l3_f_69,0.589645,0.0653895
STunmod1_l3_f_70,0.0416949,0.020139
STunmod1_l3_f_71,1.0,0.00179632
STunmod1_l3_f_72,0.425364,0.279066
STunmod1_l3_f_73,1.0,0.00468646
STunmod1_l3_f_74,0.850652,0.310146
STunmod1_l3_f_75,0.54338,0.0454586
STunmod1_l3_f_76,0.56941,0.000304009
STunmod1_l3_f_77,0.70781,0.0306337
STunmod1_l3_f_78,1.0,1.0
STunmod1_l3_f_79,1.0,1.0
STunmod1_l3_f_80,0.314684,1.0
STunmod1_l3_f_81,0.055265,0.0432563
STunmod1_l3_f_82,1.0,0.000443036
STunmod1_l3_f_83,1.0,0.999963
STunmod1_l3_f_84,1.0,0.197954
STunmod1_l3_f_85,0.0585165,0.467646
STunmod1_l3_f_86,1.0,0.00220376
STunmod1_l3_f_87,0.0889116,0.167734
STunmod1_l3_f_88,0.999999,1.0
STunmod1_l3_f_89,0.0464349,1.0
STunmod1_l3_f_90,0.41465,1.0
STunmod1_l3_f_91,0.532459,0.0164259
STunmod1_l3_f_92,0.999999,1.0
STunmod1_l3_f_93,0.453017,0.87182
STunmod1_l3_f_94,0.576197,0.0590931
STunmod1_l3_f_95,0.840433,0.698975
STunmod1_l3_f_96,0.196674,0.00847903
STunmod1_l3_f_97,1.0,0.193533
STunmod1_l3_f_98,1.0,1.0
STunmod1_l3_f_99,1.0,0.9116
STunmod1_l3_f_100,0.851959,0.679906
STunmod1_l3_f_102,1.0,0.00343222
STunmod1_l3_f_103,0.448325,0.121761
STunmod1_l3_f_104,0.454423,0.0509271
STunmod1_l3_f_105,1.0,0.00815131
STunmod1_l3_f_106,1.0,0.203342
STunmod1_l3_f_107,1.0,0.607299
STunmod1_l3_f_108,0.0588798,0.00982707
STunmod1_l3_f_109,0.210961,0.827211
STunmod1_l3_f_110,1.0,0.0928483
STunmod1_l3_f_111,0.584554,1.0
STunmod1_l3_f_112,0.209128,8.86762e-05
STunmod1_l3_f_113,0.647398,0.999999
STunmod1_l3_f_114,0.298293,0.517539
STunmod1_l3_f_115,1.0,0.305346
STunmod1_l3_f_116,0.156372,1.0
STunmod1_l3_f_117,1.0,1.0
STunmod1_l3_f_118,1.0,0.0264961
STunmod1_l3_f_119,1.0,0.66884
STunmod1_l3_f_120,1.0,0.268355
STunmod1_l3_f_122,1.0,0.349766
STunmod1_l3_f_123,1.0,0.140096
STunmod1_l3_f_124,1.0,0.391878
STunmod1_l3_f_125,1.0,0.337751
STunmod1_l3_f_126,0.669409,0.120434
STunmod1_l3_f_127,0.251734,0.0120296
STunmod1_l3_f_128,1.0,0.28478
STunmod1_l3_f_129,1.0,1.0
STunmod1_l3_f_130,0.762718,1.0
STunmod1_l3_f_131,1.0,0.780881
STunmod1_l3_f_132,0.0266945,1.0
STunmod1_l3_f_134,1.0,0.000230374
STunmod1_l3_f_135,0.534512,0.119736
STunmod1_l3_f_136,0.139814,0.124178
STunmod1_l3_f_138,0.00841654,0.368686
STunmod1_l3_f_139,0.479765,0.036967
STunmod1_l3_f_140,1.0,0.106018
STunmod1_l3_f_141,1.0,0.267209
STunmod1_l3_f_142,0.194645,0.588374
STunmod1_l3_f_143,1.0,0.280764
STunmod1_l3_f_144,0.2331,1.0
STunmod1_l3_f_145,1.0,0.506877
STunmod1_l3_f_146,0.731347,0.000197646
STunmod1_l3_f_147,0.735447,0.0106678
STunmod1_l3_f_148,0.562503,0.0557782
STunmod1_l3_f_149,1.0,0.612334
STunmod1_l3_f_150,0.71023,0.000927579
STunmod1_l3_f_151,1.0,0.00172688
