Query_ID,q-value_ribo,q-value_yeast
STunmod1_l3_f_0,0.0165071,0.0907599
STunmod1_l3_f_1,1.0,0.514024
STunmod1_l3_f_2,1.0,0.0511197
STunmod1_l3_f_3,0.127093,0.0144869
STunmod1_l3_f_4,1.0,0.0700915
STunmod1_l3_f_5,0.314373,0.179056
STunmod1_l3_f_6,0.673811,0.0394162
STunmod1_l3_f_7,1.0,0.960377
STunmod1_l3_f_8,0.368046,0.107184
STunmod1_l3_f_9,0.999993,1.0
STunmod1_l3_f_10,1.0,0.022248
STunmod1_l3_f_11,1.0,1.0
STunmod1_l3_f_12,1.0,0.0187546
STunmod1_l3_f_13,1.0,0.498528
STunmod1_l3_f_14,0.70514,0.0107076
STunmod1_l3_f_15,0.0144709,0.446938
STunmod1_l3_f_16,0.31794,1.0
STunmod1_l3_f_17,1.0,1.0
STunmod1_l3_f_18,0.557947,1.0
STunmod1_l3_f_19,0.397369,0.00202489
STunmod1_l3_f_20,0.928331,0.244498
STunmod1_l3_f_21,0.392777,0.00443982
STunmod1_l3_f_22,1.0,0.00179555
STunmod1_l3_f_23,0.693037,0.0442437
STunmod1_l3_f_24,1.0,0.0821254
STunmod1_l3_f_25,0.20507,0.0767262
STunmod1_l3_f_26,1.0,0.753278
STunmod1_l3_f_27,1.0,0.101852
STunmod1_l3_f_28,0.0264647,0.713906
STunmod1_l3_f_29,0.234009,0.062836
STunmod1_l3_f_30,1.0,0.00590206
STunmod1_l3_f_31,0.70043,1.0
STunmod1_l3_f_32,1.0,0.273276
STunmod1_l3_f_33,1.0,0.571003
STunmod1_l3_f_34,1.0,1.0
STunmod1_l3_f_35,0.0210666,0.465703
STunmod1_l3_f_36,0.119876,0.735035
STunmod1_l3_f_37,0.00215256,0.0401528
STunmod1_l3_f_38,0.226874,0.580943
STunmod1_l3_f_39,0.757972,0.421075
STunmod1_l3_f_40,0.999999,1.0
STunmod1_l3_f_41,0.0496984,0.0944795
STunmod1_l3_f_42,1.0,0.00386656
STunmod1_l3_f_43,0.425963,1.0
