Query_ID,q-value_ribo,q-value_yeast
STunmod1_l3_f_0,0.087926,0.390947
STunmod1_l3_f_1,0.783981,0.00181438
STunmod1_l3_f_2,0.312733,0.323016
STunmod1_l3_f_3,0.795761,0.063294
STunmod1_l3_f_4,1.0,1.0
STunmod1_l3_f_5,0.526556,0.346135
STunmod1_l3_f_6,0.547,0.468575
STunmod1_l3_f_7,0.164357,1.0
STunmod1_l3_f_8,1.0,0.239958
STunmod1_l3_f_9,1.0,1.0
STunmod1_l3_f_10,0.261541,0.779574
STunmod1_l3_f_11,0.0478842,0.0466019
STunmod1_l3_f_12,0.00910161,0.213825
STunmod1_l3_f_13,0.463587,1.0
STunmod1_l3_f_14,0.00563587,0.0508794
STunmod1_l3_f_15,1.0,0.257754
STunmod1_l3_f_16,0.90967,1.0
STunmod1_l3_f_17,0.689125,0.00171743
STunmod1_l3_f_18,1.0,0.0730957
STunmod1_l3_f_19,0.250477,0.218596
STunmod1_l3_f_20,0.39277,0.197507
STunmod1_l3_f_21,1.0,0.00383661
STunmod1_l3_f_22,0.0924221,0.0149277
STunmod1_l3_f_24,1.0,1.0
STunmod1_l3_f_25,1.0,0.248727
STunmod1_l3_f_26,1.0,1.0
STunmod1_l3_f_27,0.234678,0.687407
STunmod1_l3_f_28,0.825568,0.519334
STunmod1_l3_f_29,0.906809,0.0722044
STunmod1_l3_f_30,0.0714224,0.0732898
STunmod1_l3_f_31,0.0804367,1.0
STunmod1_l3_f_32,1.0,1.0
STunmod1_l3_f_33,1.0,0.117931
STunmod1_l3_f_34,0.792536,1.0
STunmod1_l3_f_35,1.0,0.689268
STunmod1_l3_f_36,0.458892,0.0662784
STunmod1_l3_f_37,1.0,0.0166344
STunmod1_l3_f_38,0.262871,0.254312
STunmod1_l3_f_39,1.0,0.681903
STunmod1_l3_f_40,1.0,0.0587029
STunmod1_l3_f_41,0.195597,0.146522
STunmod1_l3_f_42,1.0,1.0
STunmod1_l3_f_43,1.0,1.0
STunmod1_l3_f_44,0.92319,0.00909309
STunmod1_l3_f_45,1.0,0.000740146
STunmod1_l3_f_46,0.0154759,0.0646237
STunmod1_l3_f_47,0.386107,0.382707
STunmod1_l3_f_48,0.0501459,0.212929
STunmod1_l3_f_49,1.0,0.0881498
STunmod1_l3_f_50,1.0,0.146608
STunmod1_l3_f_51,0.518688,0.0259604
STunmod1_l3_f_52,0.0643488,0.331919
STunmod1_l3_f_53,0.437928,0.383399
STunmod1_l3_f_54,1.0,1.0
STunmod1_l3_f_55,0.293134,0.0505236
STunmod1_l3_f_56,0.283338,5.474e-05
STunmod1_l3_f_57,1.0,0.205092
STunmod1_l3_f_58,1.0,5.25287e-05
STunmod1_l3_f_59,0.551657,0.107619
STunmod1_l3_f_60,1.0,0.00765097
STunmod1_l3_f_61,1.0,0.00324075
STunmod1_l3_f_62,0.391645,0.00104087
STunmod1_l3_f_63,0.403339,0.342801
STunmod1_l3_f_64,1.0,0.000213342
STunmod1_l3_f_65,0.687886,0.0825116
STunmod1_l3_f_66,0.243174,1.0
STunmod1_l3_f_67,1.0,0.00206057
STunmod1_l3_f_68,0.923935,0.0329906
STunmod1_l3_f_70,0.0119659,0.146861
STunmod1_l3_f_71,0.269834,0.434386
STunmod1_l3_f_72,0.897223,0.236131
STunmod1_l3_f_73,0.999999,0.877344
STunmod1_l3_f_74,1.0,0.129197
STunmod1_l3_f_75,0.14078,0.0497245
STunmod1_l3_f_76,1.0,0.148631
STunmod1_l3_f_77,0.445916,0.442303
STunmod1_l3_f_78,0.304749,0.0280682
STunmod1_l3_f_79,0.375122,0.00114043
STunmod1_l3_f_80,0.88521,0.727919
STunmod1_l3_f_81,0.155181,0.00760438
STunmod1_l3_f_82,0.87492,0.519242
STunmod1_l3_f_83,1.0,0.000648161
STunmod1_l3_f_84,1.0,0.116085
STunmod1_l3_f_85,1.0,0.394051
STunmod1_l3_f_86,1.0,0.937394
STunmod1_l3_f_87,0.83798,0.685196
STunmod1_l3_f_88,0.898304,0.0232148
STunmod1_l3_f_89,0.0283356,0.329395
STunmod1_l3_f_90,0.0869718,0.00629254
STunmod1_l3_f_91,0.0862468,0.0313286
STunmod1_l3_f_92,0.356841,0.0700102
STunmod1_l3_f_93,0.999995,0.468277
STunmod1_l3_f_94,0.836881,0.769891
STunmod1_l3_f_95,0.414041,0.0056895
STunmod1_l3_f_96,0.361857,0.206311
STunmod1_l3_f_97,0.127894,0.236299
STunmod1_l3_f_98,0.662118,0.685672
STunmod1_l3_f_99,0.9999,0.770723
STunmod1_l3_f_100,0.297908,0.00822652
STunmod1_l3_f_101,0.273643,0.105307
STunmod1_l3_f_102,1.0,0.00814644
STunmod1_l3_f_103,0.216581,0.166436
STunmod1_l3_f_104,0.772247,0.150028
STunmod1_l3_f_105,1.0,1.0
STunmod1_l3_f_106,0.866961,0.227339
STunmod1_l3_f_107,0.581941,0.00426884
STunmod1_l3_f_108,1.0,0.0224965
STunmod1_l3_f_109,0.564514,0.0321149
STunmod1_l3_f_110,0.117787,0.0037511
STunmod1_l3_f_111,0.672477,0.108293
STunmod1_l3_f_112,0.955142,0.0131803
STunmod1_l3_f_113,0.37595,0.0038558
STunmod1_l3_f_114,0.0676634,0.762046
STunmod1_l3_f_115,0.757402,0.243105
STunmod1_l3_f_116,0.00694556,0.0350143
STunmod1_l3_f_117,1.0,0.677488
STunmod1_l3_f_118,0.505072,0.478521
STunmod1_l3_f_119,1.0,1.0
STunmod1_l3_f_120,0.716338,1.0
STunmod1_l3_f_121,1.0,1.0
STunmod1_l3_f_122,0.687729,0.55067
STunmod1_l3_f_123,0.0717878,0.000221696
STunmod1_l3_f_124,0.238729,0.171187
STunmod1_l3_f_125,1.0,0.808837
STunmod1_l3_f_126,0.292176,0.284975
STunmod1_l3_f_127,0.199731,0.0115068
STunmod1_l3_f_128,0.316898,0.390152
STunmod1_l3_f_129,1.0,1.0
STunmod1_l3_f_130,1.0,0.603647
STunmod1_l3_f_131,0.603121,0.333651
STunmod1_l3_f_132,1.0,0.940579
STunmod1_l3_f_133,1.0,0.244471
STunmod1_l3_f_134,1.0,1.0
STunmod1_l3_f_136,0.385865,0.558996
STunmod1_l3_f_137,0.352902,0.276569
STunmod1_l3_f_138,0.370342,1.0
STunmod1_l3_f_140,0.16506,0.59852
STunmod1_l3_f_141,0.514729,0.14098
STunmod1_l3_f_142,1.0,0.988909
STunmod1_l3_f_143,0.0463422,0.0384873
STunmod1_l3_f_144,0.292063,0.000894121
STunmod1_l3_f_145,0.0306601,0.156466
STunmod1_l3_f_146,0.776837,0.00345326
STunmod1_l3_f_147,1.0,0.953904
STunmod1_l3_f_148,1.0,0.013199
STunmod1_l3_f_149,0.429821,0.00346165
STunmod1_l3_f_150,0.190848,0.0357551
STunmod1_l3_f_151,1.0,0.358561
STunmod1_l3_f_152,1.0,0.525885
STunmod1_l3_f_153,0.0835977,0.121198
STunmod1_l3_f_154,0.147353,0.0140302
STunmod1_l3_f_155,1.0,0.0123148
STunmod1_l3_f_156,0.197752,0.109864
STunmod1_l3_f_157,0.350752,1.0
STunmod1_l3_f_158,1.0,0.0771844
STunmod1_l3_f_159,1.0,0.0363583
STunmod1_l3_f_160,0.952153,0.224695
STunmod1_l3_f_161,0.0685818,1.0
STunmod1_l3_f_162,0.790855,0.0278783
STunmod1_l3_f_163,0.425438,0.462519
STunmod1_l3_f_164,0.458041,0.601872
STunmod1_l3_f_165,0.867594,0.000995511
STunmod1_l3_f_166,1.0,0.0133711
STunmod1_l3_f_167,0.0866667,0.411704
STunmod1_l3_f_168,1.0,1.0
STunmod1_l3_f_169,0.657352,0.00156868
STunmod1_l3_f_170,0.545544,0.0340426
STunmod1_l3_f_171,1.0,0.0136336
STunmod1_l3_f_172,0.495584,0.365781
STunmod1_l3_f_173,1.0,0.0425448
STunmod1_l3_f_174,1.0,0.0765013
STunmod1_l3_f_175,0.924038,0.445614
STunmod1_l3_f_176,0.195179,0.145911
STunmod1_l3_f_177,1.0,1.0
STunmod1_l3_f_178,0.303137,1.0
STunmod1_l3_f_179,0.623509,7.67483e-05
STunmod1_l3_f_180,0.188861,0.00658225
STunmod1_l3_f_181,1.0,1.0
STunmod1_l3_f_182,1.0,0.00237181
STunmod1_l3_f_183,0.475899,0.0891301
STunmod1_l3_f_184,1.0,0.257786
STunmod1_l3_f_185,0.194906,0.590803
STunmod1_l3_f_186,1.0,1.0
STunmod1_l3_f_187,0.968941,0.175552
STunmod1_l3_f_188,1.0,0.317062
STunmod1_l3_f_189,0.895867,0.054396
STunmod1_l3_f_190,0.017519,0.0387552
STunmod1_l3_f_191,1.0,0.0132334
STunmod1_l3_f_192,0.685988,0.0996728
STunmod1_l3_f_193,0.0935331,1.0
STunmod1_l3_f_194,0.510264,0.000142318
STunmod1_l3_f_195,0.44837,0.00263913
STunmod1_l3_f_196,0.0297302,0.188594
STunmod1_l3_f_197,0.999988,0.164262
STunmod1_l3_f_198,0.55104,0.0610755
STunmod1_l3_f_199,0.835854,0.9733
STunmod1_l3_f_200,0.999999,0.984065
STunmod1_l3_f_201,0.743579,0.291328
STunmod1_l3_f_202,0.0155999,1.0
STunmod1_l3_f_203,0.599115,0.026015
STunmod1_l3_f_204,0.98249,0.28006
STunmod1_l3_f_205,1.0,0.268117
STunmod1_l3_f_207,0.58046,0.0390677
STunmod1_l3_f_208,0.875982,1.0
STunmod1_l3_f_209,0.399334,0.0959332
STunmod1_l3_f_210,1.0,0.122605
STunmod1_l3_f_211,0.484373,0.195137
STunmod1_l3_f_213,0.382073,0.341612
STunmod1_l3_f_214,0.545168,0.560987
STunmod1_l3_f_215,0.152739,0.198585
STunmod1_l3_f_216,0.418636,0.0481202
STunmod1_l3_f_217,1.0,0.387873
STunmod1_l3_f_218,0.897158,0.138817
STunmod1_l3_f_219,0.187648,0.0792163
STunmod1_l3_f_220,1.0,0.0128808
STunmod1_l3_f_221,1.0,1.0
STunmod1_l3_f_222,1.0,1.0
STunmod1_l3_f_223,1.0,0.000497372
STunmod1_l3_f_224,0.594782,0.0223747
STunmod1_l3_f_225,1.0,0.0554878
STunmod1_l3_f_226,0.649998,0.235935
STunmod1_l3_f_227,0.273442,0.268906
STunmod1_l3_f_228,0.382087,0.855351
STunmod1_l3_f_229,1.0,0.204565
STunmod1_l3_f_230,0.93153,1.0
STunmod1_l3_f_231,0.999928,0.999998
STunmod1_l3_f_232,1.0,0.900543
STunmod1_l3_f_233,0.764815,0.58952
STunmod1_l3_f_234,0.441932,0.0494976
STunmod1_l3_f_235,0.121082,0.0591744
STunmod1_l3_f_236,0.350944,0.06561
STunmod1_l3_f_237,0.453706,0.446005
STunmod1_l3_f_238,1.0,1.0
STunmod1_l3_f_239,0.623592,0.039112
STunmod1_l3_f_240,0.736273,0.825515
STunmod1_l3_f_241,1.0,1.0
STunmod1_l3_f_242,0.457382,0.0434955
STunmod1_l3_f_243,0.47803,0.0519393
STunmod1_l3_f_244,0.999956,0.742673
