Query_ID,q-value_ribo,q-value_yeast
STunmod1_l3_f_0,1.0,0.000177969
STunmod1_l3_f_1,1.0,0.999998
STunmod1_l3_f_2,0.212013,0.196015
STunmod1_l3_f_3,1.0,0.0145152
STunmod1_l3_f_4,0.801883,1.0
STunmod1_l3_f_5,0.140769,0.700674
STunmod1_l3_f_6,0.0274795,0.159638
STunmod1_l3_f_7,1.0,0.21042
STunmod1_l3_f_8,0.685881,0.124087
STunmod1_l3_f_9,0.739376,0.0177735
STunmod1_l3_f_10,0.860001,0.186416
STunmod1_l3_f_11,1.0,1.0
STunmod1_l3_f_12,0.548513,0.865235
STunmod1_l3_f_13,0.249049,0.0206785
STunmod1_l3_f_14,0.110399,0.0820368
STunmod1_l3_f_15,0.807146,0.71366
STunmod1_l3_f_16,0.754435,0.0209726
STunmod1_l3_f_17,1.0,1.0
STunmod1_l3_f_18,0.193965,0.21653
STunmod1_l3_f_19,0.866434,0.251273
STunmod1_l3_f_20,0.0464421,1.0
STunmod1_l3_f_21,0.92432,0.258153
STunmod1_l3_f_23,1.0,1.0
STunmod1_l3_f_24,0.952759,1.0
STunmod1_l3_f_25,0.650432,0.303558
STunmod1_l3_f_26,0.456289,0.634005
STunmod1_l3_f_27,1.0,1.0
STunmod1_l3_f_28,0.172433,0.505662
STunmod1_l3_f_29,0.383814,3.35738e-05
STunmod1_l3_f_30,1.0,0.00111316
STunmod1_l3_f_31,0.41182,0.051917
STunmod1_l3_f_32,1.0,1.0
STunmod1_l3_f_33,0.788792,1.0
STunmod1_l3_f_34,0.337861,0.413723
STunmod1_l3_f_35,0.200541,0.011111
STunmod1_l3_f_36,0.322576,0.0520807
STunmod1_l3_f_37,1.0,0.0031587
STunmod1_l3_f_38,0.209369,0.214223
STunmod1_l3_f_39,0.0323517,0.0761425
STunmod1_l3_f_40,1.0,0.0061673
STunmod1_l3_f_41,1.0,0.033619
STunmod1_l3_f_42,0.584893,1.0
STunmod1_l3_f_43,1.0,0.157956
STunmod1_l3_f_44,1.0,0.267241
STunmod1_l3_f_45,0.660632,0.00144818
STunmod1_l3_f_46,1.0,0.211544
STunmod1_l3_f_47,0.875059,0.000396353
STunmod1_l3_f_48,0.767686,0.0227768
STunmod1_l3_f_49,1.0,1.0
STunmod1_l3_f_50,0.171259,0.000595689
STunmod1_l3_f_51,0.13783,0.991561
STunmod1_l3_f_52,0.503333,0.639133
STunmod1_l3_f_53,0.0465645,0.118116
STunmod1_l3_f_54,0.720292,0.780106
STunmod1_l3_f_55,0.0808027,0.150397
STunmod1_l3_f_56,0.341576,0.0732444
STunmod1_l3_f_57,0.601679,1.0
STunmod1_l3_f_58,1.0,0.00154726
STunmod1_l3_f_59,1.0,0.759594
STunmod1_l3_f_60,1.0,0.0100059
STunmod1_l3_f_61,1.0,0.614753
STunmod1_l3_f_62,0.434435,0.266032
